dataset,algorithm,status,n_features,r2,rmse,complexity,complexity_unified,seconds,error,expr
1203_BNG_pwLinear,MRGPRegressor,ok,10.0,-2.3042400592289565,7.734367006570015,440.0,146.0,3185.7,,"mul(mul(sub(log(add(X7, cube(quart(X3)))), mul(mul(X1, X2), mul(div(div(quart(sqrt(square(mul(exp(X3), X5)))), square(div(quart(quart(exp(X9))), X3))), cos(X5)), sin(div(quart(quart(exp(add(X6, X1)))), div(div(X7, quart(X5)), square(sub(sub(X2, X5), add(X4, add(X10, add(X9, X4))))))))))), mul(mul(add(div(X3, X1), quart(X10)), sin(quart(X6))), log(square(log(X7))))), div(quart(quart(exp(sub(X8, X5)))), div(X6, square(sub(mul(sub(log(add(cos(X3), cube(quart(X3)))), mul(mul(X1, X2), mul(div(div(quart(sqrt(square(mul(X1, X5)))), square(div(quart(quart(sub(mul(X5, sub(X8, X5)), square(X2)))), sub(div(X2, X1), add(mul(X3, X1), X5))))), X3), sin(X2)))), mul(mul(add(div(X3, X1), quart(X10)), sin(quart(X6))), log(square(log(X7))))), exp(X9))))))"
1201_BNG_breastTumor,MRGPRegressor,ok,9.0,-1.1220299418956117,17.720614084084218,380.0,126.0,3297.0,,"div(cos(add(add(cos(div(div(sqrt(mul(sin(X5), cube(X3))), mul(quart(quart(sub(X9, X4))), div(X2, X6))), X8)), X4), div(mul(cos(div(X5, X9)), mul(mul(sqrt(X2), div(cos(square(div(cos(add(X6, cube(mul(X3, X3)))), div(mul(cos(div(X5, X8)), mul(X5, sub(X8, X1))), cos(square(div(sin(mul(sub(div(X2, X3), quart(X5)), quart(sin(X6)))), X9))))))), div(mul(cos(div(X5, X9)), mul(sqrt(X2), sub(X8, X1))), cos(square(mul(X4, sub(X8, X1))))))), sub(X8, X1))), X4))), div(mul(cos(div(div(sqrt(mul(sin(X5), cube(X3))), mul(quart(quart(sub(X9, cos(quart(X7))))), exp(quart(X7)))), X8)), mul(sqrt(X2), sub(X8, X1))), cos(square(X3))))"
1595_poker,MRGPRegressor,ok,10.0,-3.342804857684266,2.710403788600272,452.0,150.0,3289.5,,"div(log(sub(cube(log(X10)), mul(log(add(quart(add(add(quart(sqrt(sub(X9, X7))), sqrt(sub(X1, X7))), sqrt(sub(X1, X3)))), sqrt(sub(X1, X3)))), mul(X2, X2)))), div(exp(sub(cube(log(X10)), mul(log(add(quart(log(square(sqrt(div(quart(div(sqrt(X10), mul(log(sub(cube(X6), mul(log(sub(X1, X3)), X5))), sqrt(sub(X9, X2))))), cube(log(div(quart(quart(add(X7, X1))), cube(log(X9)))))))))), sqrt(exp(sub(cube(log(X10)), mul(log(add(quart(log(square(sqrt(div(quart(div(sqrt(X2), mul(log(sub(cube(log(log(add(quart(sqrt(sub(X9, X7))), sqrt(sub(X1, X7)))))), mul(log(sub(X1, X3)), X5))), sqrt(X7)))), cube(log(div(quart(quart(log(add(quart(sqrt(sub(X9, X7))), sqrt(sub(X1, X3)))))), cube(log(X9)))))))))), sqrt(sqrt(sub(X1, X7))))), X5)))))), X5))), exp(exp(sqrt(sub(X1, X3))))))"
192_vineyard,MRGPRegressor,ok,2.0,-0.1944562611827012,4.364365942742869,107.0,35.0,3004.6,,"mul(sin(cube(div(div(sin(add(exp(X1), add(X1, X2))), cube(cube(log(X1)))), quart(cube(X1))))), sin(div(log(mul(square(sqrt(mul(X1, X1))), log(X2))), log(cos(mul(X1, X2))))))"
197_cpu_act,MRGPRegressor,ok,21.0,0.5153999777036731,13.055587533400674,449.0,149.0,3040.5,,"div(div(log(add(div(log(add(add(mul(X18, X16), div(X21, X12)), X17)), mul(sin(X12), quart(cos(add(mul(div(square(quart(X21)), exp(log(X3))), sin(X7)), square(quart(X11))))))), mul(mul(div(X2, cos(X8)), mul(mul(X1, X10), mul(X20, X21))), mul(div(X2, cos(mul(X16, sin(sub(X21, mul(log(log(X2)), square(X8))))))), X21)))), mul(add(square(sqrt(X6)), mul(mul(div(X2, cos(mul(mul(cos(mul(sin(X7), X3)), div(sqrt(cube(X21)), exp(log(X1)))), sin(sub(X21, mul(log(log(X2)), square(X8))))))), mul(mul(X9, X10), mul(X20, X21))), mul(mul(sub(X17, X6), sin(X21)), exp(log(X15))))), quart(div(div(X17, div(square(quart(X21)), X11)), mul(X13, div(square(quart(X21)), exp(log(X3)))))))), quart(div(X7, cos(mul(X16, sin(div(X2, cos(mul(sin(add(X19, sqrt(X16))), sin(X8))))))))))"
201_pol,MRGPRegressor,ok,48.0,-0.1901287204587931,43.67864402707877,440.0,146.0,3146.8,,"sqrt(div(sub(mul(log(X5), quart(div(sin(div(quart(log(add(sqrt(cos(X25)), cos(sqrt(X5))))), div(sqrt(mul(X19, div(div(log(sqrt(mul(sub(X14, X6), X5))), X6), div(X31, exp(X28))))), cube(sub(mul(sin(mul(X8, X6)), cos(exp(sqrt(X5)))), X6))))), X30))), mul(cos(X7), X28)), square(sin(div(sub(mul(log(X5), quart(sqrt(mul(sin(log(X18)), X5)))), mul(cos(X7), sin(log(X25)))), div(sqrt(mul(X19, div(X6, div(sqrt(mul(X19, X5)), div(div(sin(div(sub(X19, mul(cos(X7), sin(X6))), div(sqrt(mul(X19, X5)), cube(X31)))), X30), div(div(sqrt(X5), div(quart(log(add(square(X5), cos(sqrt(X5))))), div(sqrt(mul(X19, div(div(log(sqrt(mul(sin(mul(X8, X6)), X5))), X6), div(div(sqrt(X5), X19), exp(X28))))), cube(sub(X14, X6))))), X32)))))), cube(X5)))))))"
210_cloud,MRGPRegressor,ok,5.0,0.8108129159861509,0.4984886376567803,239.0,79.0,3016.8,,"sub(div(sqrt(sub(sqrt(sqrt(log(X5))), square(square(X4)))), div(mul(sqrt(quart(div(quart(log(X3)), sub(exp(add(exp(log(X1)), X3)), cube(div(mul(exp(X5), X2), sin(quart(X2)))))))), sin(div(X2, X3))), mul(div(cube(square(X5)), div(mul(exp(quart(X2)), X3), sin(quart(cube(X4))))), cos(sin(quart(add(X2, X1))))))), sqrt(add(exp(log(X4)), div(sub(X4, X3), div(mul(exp(log(X3)), X3), sin(quart(cube(X4))))))))"
215_2dplanes,MRGPRegressor,ok,10.0,0.4663140398818329,2.627214673806591,449.0,149.0,3053.7,,"mul(mul(sub(log(X6), mul(log(log(X8)), mul(X1, sin(X2)))), mul(mul(add(div(mul(X4, X1), quart(quart(square(X3)))), sub(square(mul(X1, sub(mul(X1, X6), X7))), div(X5, X1))), sin(quart(mul(mul(add(div(mul(X1, X1), quart(quart(X7))), mul(X1, X7)), sin(quart(div(X5, X1)))), log(mul(X1, sub(mul(add(cos(div(X4, X3)), cube(X10)), X6), X7))))))), log(mul(mul(add(div(mul(X4, X1), quart(quart(square(X2)))), X7), sin(quart(div(X5, X1)))), log(mul(X6, sub(mul(add(cos(div(mul(mul(X4, div(X6, X1)), sin(X6)), mul(X5, quart(cube(sin(add(div(X3, X1), sub(X4, X10)))))))), cube(X10)), mul(X4, X1)), sub(log(add(cos(mul(X1, X6)), cube(X5))), mul(log(log(X8)), mul(X1, sin(X2))))))))))), log(quart(cube(sin(add(div(X3, X1), sub(X4, X10)))))))"
218_house_8L,MRGPRegressor,ok,8.0,-1.0592701848536472,63882.23698851943,374.0,124.0,3553.4,,"div(div(mul(cos(div(log(cos(X2)), add(square(X2), cube(X1)))), sqrt(mul(div(sin(X3), log(X2)), cube(cos(cos(cos(mul(X2, mul(cos(X4), cos(square(sqrt(X3)))))))))))), div(mul(cos(div(log(cos(sub(X3, mul(log(X4), square(X3))))), add(square(X2), cube(X1)))), sqrt(mul(div(sin(X3), log(X2)), cube(mul(mul(quart(mul(sin(div(X2, sqrt(sqrt(X1)))), cos(X3))), cos(cos(mul(X2, mul(cos(X4), mul(X8, X1)))))), X4))))), div(cube(X2), square(mul(mul(div(X3, X7), X1), mul(sin(div(X5, X1)), mul(X3, X5))))))), div(cube(div(mul(sin(X7), X7), exp(X4))), square(mul(mul(div(X5, X7), X1), mul(sin(div(X5, X1)), mul(X3, X2))))))"
227_cpu_small,MRGPRegressor,ok,12.0,0.500730926466026,13.251713520677416,401.0,133.0,3012.1,,"sub(log(add(mul(quart(X6), mul(cos(X5), sub(div(exp(div(X7, exp(sin(exp(div(sin(cube(X8)), X6)))))), cos(X8)), div(X7, div(exp(sin(add(quart(X8), sin(mul(sub(div(X6, X9), quart(X11)), mul(sin(cube(square(X12))), div(cos(X6), log(X11)))))))), cube(quart(X3))))))), exp(X3))), sub(div(sqrt(cos(sqrt(X6))), cos(sqrt(sin(X4)))), div(cube(X5), quart(sub(log(add(exp(cos(X6)), mul(div(cube(sqrt(add(X2, X5))), quart(square(log(X12)))), mul(log(X7), add(cube(sqrt(cos(cube(X12)))), log(log(div(X2, X6)))))))), sub(div(sqrt(cos(sqrt(X6))), cos(quart(X9))), div(cube(sqrt(add(X8, X5))), quart(exp(log(div(cos(mul(div(X10, quart(X12)), div(cos(X8), log(log(X3))))), log(X11))))))))))))"
225_puma8NH,MRGPRegressor,ok,8.0,0.1816563744626336,4.96360271604525,434.0,144.0,3347.7,,"add(cos(mul(cos(sqrt(log(X2))), quart(mul(X2, quart(add(exp(cube(X5)), square(X2))))))), mul(div(mul(log(mul(X3, mul(X3, X2))), div(sub(div(exp(X4), sin(cube(cube(add(X2, X3))))), square(add(X8, X8))), sin(add(X3, X2)))), sub(div(exp(X4), sin(add(X3, X2))), mul(div(mul(sin(log(X8)), sqrt(add(mul(sqrt(X3), cube(mul(add(log(X7), X8), log(cos(X2))))), cube(add(X2, X3))))), sub(div(exp(X4), sin(add(X3, X2))), square(X5))), div(sin(quart(cube(X2))), mul(div(mul(X2, sqrt(log(cos(X3)))), sub(div(exp(X4), X2), square(X3))), div(sin(quart(cos(X6))), sqrt(mul(sqrt(X2), sin(quart(div(exp(X2), cos(cube(sin(sqrt(X3))))))))))))))), div(sin(quart(mul(sin(div(cos(X2), X3)), sqrt(log(X4))))), sqrt(mul(sqrt(X2), sin(X3))))))"
228_elusage,MRGPRegressor,ok,2.0,-0.1335469012719312,17.22607186837482,125.0,41.0,3030.3,,"div(div(mul(div(cos(mul(X1, X1)), X1), X2), mul(quart(cube(cos(cube(cube(X1))))), X2)), square(div(div(mul(quart(X1), cos(quart(div(X2, X1)))), mul(quart(cube(cos(cube(X1)))), X2)), div(square(quart(X2)), X1))))"
344_mv,MRGPRegressor,ok,10.0,0.9205705920153194,2.566668964121223,329.0,109.0,1657.9,,"div(sub(cube(X4), div(div(X6, X8), mul(sub(cube(mul(mul(exp(X8), exp(X4)), mul(cube(X8), cube(X4)))), add(exp(mul(cos(mul(X4, mul(cube(div(X6, quart(square(add(X8, mul(X8, mul(X6, X8))))))), X7))), X6)), sin(add(mul(X6, mul(X1, cube(mul(X6, sub(sin(add(X4, sin(mul(X3, mul(exp(add(X6, mul(cube(div(X6, X8)), X4))), mul(X6, X1)))))), log(mul(X1, X8))))))), sin(mul(quart(square(add(X8, X6))), mul(X9, X4))))))), X6))), mul(X7, mul(cube(mul(cube(X4), cube(X4))), mul(mul(X1, X8), mul(cube(div(div(X6, X8), X8)), exp(X6))))))"
229_pwLinear,MRGPRegressor,ok,10.0,-0.8248237056362939,4.809583708176046,443.0,147.0,3211.8,,"mul(mul(sub(log(add(square(sub(div(mul(div(X10, X5), X6), log(quart(cube(X3)))), log(sin(log(sub(X5, X1)))))), cube(X10))), mul(sub(div(div(X5, X7), mul(quart(X8), X6)), X10), mul(square(sub(div(sqrt(mul(X1, X5)), log(quart(cube(sin(cos(exp(sub(mul(mul(add(div(X3, X1), mul(X1, X6)), sin(quart(X4))), X7), add(div(X10, X5), cos(X2)))))))))), log(X9))), sin(mul(X7, X5))))), mul(mul(add(div(X3, X1), X4), sin(X6)), div(sub(div(X2, X1), X4), sub(sub(div(X1, mul(quart(X8), X6)), X10), div(X5, mul(sub(sub(add(div(X3, X1), X4), X10), div(X5, mul(X1, X6))), X6)))))), log(quart(cube(sin(cos(exp(sub(X8, add(div(X10, X1), add(div(sub(X6, X5), mul(X2, X1)), cos(cube(sub(X1, div(cos(X2), sub(X5, X1)))))))))))))))"
230_machine_cpu,MRGPRegressor,ok,6.0,0.0520325622473063,175.5166823626055,407.0,135.0,3032.3,,"add(div(sqrt(log(sin(mul(X2, mul(X4, X6))))), quart(cube(X4))), mul(log(div(quart(X2), div(sub(mul(sqrt(quart(X4)), log(sub(sqrt(X5), X5))), add(X6, X2)), cube(log(sqrt(div(quart(square(square(mul(log(X5), X2)))), div(sub(mul(sqrt(X4), log(sub(div(X4, X6), X5))), X4), cube(X3))))))))), log(mul(log(square(X4)), add(div(sqrt(div(sqrt(log(sin(sqrt(X5)))), quart(quart(mul(X2, sqrt(X2)))))), quart(quart(mul(X2, sqrt(X1))))), mul(log(cos(mul(add(div(cube(mul(cos(mul(X4, X3)), X3)), sqrt(square(X6))), mul(X6, sin(X2))), mul(exp(X4), X4)))), log(mul(sin(mul(X2, mul(div(div(sin(mul(X1, X6)), log(cos(log(X4)))), div(mul(X6, X2), cos(X2))), exp(X3)))), mul(log(X2), X3)))))))))"
294_satellite_image,MRGPRegressor,error,,,,,,,ValueError: Input contains NaN.,
523_analcatdata_neavote,MRGPRegressor,ok,2.0,0.9377752695757612,0.9388825384902718,218.0,72.0,292.3,,"mul(sub(div(mul(sub(log(square(X1)), mul(sub(sin(X1), X1), X2)), div(X2, X1)), div(X1, log(cube(sqrt(sin(X1)))))), X2), div(mul(sub(cos(log(cube(X1))), div(mul(sub(cos(log(X1)), cube(X1)), sub(square(X1), sub(quart(X1), div(mul(sub(cos(log(sub(cos(log(X1)), cube(X1)))), X1), sub(square(X1), add(square(X2), X2))), X2)))), cube(X1))), X2), sin(sin(X1))))"
4544_GeographicalOriginalofMusic,MRGPRegressor,ok,117.0,-2.3012060212707928,1.7403177869440674,434.0,144.0,3294.7,,"sub(div(exp(sqrt(quart(X41))), quart(sin(quart(X29)))), div(mul(sin(X100), quart(square(X99))), add(sub(square(X33), div(X71, sub(add(X29, sub(sin(log(cos(square(mul(X102, div(mul(add(mul(X26, X43), div(X62, X106)), cube(sub(X102, X99))), sin(mul(square(X91), sin(quart(mul(X102, cos(X99)))))))))))), div(sin(X71), sqrt(X42)))), div(X71, cos(add(X116, add(X90, add(X84, add(X54, add(X94, add(X42, add(X50, add(X88, add(X114, add(add(X69, add(X31, add(X28, add(X37, add(log(div(sin(X74), mul(X42, X43))), add(X42, add(X64, sin(X35)))))))), add(X45, add(X96, add(X3, add(X76, add(X102, add(X99, add(X38, add(X58, add(X73, add(X33, add(X61, add(X69, add(X11, add(X95, add(log(X94), log(sin(log(cube(X102)))))))))))))))))))))))))))))))))), sin(exp(X25)))))"
485_analcatdata_vehicle,MRGPRegressor,ok,4.0,-0.1148833563567182,313.1139187711278,110.0,36.0,3018.1,,"div(quart(div(div(quart(mul(mul(X2, X1), X3)), cube(X4)), div(add(sqrt(cos(X1)), exp(mul(X2, X1))), square(div(quart(mul(sqrt(mul(cos(X4), add(X1, X3))), cos(X4))), X3))))), X2)"
527_analcatdata_election2000,MRGPRegressor,ok,14.0,0.9167414902138844,31983.954095068948,89.0,29.0,882.5,,"div(div(div(X10, div(X10, X1)), add(div(X10, div(X10, X1)), add(X10, div(X10, div(add(sin(X3), X9), div(X1, cos(X10))))))), div(X10, X1))"
503_wind,MRGPRegressor,ok,14.0,-2.684885729758215,8.766443604438276,449.0,149.0,3149.0,,"add(sin(div(mul(log(sin(X7)), log(add(X14, X2))), div(sqrt(add(X2, div(exp(X12), cos(log(X5))))), div(mul(cos(div(square(X3), log(X14))), sqrt(X12)), quart(quart(mul(cos(div(div(X13, X2), log(sin(div(mul(log(sin(X7)), sub(X10, div(sqrt(add(mul(div(sqrt(X13), X14), cos(X12)), mul(X5, X5))), sin(log(mul(log(mul(cube(X13), add(X9, X12))), quart(cube(X6)))))))), div(sqrt(add(X6, X5)), div(log(X7), quart(X13)))))))), sqrt(mul(add(X12, X9), add(X12, X7)))))))))), sin(log(mul(log(mul(cube(log(sub(X8, quart(mul(cos(sqrt(sin(sub(X13, cos(div(add(X12, mul(cos(div(square(X3), X13)), X8)), sqrt(X8))))))), sqrt(mul(sqrt(mul(div(div(mul(X3, X11), sqrt(X13)), log(mul(X13, square(cube(X7))))), sqrt(sqrt(log(X3))))), X5))))))), add(X9, X12))), quart(cube(X6))))))"
505_tecator,MRGPRegressor,ok,124.0,0.6004008826440287,6.668862438008309,434.0,144.0,3029.5,,"mul(sub(square(sub(sqrt(quart(exp(X116))), exp(X103))), mul(mul(add(cube(mul(sin(square(X105)), mul(mul(X104, X124), X113))), mul(mul(X114, mul(mul(div(X112, X114), X124), X109)), div(add(X104, mul(div(X31, cos(exp(X110))), X124)), cos(exp(X107))))), mul(X14, div(X42, exp(X110)))), sin(log(X103)))), mul(mul(add(sqrt(cos(div(sub(mul(X103, X124), div(X123, exp(sqrt(div(exp(X106), X124))))), quart(X3)))), quart(cos(div(sub(sin(exp(X73)), div(div(add(add(cube(mul(sin(square(X105)), log(add(quart(sub(X123, X124)), X123)))), X34), square(X117)), sqrt(cos(div(X109, quart(mul(mul(X14, mul(X124, X82)), X104)))))), exp(sqrt(X83)))), quart(X115))))), X109), add(X9, mul(X4, add(X104, add(X105, div(add(div(X114, exp(sqrt(div(X104, sqrt(X107))))), X123), exp(sqrt(div(cos(X123), X115))))))))))"
519_vinnie,MRGPRegressor,ok,2.0,0.7023289568105725,1.7478041405223814,347.0,115.0,3036.2,,"div(cube(cos(square(quart(sin(sin(div(div(mul(exp(log(sqrt(X1))), cos(quart(sqrt(X2)))), mul(sin(sub(add(X2, X2), mul(X1, X2))), mul(sin(mul(X1, X1)), quart(quart(cos(cube(X2))))))), square(div(div(cos(sin(X1)), cube(quart(X2))), mul(sqrt(X1), sin(sqrt(X2)))))))))))), div(square(cube(div(add(X2, sin(sqrt(div(log(mul(X2, X1)), cos(square(X2)))))), mul(X1, X2)))), div(X1, sqrt(log(mul(X2, mul(sin(mul(X1, div(quart(sin(sqrt(div(quart(X2), cos(X1))))), div(cube(mul(quart(cos(X1)), square(quart(X2)))), div(X1, quart(X2)))))), quart(quart(mul(exp(log(sqrt(X1))), cos(quart(sub(X2, X1)))))))))))))"
522_pm10,MRGPRegressor,ok,7.0,-2.902265601997161,1.7199881889758732,440.0,146.0,3095.8,,"sub(log(add(cos(cube(add(div(sqrt(X4), quart(mul(div(X4, cube(cube(X1))), cos(div(cube(X4), sqrt(X4)))))), sin(cos(X3))))), mul(cube(sqrt(sqrt(X4))), X1))), mul(mul(add(div(sqrt(X4), div(sin(sub(cos(mul(sub(X3, X1), add(X4, X6))), add(sub(add(X5, X5), add(X6, X7)), cos(add(X2, X7))))), div(quart(quart(exp(sub(X6, X3)))), div(quart(sqrt(square(X4))), square(sub(sub(log(X1), X4), exp(X4))))))), sin(quart(X4))), log(square(sub(cube(add(X2, X5)), div(sub(X3, X2), mul(mul(add(div(sqrt(X4), quart(mul(div(cube(X1), cube(cube(X1))), cos(div(cube(X4), sqrt(X4)))))), sin(quart(X4))), log(square(sub(cube(add(X2, X5)), div(sub(X3, mul(log(X4), cube(cube(X1)))), mul(X4, X2)))))), log(quart(cube(sin(X5)))))))))), log(quart(cube(sin(X5))))))"
