algorithm,dataset,status,n_features,n_rows,r2,rmse,complexity,seconds,error,expression
gomea,192_vineyard,ok,2,52,0.581363,2.795969,26,2003.52,,481.419014*(log(x0) - 1.54222916274065)/((x0**2 - 1.187*x0/(x0 - 2.926) + 8.973*x1)*log(x0 - 6.38)) + 21.302964
gomea,197_cpu_act,ok,21,200,0.921622,5.748664,25,2010.36,,((103.313851 - 2.288636*log(x15 + x16))*(x15 - x3)*sqrt(x2 + x20) + 2.288636*(x10 + x11)*sqrt(x2 + x20) - 2.288636*(x15 - x3)*(x16*x5 + x16 + x2))/((x15 - x3)*sqrt(x2 + x20))
gomea,201_pol,ok,48,200,0.653916,22.691097,25,2036.57,,(120152.62231*sqrt(2)*sqrt(x5) - 120152.62231*sqrt(x4 - x7) - 54.457886*(-x1 + x30 + x5 + x6)*(x19 + x24 + x4 + x5))/((-x1 + x30 + x5 + x6)*(x19 + x24 + x4 + x5))
gomea,210_cloud,ok,5,108,0.941926,0.300117,26,2025.15,,(0.676234*x3 - 0.676234*x4 + 0.676234*(-x2 + x4 + 25.562)*log(x4) + 8.185244*(x2 + 2*x3 + log(x1)/2 - 2.575)*log(x4))/(x3 - x4 + (-x2 + x4 + 25.562)*log(x4))
gomea,215_2dplanes,ok,10,200,0.854255,1.248359,29,2004.7,,(x0*(1.133625*x0*x1 - 1.133625*x0 + 1.133625*x1 + 1.133625*x2 + 1.133625*x5 + 0.61895925*x6 - 1.133625*(x0 - 1.698)*(x4 - 3.88) + 7.586712) + 1.133625*x2 - 1.133625*x5)/x0
gomea,218_house_8L,ok,8,200,0.532767,32983.695819,24,2015.62,,(-89389.571161*sqrt(x1)*log(x4) + 32114.35963*sqrt(x3) - 32114.35963*sqrt(x4) + 178779.142322*x5*(x2 - x7) + 32114.35963*log(x3/x2))/(sqrt(x3) - sqrt(x4) + log(x3/x2))
gomea,225_puma8NH,ok,8,200,0.539622,3.868037,22,2004.94,,-1.539738*(0.82450570240422*x1 + x2 - 1.11048376412217)*(x1*x2 + x1 - 2.33019291161956) + 6.987273
gomea,227_cpu_small,ok,12,200,0.944272,4.847351,24,2010.53,,(2.050281*x5*sqrt(-x11 + x2) + x6*sqrt(-x11 + x2)*(7.15891234509379e-7*x10 - 2.050281*x5 - 7.15891234509379e-7*x7 + 93.716749) - 2.050281*x6*(x0 + x2 + x4 + x5))/(x6*sqrt(-x11 + x2))
gomea,228_elusage,ok,2,55,0.488291,11.676974,27,2002.63,,(x0*(16.018800031 - 0.336959974*x1) + 305.834626*x0*(x0 - x1**(3/2)) + 0.046813*(x0 - x1**(3/2))*(x0**2 + 216.388)*(x0 + log(x1) - 154.934))/(x0*(x0 - x1**(3/2)))
gomea,229_pwLinear,ok,10,200,0.831144,1.530082,25,2005.3,,1.075201*x0*x4 - 1.075201*x0*(x1 + x2 - x5 + 2.843) + 1.075201*x1 + 1.075201*x2 + 2.150402*x4 + 1.075201*x5 + 1.075201*x6 + 0.114248
gomea,230_machine_cpu,ok,6,200,0.950024,43.289473,24,2005.15,,(x0*(x0 - x5)*(5.2e-5*sqrt(x1)*(x1 + x2) + 27.600523) + 23.69319186*x0 - 5.2e-5*x3*x5*(x0 - x5)*(x3 - 20664.908))/(x0*(x0 - x5))
gomea,294_satellite_image,ok,36,200,0.334227,0.703978,16,2001.77,,10.690296 - 0.633227*log(-(x12*x18 - x24*x28)*(x18 + x22 + x34 - 242.9))
gomea,344_mv,ok,10,200,0.992301,0.751505,21,2040.1,,-0.090376*(x0 - x5*x7 + x5)*log((0.00145435295110029*x1*x3 + x7)/x1)*log(x3 - 4.033) - 0.167626
gomea,4544_GeographicalOriginalofMusic,ok,117,200,0.673297,0.477575,28,2013.5,,0.2097*x100 + 0.2097*x101 + 0.2097*x102 + 0.2097*x17 + 0.4194*x41 - 0.2097*x42 - 0.2097*x44 + 0.2097*x70 - 0.2097*x72 - 0.2097*x86 + 0.2097*sqrt(x90) + 0.2097*x98 + 0.2097*x99 - 0.135543
gomea,485_analcatdata_vehicle,ok,4,48,0.744683,157.783073,24,2039.12,,675.136677 + 0.333125771914373*log(log(x3))/x2 - 0.000433*sqrt(x0 + x2)/(x1**2*(x0 - x1))
gomea,503_wind,ok,14,200,0.752706,2.279847,26,2005.78,,0.774232*x11*x13/(x10 + x4) - 0.774232*x11/(x2*(x13 - x2)) + 0.774232*x12 + 0.774232*sqrt(-x11 + x9) - 0.906755 + 0.774232*x5/x12
gomea,505_tecator,ok,124,200,0.994222,0.818201,28,2002.8,,(-1.037296*(x108 + x99)*(x41 + x7 - x77) + (x109 + x25)*(x41 + x7 - x77)*(-1.037296*x122 + 1.037296*sqrt(x123) - 1.037296*x123 + 100.471511) - 1.037296*(x109 + x25)*(x103*x108 + x103 + x66))/((x109 + x25)*(x41 + x7 - x77))
gomea,519_vinnie,error,,,,,,,TypeError: predict error: wrong data type,
gomea,522_pm10,ok,7,200,-0.288401,0.95739,18,2007.35,,0.083215*(x0 + 0.0813868316106454*x5 - sqrt(x1*x3))*log(x0*x3 - sqrt(x1)) + 2.681193
gomea,523_analcatdata_neavote,ok,2,100,0.943333,0.843645,22,2046.82,,(1.09373005617978*x0*(47.77*x1 + 0.0103479000445506) - 0.49417*(x1 + 40.529)*(log(x0) + 6.92012825108655))/((x1 + 40.529)*(log(x0) + 6.92012825108655))
gomea,527_analcatdata_election2000,ok,14,67,1.0,0.0,19,2001.53,,-1.0*x0 - 1.0*x1 - 1.0*x2 - 1.0*x3 - 1.0*x4 - 1.0*x5 - 1.0*x6 - 1.0*x7 - 1.0*x8 + 1.0*x9
gomea,529_pollen,ok,4,200,0.732113,1.768991,31,2010.66,,0.004151*x0**2 + 0.004151*x0*x2 - 0.936498808*x0 + 0.20410467*x1 - 0.004151*x1/x3 + 0.004151*x2*x3 - 0.008302*x2 - 0.42556052*x3 - 0.099561 - 0.108075436/x2
gomea,537_houses,ok,8,200,0.860739,37212.364775,30,2001.5,,(2423.448706*x0*x5*x6*(x7*(x2 + x7) + 16097.87) - 2423.448706*x4*x7*(x0*x4 + x1 - x7) + x4*(x7*(x2 + x7) + 16097.87)*(-2423.448706*x7**2 - 2423.448706*log(x0) + 36299211.444608))/(x4*(x7*(x2 + x7) + 16097.87))
gomea,542_pollution,ok,15,60,0.318194,69.351222,15,2006.08,,22.429647*log(x13*(x0 - x5)*(sqrt(x0) - x5 + x8)/x1) + 847.619044
gomea,547_no2,ok,7,200,0.478989,0.489412,22,2006.01,,0.425094*x0 - 0.212547*x1/x5 + 0.212547*sqrt(x2) - 0.212547*x2 + 0.212547*x3 + 0.212547*sqrt(-sqrt(x6)/(x1 - x5)) + 0.626202
gomea,556_analcatdata_apnea2,ok,3,200,0.85916,1368.336341,22,2018.34,,(-115.826166*x0**2 + 115.826166*x1 - 148.328448*(sqrt(x2 - 3.03) + log(-17.359/x1))*log(x0 - 0.019) + 691.366384854)/(-x0**2 + x1 + 5.969)
gomea,557_analcatdata_apnea1,ok,3,200,0.922656,987.674602,25,2003.57,,(128.030738*x0*(x0 - 3.023)*(x0 - x1) - 1.07411385606874e-6*(x2 + 10.893)*(sqrt(x2 - 5.056) + log(-6.119/x1)))/(x0*(x0 - 3.023)*(x0 - x1))
gomea,560_bodyfat,ok,14,200,0.864314,2.670811,20,2067.77,,328.929539513*x0 - 0.582761*sqrt(-x11 + x6) + 0.582761*log(-x6 + x9 + 42.0163896592746) - 1129.054592 + 848.59325776/x0
gomea,561_cpu,ok,7,200,0.991601,17.884617,27,2007.91,,(17.389379*x1*(x1 + x3) + 3.0e-5*(192556.254*x1*x4 + x1*(x1 + x3)*(x3 + x4) + x3*(x1 + x3))*(sqrt(x2) + x4 + x6 + sqrt(x1 + x2)))/(x1*(x1 + x3))
gomea,562_cpu_small,ok,12,200,0.977886,3.053517,22,2003.33,,(8.413518*x2*(sqrt(x11) + x6**2) + (x2*(x0 + x6) - 6302297.074)*(8.413518*log(x11*log(x10)/x5) - 35.248528))/(x2*(x0 + x6) - 6302297.074)
gomea,564_fried,ok,10,200,0.826095,1.889991,24,2003.62,,5.494256*sqrt(x0) + 5.494256*sqrt(x1) + 10.988512*x2*log(x2) + 5.494256*sqrt(x3) + 5.494256*x3 + 5.494256*x4 + 5.494256*sqrt(x0*x1) - 1.704836
gomea,573_cpu_act,ok,21,200,0.88913,6.837167,20,2023.05,,(0.551339*x12*x15 + (x12 - x2)*(-0.551339*sqrt(x10*x6) - 0.551339*sqrt(x16*x2/sqrt(x20)) + 95.960782))/(x12 - x2)
gomea,574_house_16H,ok,16,200,0.37106,38268.138353,25,2001.39,,(29930.662887*x13 + 29930.662887*x15 + 5.913954*x9*(870559.405*x3 - 346930.322*x4)*sqrt(log(x12))*log(x14)*log(x4))/(x13 + x15)
gomea,579_fri_c0_250_5,ok,5,200,0.866238,0.297291,28,2002.37,,-0.305463*x0**2 - 0.305463*x0*x1**2 + 0.610926*x0 - 0.305463*sqrt(x1) + 0.305463*x1 + 0.305463*x2**2 + 0.610926*x3 + 0.305463*x4 + 0.296071
gomea,581_fri_c3_500_25,ok,25,200,0.837466,0.366449,23,2003.72,,0.545598*x0 - 0.545598*x1 + 0.545598*x3 + 0.545598*(x0 + x1)*log(x1) + 0.545598*log(-x0 - x1 + 1.829) - 0.239416864
gomea,582_fri_c1_500_25,ok,25,200,0.803004,0.457173,27,2003.66,,0.280638*x2**2 + 0.457159302*x3 + 0.280638*(x0*x1 - 2.25108125012693)*(x0 + sqrt(x1) + x1) - 0.280638*log(x0) - 0.280638*log(x1) - 0.35934
gomea,583_fri_c1_1000_50,ok,50,200,0.715334,0.512615,21,2005.2,,0.980504*x1*log(x0) - 0.490252*x2 - 0.490252*sqrt(x28) + 0.490252*x3 + 0.490252*log(x0 + log(x1) - 0.764) + 0.265471
gomea,584_fri_c4_500_25,ok,25,200,0.300956,0.656741,26,2001.35,,0.41703*x0 - 0.83406*sqrt(x1) + 0.41703*x1*x4 + 0.41703*x3 + 0.41703*(x0 + x1)*log(x1) - 0.41703*log(x1) - 0.46615401
gomea,586_fri_c3_1000_25,ok,25,200,0.811118,0.429322,22,2004.36,,0.132034734*x0 + 0.564251*x3 + 0.564251*(x1 + x4)*log(x1) + 0.564251*log(x0 + x1 - 1.86299427015651) - 0.305068127000001
gomea,588_fri_c4_1000_100,ok,100,200,0.574377,0.657433,16,2005.74,,0.474444*x3 + 0.474444*(x0 + x1)*log(x1) + 0.474444*log(x1 + log(x0) - 0.723) - 0.085785
gomea,589_fri_c2_1000_25,ok,25,200,0.607698,0.710628,28,2003.77,,(-0.747753*x0 - 0.747753*x3 + (x2 - 4.247)*(-0.747753*x1 + 0.293119176*x4 + 0.747753*(x0 + x1 + 0.150240384615385*x19)*log(x1 - 0.399) + 0.514909034))/(x2 - 4.247)
gomea,590_fri_c0_1000_50,ok,50,200,0.808566,0.40175,29,2004.88,,-0.294037*x0**2 + 0.294037*x0 - 0.294037*x1**2 + 0.294037*x1 + 0.294037*x2**2 + 0.588074*x3 + 0.294037*sqrt(x35) - 0.294037*sqrt(x4) + 0.294037*x4 + 0.29149969
gomea,591_fri_c1_100_10,ok,10,100,0.484992,0.526952,19,2003.45,,-0.296633247319107*x1 + 0.296633247319107*x3 + 0.560315*(x0 + x1)*log(x1) + 0.560315*log(-x1 + sqrt(x2)) + 0.317951
gomea,592_fri_c4_1000_25,ok,25,200,0.674352,0.469959,26,2003.25,,-0.383321*x1 + 0.383321*sqrt(x2) + 0.383321*x3 + 0.383321*(x0 - 0.808)*log(x1) + 0.383321*(x0*x1 + x0 + x1)*log(x0*x1) - 0.630545
gomea,593_fri_c1_1000_10,ok,10,200,0.791654,0.418594,21,2012.28,,-0.420063*x0 + 0.840126*x1*log(x0) + 0.420063*x1 + 0.420063*x3 + 0.420063*log(x0 + x1 - 1.806) - 0.167105493
gomea,594_fri_c2_100_5,ok,5,100,0.712406,0.576542,24,2015.76,,-0.229707*x0 + 0.229707*x2*x3 + 0.229707*x3 + 0.229707*(3*x1 + 1.269)*log(0.681 - x0) + 0.229707*log(log(x0)) + 0.508255
gomea,595_fri_c0_1000_10,ok,10,200,0.887028,0.355741,27,2006.47,,0.371522*x0 - 0.371522*sqrt(x1) + 0.371522*x1 + 0.371522*x2**2 + 0.547251906*x3 + 0.371522*x4 + 0.0695083255378859*x6 - 0.689671330043423*sqrt(-x0) + 0.552674
gomea,596_fri_c2_250_5,ok,5,200,0.822738,0.43092,23,2003.75,,sqrt(x0 + x1 - 1.20623380818148*I)*(-0.178503*x0**2 + 0.357006*x1 + 0.178503*x3 + 0.178503*x4 + 2.6239941) - 2.883843
gomea,597_fri_c2_500_5,ok,5,200,0.754513,0.490982,19,2021.34,,sqrt(x0 + x1 - 1.743)*(0.278688615*x0 - 0.430862136453288*sqrt(x1) + 0.395303*x1 + 3.097199005) - 3.359478
gomea,598_fri_c0_1000_25,ok,25,200,0.919619,0.331623,27,2004.32,,-0.259335*x0*log(x1) + 0.259335*x0 - 0.259335*x1**2 + 0.259335*x1 + 0.259335*x2**2 + 0.51867*x3 + 0.259335*x4 - 0.259335*log(x0) - 0.11648079
gomea,599_fri_c2_1000_5,ok,5,200,0.774694,0.48315,27,2003.13,,-0.129722*(x0 + 2.276)*(x0 + x1)*(0.043*x0 - log(x0 + x1) + 1)*(x1 + log(x1) + 4.397) + 0.288031
gomea,601_fri_c1_250_5,ok,5,200,0.773036,0.469494,23,2216.34,,sqrt(-x0 - x1 + 1.59751913433624)*(0.32683*x0 - 0.32683*x1**2 + 0.167540214186225*x3 + 0.167540214186225*x4 + 2.36821018) - 2.523869
gomea,602_fri_c3_250_10,ok,10,200,0.85223,0.435138,30,2005.4,,-0.167849*x0*x1*x4*x7 + 0.167849*x1 + 0.335698*x3 + 0.167849*x4 + 0.167849*(x0 + x1)*(x1 + 2.657)*(x0*x1 - 2.12790977252326) + 0.150354
gomea,603_fri_c0_250_50,ok,50,200,0.850339,0.360711,25,2006.89,,-0.330133*sqrt(x0)*sqrt(x1) - 0.330133*sqrt(x0) + 0.330133*x0 - 0.330133*sqrt(x1) + 0.330133*x1 + 0.330133*x2**2 + 0.660266*x3 + 0.330133*x4 + 0.488715
gomea,604_fri_c4_500_10,ok,10,200,0.710208,0.600905,22,2008.94,,-0.129691091954023*x0 + 0.40998485995458*x3 + 0.54159*(x0 + x1)*log(x0) + 0.54159*log(-x0 - log(x1) + 0.693) - 0.131835
gomea,605_fri_c2_250_25,ok,25,200,0.646554,0.576889,25,2004.03,,0.394551*x0 - 0.394551*x1 - 0.394551*x2 + 0.394551*x3 + 0.394551*(2*x0 + 0.920810313075506*x1)*log(0.52 - x1) + 0.394551*log(0.725 - x0) + 0.64053
gomea,606_fri_c2_1000_10,ok,10,200,0.773587,0.496856,24,2009.72,,sqrt(x0 + 2*x1 - 2.577)*(0.155762*x0 - 0.155762*x1**2 + 0.155762*x1 + 0.155762*x3 + 0.155762*x4 + 1.98985955) - 2.834487
gomea,607_fri_c4_1000_50,ok,50,200,0.702947,0.512252,26,2004.43,,-0.385778*x0 - 0.385778*x1 + 0.385778*sqrt(x4)*(x0 + x3) + 0.385778*(x0*x1 + x0 + x1)*log(x0*x1) - 0.385778*log(x1) - 0.32349
gomea,608_fri_c3_1000_10,ok,10,200,0.771567,0.499282,20,2032.4,,-0.67311*x0 + 0.67311*x4 + 0.67311*(x0 + x1)*log(x0) + 0.67311*sqrt(x0 + log(x1) - 0.556) - 0.75486509
gomea,609_fri_c0_1000_5,ok,5,200,0.825488,0.384281,24,2004.73,,0.529109918385812*x0 + 0.344917*x1 + 0.344917*x2**2 + 0.529109918385812*x3 + 0.344917*x4 - 0.344917*sqrt(x0*x1*(x0 + 2.43)) + 0.056244
gomea,611_fri_c3_100_5,ok,5,100,0.528873,0.506678,23,2024.22,,-0.405868*sqrt(x1) - 0.405868*x1 + 0.405868*x3 + 0.405868*sqrt(x2*x4) + 0.405868*(sqrt(x0) + x0 + x1)*log(x0*x1) + 0.238391
gomea,612_fri_c1_1000_5,ok,5,200,0.764502,0.575073,25,2002.96,,-0.44426*sqrt(x1) + 0.44426*sqrt(x2) - 0.151728142076503*x2 + 0.40783068*x3 + 0.44426*(x0 + x1)*log(x0) + 0.44426*log(x0 - 0.865) + 0.203053
gomea,613_fri_c3_250_5,ok,5,200,0.789468,0.517673,19,2013.8,,0.902364*x0*log(x0) - 0.451182*x1 + 0.451182*x3 + 0.451182*sqrt(x4) - 0.451182*log(log(x1 - 0.716)) - 0.693467
gomea,615_fri_c4_250_10,ok,10,200,0.805173,0.430279,23,2001.37,,-0.378849*sqrt(x0) - 0.378849*x0 + 0.378849*x3 + 0.378849*(x0*x4 + x0 + x1)*log(x0*x1) + 0.378849*sqrt(log(x1)) - 0.061774
gomea,616_fri_c4_500_50,ok,50,200,0.687268,0.568061,27,2003.84,,-0.422104*sqrt(x0) + 0.422104*x0*x2 - 0.422104*x0 - 0.422104*sqrt(x1) + 0.422104*x3 + 0.422104*(x0 + x1)*log(x0) + 0.422104*(x1 + x4)*log(x1) + 0.414036
gomea,617_fri_c3_500_5,ok,5,200,0.535818,0.58577,24,2007.95,,sqrt(x0*x1 + x1 - 1.714)*(-0.182528*x0 - 0.182528*x1**2 + 0.182528*x2*x4 + 0.365056*x3 + 2.176828928) - 2.483542
gomea,618_fri_c3_1000_50,ok,50,200,0.600221,0.642993,20,2006.13,,0.81928*x1*log(x1) + 0.306546506383615*x3 + 0.306546506383615*x4 + 0.81928*log(x0 + x1 - 1.69) - 0.310786
gomea,620_fri_c1_1000_25,ok,25,200,0.634707,0.558074,21,2005.12,,sqrt(x0 + x1 - 1.67958328165054)*(0.557696*x1 + 0.278848*x3 - 0.278848*log(x0) + 2.25639367496627) - 2.937221
gomea,621_fri_c0_100_10,ok,10,100,0.857735,0.397207,23,2008.02,,0.299724*x0 - 0.299724*x1**2 + 0.299724*x1 + 0.599448*x3 + 0.299724*x4 - 0.299724*(x1 + 0.842)*log(x0) + 0.299724*log(x2) + 0.342528
gomea,622_fri_c2_1000_50,ok,50,200,0.680257,0.589666,24,2005.24,,-0.349768*(x28**(1/4) - log(x0*x1))*(2*x0*x1 + x0 + x1) + 0.240877
gomea,623_fri_c4_1000_10,ok,10,200,0.784494,0.38916,22,2004.31,,-0.426553*x1 + 0.426553*sqrt(x2) + 0.426553*x3 + 0.426553*(x0*x1 + x0 + x1)*log(x0*x1) - 0.426553*log(x1) - 0.639671
gomea,624_fri_c0_100_5,ok,5,100,0.87291,0.330308,31,2003.87,,-0.241222*x0**2 + 0.411576519774011*x0 - 0.241222*x1**2 + 0.482444*x1 + 0.241222*x2**2 - 0.115472474868358*x2 + 0.482444*x3 + 0.241222*x4 + 0.23478
gomea,626_fri_c2_500_50,ok,50,200,0.686948,0.574324,16,2009.62,,1.534948*sqrt(2*x0*x1 + x0 + 2*x1 - 3.937) - 2.882983
gomea,627_fri_c2_500_10,ok,10,200,0.726181,0.517662,22,2003.06,,sqrt(x0 + x1 - 1.7632356620713*I)*(0.24259*x0 - 0.24259*x1**2 + 0.24259*x1 + 0.24259*sqrt(x2) + 0.24259*x3 + 2.59910926) - 3.277056
gomea,628_fri_c3_1000_5,ok,5,200,0.647286,0.528621,23,2013.43,,-0.5149*x1 - 0.5149*x2 + 0.5149*x3 + 0.5149*x4 + 0.5149*(x0 + x1)*log(x1) + 0.5149*log(-x0*x1 - x1 + 1.599) - 0.076159
gomea,631_fri_c1_500_5,ok,5,200,0.806404,0.431008,23,2032.18,,sqrt(-x0 - x1 + 1.73493515728975)*(0.216045*x0 - 0.216045*x1**2 + 0.216045*x1 + 0.216045*x3 + 0.216045*x4 + 2.347328925) - 2.624969
gomea,633_fri_c0_500_25,ok,25,200,0.88549,0.34917,27,2016.77,,0.326376*x0 - 0.326376*sqrt(x1) + 0.326376*x2**2 + 0.652752*x3 + 0.326376*x4 + 0.326376*(-sqrt(x0) + 2.13120347623843 + I*pi)*(-sqrt(x1) + x1 + 2.715) - 0.803109
gomea,634_fri_c2_100_10,ok,10,100,0.810558,0.488259,19,2002.37,,(-0.987248*x1 - 0.987248*x2 + 0.987248*x3 + sqrt(x4 + 6.927)*(0.987248*x1*log(x1 - 0.825) + 3.452562) - 7.462607632)/sqrt(x4 + 6.927)
gomea,635_fri_c0_250_10,ok,10,200,0.880129,0.348386,29,2018.89,,-0.314127*x0**2*sqrt(x1) + 0.314127*x0 - 0.186647058823529*x1*log(x0) + 0.314127*x1 + 0.314127*x2**2 + 0.563229711*x3 + 0.314127*x4 - 0.03083
gomea,637_fri_c1_500_50,ok,50,200,0.694394,0.544343,21,2003.87,,-0.668473*sqrt(x1) + 1.336946*x1*log(x1) + 0.215566913898742*x3 + 0.668473*log(-x0 - x1 + 1.65383749973078 + I*pi) + 0.368468
gomea,641_fri_c1_500_10,ok,10,200,0.855725,0.336618,26,2015.11,,0.459836*sqrt(x2) + 0.381204044*x3 + 0.459836*sqrt(x4 + 1.109) - 0.459836*(-x0*x1 + 1.87118660285938 + I*pi)*(x0*x1 + x0 + x1) - 0.764358
gomea,643_fri_c2_500_25,ok,25,200,0.254425,0.740556,16,2003.01,,0.590547*(x0 + 0.27063599458728*x1)*log(x0 - 0.542) + 0.590547*log(0.840238061504 - x1) + 0.567037
gomea,644_fri_c4_250_25,ok,25,200,0.836871,0.363285,24,2004.42,,sqrt(x0 + 2*x1 - 2.836)*(0.212404*x0 - 0.212404*x1**2 + 0.212404*x1 + 0.212404*x2**2 + 0.212404*x3 + 1.787804468) - 2.716412
gomea,645_fri_c3_500_50,ok,50,200,0.688737,0.503418,19,2006.34,,-0.350227*x0 + 0.350227*sqrt(x2) + 0.350227*x3 + 0.350227*(x0 + x1)*log(x0*x1) + 0.350227*log(log(x1)) - 0.058251
gomea,646_fri_c3_500_10,ok,10,200,0.754803,0.426306,22,2003.61,,0.518563*x0 - 0.518563*x1 + 0.518563*x3 + 0.518563*(x0 + x1)*log(x1) + 0.518563*log(x0 + x1 - 1.53944454061357) - 0.117467080999999
gomea,647_fri_c1_250_10,ok,10,200,0.716339,0.510584,23,2003.34,,0.513756*x1*log(x0) + 0.347664871449222*x3 + 0.347664871449222*x4 + 0.513756*(x1 - 0.571)*log(x1) + 0.513756*log(x0 - 0.676) + 0.069155
gomea,648_fri_c1_250_50,ok,50,200,0.833265,0.374966,23,2006.74,,-0.266959*sqrt(x1) + 0.266959*x1*(x0 + 2.6)*(x0*x1 - 2.01544039852336*I) + 0.266959*x3 + 0.266959*x4 + 0.266959*sqrt(log(x0)) + 0.14751
gomea,649_fri_c0_500_5,ok,5,200,0.892944,0.264044,28,2023.03,,0.622168*x0 + 0.311084*x1 + 0.311084*x2**2 + 0.622168*x3 + 0.311084*x4 - sqrt(-x1)*(0.208217238155461*x0**2 + 0.208217238155461*x0 + 0.293169871322889) + 0.13798
gomea,650_fri_c0_500_50,ok,50,200,0.744401,0.436429,26,2005.47,,-0.318733*sqrt(x0) + 0.398097517*x0 - 0.637466*sqrt(x1) + 0.318733*x1 + 0.318733*x2**2 + 0.637466*x3 + 0.318733*x4 + 0.521897
gomea,651_fri_c0_100_25,ok,25,100,0.928973,0.286453,28,2003.98,,-0.328523*x0**2 - 0.328523*x0*x1**2 + 0.657046*x0 - 0.328523*sqrt(x1) + 0.328523*x1 + 0.328523*x2**2 + 0.657046*x3 + 0.328523*x4 + 0.271031
gomea,653_fri_c0_250_25,ok,25,200,0.837755,0.397085,30,2003.72,,-0.19811*sqrt(x0) - 0.19811*x0**2*x1**2 + 0.39622*x0 + 0.39622*x1 + 0.19811*x2**2 + 0.59433*x3 + 0.19811*x4 + 0.170538
gomea,654_fri_c0_500_10,ok,10,200,0.828849,0.417462,24,2069.72,,0.505139*x0 + 0.505139*x1 + 0.505139*x2**2 + 0.505139*x3 + 0.329377343771747*x4 - 0.505139*sqrt(-x1**2*(x0 + 0.542)) - 0.119207
gomea,656_fri_c1_100_5,ok,5,100,0.513918,0.57468,20,2005.15,,sqrt(x0*x1 + x0 - 2.122)*(0.207834*x3 + 0.207834*x4 - 0.207834*log(x0) - 0.207834*log(x1) + 1.468970712) - 2.238219
gomea,657_fri_c2_250_10,ok,10,200,0.78573,0.46388,16,2004.08,,3.833727*sqrt(-x0 - x1 + 1.45465369863323)/sqrt(x0*x1 - x0 + 2.205) - 2.794577
