algorithm,dataset,status,n_features,n_rows,r2,rmse,complexity,seconds,error,expression
gomea,485_analcatdata_vehicle,ok,4,48,0.547833,212.138903,26,2008.97,,0.000397*sqrt(x0 + x2)/(x0*x1 - x1) + 603.985456 + 9.87600801524852e-5/(x2 + x3) + 3.69233630952381e-5*x2*x3/x0
gomea,503_wind,ok,14,200,0.754847,2.274162,26,2003.29,,-0.758735*x10/(x2*(x13 - x2)) + 0.758735*x11*x13/(x10 + x4) + 0.758735*x12 + 0.758735*sqrt(-x11 + x9) + 1.063664 - 0.758735*x7/x5
gomea,505_tecator,ok,124,200,0.996589,0.626352,31,2014.79,,(1.001346*x108*(x109 + x111)*(x103 + x108 + x111 + x123) + x29*(-1.001346*x102 + 1.001346*x109 - 1.001346*x122 - 22.721542086) + x29*(x103 + x108 + x111 + x123)*(-1.001346*x103 - 1.001346*x108 - 1.001346*x122 - 1.001346*x123 + 104.187882))/(x29*(x103 + x108 + x111 + x123))
gomea,519_vinnie,error,,,,,,,TypeError: predict error: wrong data type,
gomea,522_pm10,ok,7,200,-0.032578,0.859285,21,2010.18,,(0.297747*x1*(x1 - x5) + x6*(0.297747*x0 + 0.297747*log(x0*x3 - sqrt(x2)) + 0.797857))/x6
gomea,523_analcatdata_neavote,ok,2,100,0.94325,0.8415,20,2023.44,,-0.180628*(log(x0) + 0.57401452257969)*(x0 + x1**(1/4) - x1 - 4.30789972028133) - 0.193817
gomea,527_analcatdata_election2000,ok,14,67,0.999877,1325.255481,30,2020.11,,(-0.994689*x1*x12*x4 + x1*(x2 + x6)*(-0.994689*x0 - 1.06330558417055*x2 - 1.06330558417055*x5 - 1.989378*x8 + 0.994689*x9 - 106.716964) + 0.994689*x11*(x2 + x6))/(x1*(x2 + x6))
gomea,529_pollen,ok,4,200,0.768789,1.640955,25,2006.57,,-0.93325792*x0 + 0.20776*x1 - 0.0124302979538112*x2 - 0.41552*x3 + 0.20776*log(x0 + 5.904) + 0.20776*log(x2 - 11.503) - 0.644006
gomea,537_houses,ok,8,200,0.828557,40851.174062,23,2007.61,,(38808.905119*x0**2*x2*x5*log(sqrt(x1)*x2/x4) + 63204.120369*x4*(x0*(x2 + x3) - x4))/(x4*(x0*(x2 + x3) - x4))
gomea,542_pollution,ok,15,60,0.24838,72.727263,22,2003.94,,19.685708*x0*log(x13)/x1 + 19.685708*x1*x8/(x2*x3) + 19.685708*log(sqrt(x0) - x5 + x8) + 825.463501
gomea,547_no2,ok,7,200,0.603078,0.429527,21,2005.86,,0.455547*x0 - 0.151849*x1/x5 - 0.151849*x2 + 0.151849*x3 + 0.151849*sqrt(-sqrt(x6)/(x1 - x5)) + 0.673357
gomea,556_analcatdata_apnea2,ok,3,200,0.86568,1340.211463,25,2011.02,,(-5159.241804*sqrt(x1 - x2) + 66.735861*(x0 + 11.67*x1 - 38.023)*(x0 + 25.369*x1 + 0.961) - 5159.241804*log(21.412/x0))/((x0 + 11.67*x1 - 38.023)*(x0 + 25.369*x1 + 0.961))
gomea,557_analcatdata_apnea1,ok,3,200,0.937388,893.325425,24,2050.63,,(sqrt((-x1 + x2*(x2 - 4.963))/x2)*(7.0e-6*x2 + 3.0002e-5) + 164.565957*(x0 + 0.031)*(x0 - x1)*(x1 - 3.002))/((x0 + 0.031)*(x0 - x1)*(x1 - 3.002))
gomea,560_bodyfat,ok,14,200,0.845763,2.842197,27,2003.41,,0.421892*sqrt(x10) + 0.421892*(2*x0 + 1)/log(x3 - x6) - 0.421892*(x3 + x7)/(x6 - x9) - 446.386441 + 489.941913924/x0
gomea,561_cpu,ok,7,200,0.990921,18.697559,22,2006.13,,(8.0e-5*(x2 + x3)*(sqrt(x3) + x4 + x6) + (0.0437373185094834*sqrt(-x1*x4**2) + 19.937459)*log(x1))/log(x1)
gomea,562_cpu_small,ok,12,200,0.960499,4.093276,18,2015.46,,1.941016*sqrt(x11) - 1.941016*x5 - 1.941016*sqrt(-x10 + x11 + 2*x2) - 1.941016*log(x11 + x8) + 121.03273
gomea,564_fried,ok,10,200,0.855934,1.725441,24,2044.43,,10.180569*x2**2 - 10.180569*x2 + 10.180569*x3 + 6.07431137811513*x4 + 10.180569*sqrt(x0*x1)*log(4.343 - x0) + 1.98241830587882
gomea,573_cpu_act,ok,21,200,0.984855,2.527774,18,2002.04,,-2.1e-5*(x10*x17 + 2*x2 - 405321.399)*log(-x20*(x7 - 8953947.465)/x5) - 161.063441
gomea,574_house_16H,ok,16,200,0.092238,46096.972977,20,2004.49,,-3204683.402289*x11**(1/4)*(-x10 + x15 + log(x14))*(x3 - x4 + x9)*sqrt(log(x12)) + 32492.22253
gomea,579_fri_c0_250_5,ok,5,200,0.849173,0.314924,29,2005.02,,(0.325073*x0**2 + (x1 - 2.3)*(-0.325073*x0*x1**2 + 0.650146*x0 + 0.325073*x1 + 0.325073*x2**2 + 0.650146*x3 + 0.325073*x4 - 0.121917))/(x1 - 2.3)
gomea,581_fri_c3_500_25,ok,25,200,0.771121,0.436575,23,2001.8,,((x0 - 17.838)*(1.981851*sqrt(x0*x1 + x1 - 1.443) + 1.778046) + I*(-5.22697937956657*x0*x2 - 5.22697937956657*x3 + 72.4720690976905))/(x0 - 17.838)
gomea,582_fri_c1_500_25,ok,25,200,0.740423,0.522225,21,2003.64,,-0.632033*sqrt(x1) + 1.264066*x1*log(x1) + 0.334345457*x3 + 0.632033*log(x0 + x1 - 1.93094153336139) + 0.175695
gomea,583_fri_c1_1000_50,ok,50,200,0.715323,0.511985,21,2003.54,,-0.51221*sqrt(x1) + 0.51221*x3 + 0.51221*(x0 + x1)*log(x1) + 0.51221*log(x0 + x1 - 2.04034310840113) + 0.18287497
gomea,584_fri_c4_500_25,ok,25,200,-1.918678,1.347033,26,2003.36,,0.135434*(sqrt(x0) + x0*x1 + x1*x4 - 4.13267467870385*I)*(x0 + 2*x1 - x3 + log(x0 + x1)) - 0.070364
gomea,586_fri_c3_1000_25,ok,25,200,0.791487,0.452717,22,2003.9,,-0.567127*x2 + 0.567127*x3 + 0.567127*x4 + 0.567127*(x1 + x4)*log(x1) + 0.567127*log(x0 + x1 - 1.85391477689779*I) - 0.298977836
gomea,588_fri_c4_1000_100,ok,100,200,0.661797,0.585583,16,2006.97,,0.511657*x3 + 0.511657*(x0 + x1)*log(x1) + 0.511657*log(sqrt(x0) + x1 - 1.807) + 0.048312
gomea,589_fri_c2_1000_25,ok,25,200,0.795891,0.511874,20,2002.7,,sqrt(-x0 - x1 + 1.76284545906341)*(0.350704*x0 + 0.175352*x3 + 0.175352*x4 - 0.175352*log(x1) + 2.03759024) - 2.62488
gomea,590_fri_c0_1000_50,ok,50,200,0.837976,0.370161,29,2002.9,,-0.284908*x0**2 + 0.284908*x0 - 0.284908*x1**2 + 0.342744324*x1 + 0.284908*x2**2 + 0.569816*x3 + 0.284908*x4 + 0.283108584452001
gomea,591_fri_c1_100_10,ok,10,100,0.512396,0.516451,21,2007.48,,((0.276715 - 0.868919*x1)*sqrt(0.949 - x1)*(x1 + 4.2) + 0.868919*sqrt(0.949 - x1)*(x0 + x3) + 0.868919*(x0 + x1)*(x1 + 4.2)*log(x1))/(sqrt(0.949 - x1)*(x1 + 4.2))
gomea,592_fri_c4_1000_25,ok,25,200,0.638499,0.495325,22,2006.1,,1.154046*x1*log(x1) + 0.577023*x3 + 0.577023*sqrt(x4) + 0.577023*log(-x0 - x1 + 1.736) - 0.673893882
gomea,593_fri_c1_1000_10,ok,10,200,0.839291,0.368089,22,2003.64,,-0.421415*sqrt(x1) - 0.421415*x1 + 0.421415*x3 + 0.421415*(x0 + x1)*log(x1) + 0.421415*log(x0*x1 + x1 - 1.422) + 0.396649
gomea,594_fri_c2_100_5,ok,5,100,0.682343,0.607536,23,2014.3,,sqrt(x0*x1 + x0 - 1.7)*(0.227018*x0 - 0.227018*sqrt(x1) - 0.454036*x1 + 0.227018*x3 + 0.227018*x4 + 2.827055154) - 3.082744
gomea,595_fri_c0_1000_10,ok,10,200,0.899079,0.33614,28,2008.4,,(0.314666*sqrt(2)*sqrt(x0) + (0.259336099585062*x1 - 0.723029045643154)*(0.314666*x0 + 0.629332*x1 + 0.314666*x2**2 + 0.629332*x3 + 0.314666*x4 + 0.297154))/(0.259336099585062*x1 - 0.723029045643154)
gomea,596_fri_c2_250_5,ok,5,200,0.750984,0.510099,22,2004.21,,sqrt(x0 + x1 - 1.38)*(-0.212647*x0**2 + 0.425294*x1 + 0.212647*x2*x3 + 0.212647*x3 + 2.580046051) - 2.87251
gomea,597_fri_c2_500_5,ok,5,200,0.767085,0.478644,20,2003.67,,(-3.116835*sqrt(x0) + 3.116835*x0 + 3.116835*x1 + (2*x1 + 7.137)*(3.116835*sqrt(x0 + x1 - 1.74040225235432) - 3.534915))/(2*x1 + 7.137)
gomea,598_fri_c0_1000_25,ok,25,200,0.928834,0.31096,29,2063.04,,-0.26745*x0**2*x1 + 0.5349*x0 - 0.26745*x1**2 + 0.60096015*x1 + 0.26745*x2**2 + 0.5349*x3 + 0.26745*x4 - 0.001732
gomea,599_fri_c2_1000_5,ok,5,200,0.84738,0.398419,21,2036.14,,0.483635*(x0*x1 - 2.04768161587684)*(x0*x1 + x0 + x1) - 0.483635*sqrt(x3 + x4 - 3.077) + 0.989716
gomea,601_fri_c1_250_5,ok,5,200,0.779983,0.463428,24,2003.69,,sqrt(x0 + x1 - 1.672)*(0.247986*x0 - 0.247986*x1**2 + 0.247986*x1 + 0.247986*x3 + 2.453028410772) - 2.681301
gomea,602_fri_c3_250_10,ok,10,200,0.783005,0.529083,26,2011.56,,-0.412442*sqrt(x0) - 0.412442*x0 - 0.412442*sqrt(x1) - 0.412442*x2 + 0.412442*x3 + 0.412442*x4 + 0.412442*(x0*x1 + x0 + x1)*log(x0*x1) + 0.500066
gomea,603_fri_c0_250_50,ok,50,200,0.858303,0.351326,23,2003.48,,-0.327257*sqrt(x0)*x1**2 - 0.327257*sqrt(x0) + 0.327257*x0 + 0.327257*x1 + 0.327257*x2**2 + 0.654514*x3 + 0.327257*x4 + 0.218924
gomea,604_fri_c4_500_10,ok,10,200,0.764827,0.54005,22,2003.3,,-0.0931662526275559*x0 + 0.487539*x3 + 0.487539*(x0 + x1)*log(x0) + 0.487539*log(x0 + log(x1) - 0.715) - 0.133590761
gomea,605_fri_c2_250_25,ok,25,200,0.696512,0.535237,21,2004.21,,sqrt(x0 + x1 - 1.72104619345327*I)*(-0.221357*x0*x1 + 0.221357*x0 + 0.221357*x1 + 0.221357*x3 + 2.763420788) - 3.227608
gomea,606_fri_c2_1000_10,ok,10,200,0.722774,0.547524,22,2007.81,,sqrt(-x0 - x1 + 1.739)*(-0.179245*x0*x1 + 0.179245*x0 + 0.179245*x1 + 0.179245*x3 + 0.179245*x4 + 2.402062245) - 2.854226
gomea,607_fri_c4_1000_50,ok,50,200,0.76429,0.456622,26,2011.12,,-0.391381*x0*(x1 - x2) - 0.391381*sqrt(x1) - 0.391381*x1 + 0.391381*x3 + 0.391381*(log(x0) + log(x1))*(x0*x1 + x0 + x1) + 0.36744
gomea,608_fri_c3_1000_10,ok,10,200,0.74914,0.523769,16,2003.59,,sqrt(x0 + x1 - 1.55595629758679*I)*(0.684793*x4 - 0.684793*sqrt(x0 + x1) + 2.902152734) - 2.507539
gomea,609_fri_c0_1000_5,ok,5,200,0.865551,0.336699,30,2019.67,,(1.04957466068915*x0**2*x1**2 + (x0 - 6.44)*(0.364203*x0 + 0.364203*x1 + 0.364203*x2**2 + 0.558323199*x3 + 0.307344303797468*x4 - 0.182643))/(x0 - 6.44)
gomea,611_fri_c3_100_5,ok,5,100,0.737021,0.378477,26,2019.51,,0.264036*x0*x1 - 0.264036*x0 + 0.264036*x2*x4 - 0.264036*x2 + 0.528072*x3 + 0.264036*(x0 + 2*x1)*log(x0*x1) - 0.441006
gomea,612_fri_c1_1000_5,ok,5,200,0.880246,0.410929,23,2005.83,,sqrt(-x0 - x1 + 1.56556698994326)*(0.24866*x0 - 0.24866*x1**2 + 0.24866*x1 + 0.24866*x3 + 0.1206001*x4 + 2.49853568) - 2.69562
gomea,613_fri_c3_250_5,ok,5,200,0.784285,0.525276,23,2014.7,,-0.405687358062074*x0 + 0.535913*x1 + 0.535913*x3 + 0.535913*(x0 + x1)*log(x0) + 0.535913*log(x0 + 2*x1 - 2.754) - 0.489465
gomea,615_fri_c4_250_10,ok,10,200,0.810503,0.424079,23,2019.24,,0.320116*x0*x1*(x1 + x4) - 0.320116*x0 - 0.640232*x1 + 0.320116*x3 + 0.320116*log(x0 + log(x1) - 0.333) - 0.065734
gomea,616_fri_c4_500_50,ok,50,200,0.700863,0.553697,22,2003.09,,0.391931*x1*x4 + 1.456807527*x1*log(x1) - 0.391931*x1 + 0.391931*x3 + 0.391931*sqrt(log(x0)) + 0.391931*sqrt(log(x1)) - 0.884685
gomea,617_fri_c3_500_5,ok,5,200,0.569338,0.564356,19,2010.58,,-0.531879*sqrt(x1) + 0.531879*x3 + 0.531879*(x1 + x4)*log(x1) + 0.531879*log(-x0 - x1 + 1.90446842977247*I) + 0.159318
gomea,618_fri_c3_1000_50,ok,50,200,0.782611,0.475674,17,2004.69,,sqrt(x1)*sqrt(0.464991087422191 + I*pi)*(0.95312*x4 - 1.16947824) + 0.95312*log(x0 + x1 - 1.495) + 0.350826
gomea,620_fri_c1_1000_25,ok,25,200,0.772852,0.43985,18,2005.09,,sqrt(x0 + x1 - 1.62941707368003)*(0.264587*x0 + 0.264587*x1 + 0.264587*x3 - 0.264587*log(x1) + 2.197130448) - 2.835787
gomea,621_fri_c0_100_10,ok,10,100,0.721804,0.557157,24,2002.69,,0.354091*x0 - 0.354091*x1**2 + 0.354091*x1 + 0.578584694*x3 + 0.354091*x4 + 0.354091*log(0.002/x2 + x2/x0) + 0.356971592
gomea,622_fri_c2_1000_50,ok,50,200,0.731258,0.541717,14,2011.22,,1.840557*sqrt(x0*x1 + x0 + sqrt(x1) + x1 - 3.505139084259) - 2.943418
gomea,623_fri_c4_1000_10,ok,10,200,0.794965,0.379279,24,2003.95,,-0.447286*sqrt(x1) - 0.447286*x1 + 0.447286*x3 - 0.447286*sqrt(x0 + x1) + 0.447286*(x0*x1 + x0 + x1)*log(x0*x1) + 0.816943
gomea,624_fri_c0_100_5,ok,5,100,0.932346,0.241696,29,2031.05,,(-0.380482*(sqrt(x0) + 0.222915737851092*x2)*(x4 + 6.913) + (x3 + 4.323)*(0.380482*x0 - 0.380482*sqrt(x1) + 0.380482*x1 + 0.380482*x2**2 + 0.380482*x3 + 0.380482*x4 + 0.51504))/(x3 + 4.323)
gomea,626_fri_c2_500_50,ok,50,200,0.80419,0.452765,13,2003.59,,-0.98606*(sqrt(x1) + x1)*(x1 - (x0 + x1)*log(x1)) + 0.500974
gomea,627_fri_c2_500_10,ok,10,200,0.660803,0.575551,26,2001.66,,0.264387*x3 + 0.264387*(x0*x1 - 2.19043374700081)*(x0*x1 + x0 + x1) - 0.264387*log(x1) + 0.264387*log(0.897 - x1) + 0.00294521699999972
gomea,628_fri_c3_1000_5,ok,5,200,0.720392,0.47067,23,2028.11,,0.52049*x0 - 0.52049*x1 + 0.52049*x3 + 0.52049*(x0 + x1)*log(x1) + 0.52049*log(0.824*x0 + x1 - 1.64) - 0.14954734
gomea,631_fri_c1_500_5,ok,5,200,0.750009,0.48938,21,2006.37,,0.066022*((x0 + 4.846)*(x3 + 6.203) + (x1 - 4.312)*log(x1))*sqrt(x0 + x1 - 1.756) - 2.551728
gomea,633_fri_c0_500_25,ok,25,200,0.816976,0.442855,27,2005.55,,-0.300457*x0**2 + 0.300457*x0 - 0.300457*sqrt(x1) - 0.300457*x1*log(x0) + 0.300457*x1 + 0.300457*x2**2 + 0.600914*x3 + 0.300457*x4 + 0.266433477
gomea,634_fri_c2_100_10,ok,10,100,0.783168,0.524356,23,2008.34,,sqrt(x0 + x1 - 1.88903740869253 - I*pi)*(-0.209045*x0*x1 + 0.209045*x0 + 0.209045*x1 - 0.209045*x2 + 0.209045*x3 + 0.209045*x4 + 2.43871897) - 3.048825
gomea,635_fri_c0_250_10,ok,10,200,0.876612,0.354764,27,2007.32,,-0.306288*sqrt(x0)*x1 - 0.306288*x0**2 + 0.306288*x0 - 0.306288*sqrt(x1) + 0.612576*x1 + 0.306288*x2**2 + 0.612576*x3 + 0.306288*x4 + 0.25976
gomea,637_fri_c1_500_50,ok,50,200,0.475043,0.715509,19,2003.99,,0.481066*x3 + 0.481066*(x0 + x1)*log(x1) - 0.481066*log(x1) + 0.481066*log(sqrt(x1)*(x1 - 0.974)) + 0.072253
gomea,641_fri_c1_500_10,ok,10,200,0.749354,0.443176,24,2001.96,,-0.419256*x1 + 0.419256*sqrt(x2) + 0.419256*x3 - 0.814479643701955*sqrt(-x1) + 0.419256*(x0*x1 + x0 + x1)*log(x0*x1) + 0.187875
gomea,643_fri_c2_500_25,ok,25,200,0.644133,0.513595,26,2024.11,,-0.281338*sqrt(x0) - 0.281338*x0 + 0.281338*x1*(x0 + 2.793)*(x0*x1 - 2.22861557279387) + 0.281338*x1 - 0.281338*sqrt(x10) + 0.281338*x3 + 0.281338*x4 + 0.513994
gomea,644_fri_c4_250_25,ok,25,200,0.729372,0.466524,22,2008.92,,sqrt(x0 + x1 - 1.50674051419576 - I*pi)*(0.222877*x0 + 0.222877*x3*x4 + 0.445754*x3 - 0.222877*log(x1) + 1.631013886) - 2.276241
