algorithm,dataset,status,r2,rmse,complexity,seconds,error,expression
XGBRegressor,634_fri_c2_100_10,ok,0.762576,0.47743,,0.07,,
XGBRegressor,635_fri_c0_250_10,ok,0.604125,0.561594,,0.09,,
XGBRegressor,637_fri_c1_500_50,ok,0.586722,0.593527,,0.26,,
XGBRegressor,641_fri_c1_500_10,ok,0.816832,0.476564,,0.09,,
XGBRegressor,643_fri_c2_500_25,ok,0.727705,0.517608,,0.14,,
XGBRegressor,644_fri_c4_250_25,ok,0.792074,0.409644,,0.17,,
XGBRegressor,645_fri_c3_500_50,ok,0.624347,0.481674,,0.28,,
XGBRegressor,646_fri_c3_500_10,ok,0.810928,0.354517,,0.09,,
XGBRegressor,647_fri_c1_250_10,ok,0.632731,0.595613,,0.09,,
XGBRegressor,648_fri_c1_250_50,ok,0.77618,0.470636,,0.22,,
XGBRegressor,649_fri_c0_500_5,ok,0.80772,0.38535,,0.07,,
XGBRegressor,650_fri_c0_500_50,ok,0.613034,0.575988,,0.25,,
XGBRegressor,651_fri_c0_100_25,ok,0.592482,0.706609,,0.09,,
XGBRegressor,653_fri_c0_250_25,ok,0.772023,0.514143,,0.18,,
XGBRegressor,654_fri_c0_500_10,ok,0.698637,0.559508,,0.09,,
XGBRegressor,656_fri_c1_100_5,ok,0.653794,0.582127,,0.06,,
XGBRegressor,657_fri_c2_250_10,ok,0.727912,0.495146,,0.09,,
XGBRegressor,658_fri_c3_250_25,ok,0.686495,0.587682,,0.14,,
XGBRegressor,659_sleuth_ex1714,ok,0.337683,1642.009105,,0.06,,
XGBRegressor,663_rabe_266,ok,0.994853,3.541098,,0.05,,
XGBRegressor,665_sleuth_case2002,ok,-0.078043,8.867813,,0.06,,
XGBRegressor,666_rmftsa_ladata,ok,0.4401,2.111697,,0.09,,
XGBRegressor,678_visualizing_environmental,ok,0.130228,2.79078,,0.07,,
XGBRegressor,687_sleuth_ex1605,ok,0.540687,9.590115,,0.05,,
XGBRegressor,690_visualizing_galaxy,ok,0.957616,19.14508,,0.07,,
XGBRegressor,695_chatfield_4,ok,0.785682,18.811325,,0.1,,
XGBRegressor,706_sleuth_case1202,ok,0.496942,70.061117,,0.06,,
XGBRegressor,712_chscase_geyser1,ok,0.550418,8.588129,,0.09,,
XGBRegressor,_deprecated_195_auto_price,ok,0.915162,1840.683704,,0.09,,
XGBRegressor,_deprecated_207_autoPrice,ok,0.915162,1840.683704,,0.07,,
XGBRegressor,auto_insurance_losses,ok,0.681925,15.720382,,0.08,,
XGBRegressor,auto_insurance_price,ok,0.930425,1876.304213,,0.08,,
XGBRegressor,feynman_III_10_19,ok,0.918929,2.223495,,0.32,,
XGBRegressor,feynman_III_12_43,ok,0.987805,0.093885,,0.24,,
XGBRegressor,feynman_III_13_18,ok,0.609429,201.104462,,0.13,,
XGBRegressor,feynman_III_14_14,ok,0.737363,4.352561,,0.33,,
XGBRegressor,feynman_III_15_12,ok,0.196214,4.83305,,0.36,,
XGBRegressor,feynman_III_15_14,ok,-4.708513,0.023509,,0.17,,
XGBRegressor,feynman_III_15_27,ok,0.783332,1.472908,,0.29,,
XGBRegressor,feynman_III_17_37,ok,0.927413,1.189068,,0.37,,
XGBRegressor,feynman_III_19_51,ok,-0.119712,1.163045,,0.34,,
XGBRegressor,feynman_III_21_20,ok,0.920695,3.239961,,0.23,,
XGBRegressor,feynman_III_4_32,ok,0.719592,3.090756,,0.32,,
XGBRegressor,feynman_III_4_33,ok,0.964822,0.918327,,0.34,,
XGBRegressor,feynman_III_7_38,ok,0.86624,15.12197,,0.34,,
XGBRegressor,feynman_III_8_54,ok,-0.120151,0.402581,,0.38,,
XGBRegressor,feynman_III_9_52,ok,0.342264,13.685458,,0.4,,
XGBRegressor,feynman_II_10_9,ok,0.871796,0.080092,,0.28,,
XGBRegressor,feynman_II_11_20,ok,-2.010767,7.933535,,0.34,,
XGBRegressor,feynman_II_11_27,ok,0.903338,0.189933,,0.34,,
XGBRegressor,feynman_II_11_28,ok,0.981858,0.045607,,0.15,,
XGBRegressor,feynman_II_11_3,ok,0.756439,0.074102,,0.35,,
XGBRegressor,feynman_II_13_17,ok,0.529163,0.022949,,0.22,,
XGBRegressor,feynman_II_13_23,ok,0.996569,0.073482,,0.28,,
XGBRegressor,feynman_II_13_34,ok,0.960447,0.40105,,0.31,,
XGBRegressor,feynman_II_15_4,ok,0.91512,1.739628,,0.37,,
XGBRegressor,feynman_II_15_5,ok,0.93711,1.421003,,0.3,,
XGBRegressor,feynman_II_21_32,ok,0.771328,0.021759,,0.35,,
XGBRegressor,feynman_II_24_17,ok,0.971306,0.140235,,0.25,,
XGBRegressor,feynman_II_27_16,ok,0.964574,18.162541,,0.17,,
XGBRegressor,feynman_II_27_18,ok,0.969026,3.239985,,0.3,,
XGBRegressor,feynman_II_2_42,ok,0.867666,2.896864,,0.34,,
XGBRegressor,feynman_II_34_11,ok,0.631144,3.348168,,0.27,,
XGBRegressor,feynman_II_34_2,ok,0.963561,1.830994,,0.26,,
XGBRegressor,feynman_II_34_29a,ok,0.915965,0.053446,,0.17,,
XGBRegressor,feynman_II_34_29b,ok,0.502776,148.526117,,0.36,,
XGBRegressor,feynman_II_34_2a,ok,0.903324,0.161512,,0.33,,
XGBRegressor,feynman_II_35_18,ok,0.76288,0.13707,,0.3,,
XGBRegressor,feynman_II_35_21,ok,0.709131,2.714588,,0.33,,
XGBRegressor,feynman_II_36_38,ok,0.798947,0.411557,,0.38,,
XGBRegressor,feynman_II_37_1,ok,0.928669,7.692971,,0.33,,
XGBRegressor,feynman_II_38_14,ok,0.97514,0.033048,,0.29,,
XGBRegressor,feynman_II_38_3,ok,0.76578,5.093643,,0.33,,
XGBRegressor,feynman_II_3_24,ok,0.964005,0.007682,,0.29,,
XGBRegressor,feynman_II_4_23,ok,0.107261,0.02267,,0.32,,
XGBRegressor,feynman_II_6_11,ok,0.899695,0.006763,,0.34,,
XGBRegressor,feynman_II_6_15a,ok,0.830846,0.161987,,0.33,,
XGBRegressor,feynman_II_6_15b,ok,0.62381,0.021966,,0.34,,
XGBRegressor,feynman_II_8_31,ok,0.985431,1.433733,,0.33,,
XGBRegressor,feynman_II_8_7,ok,0.58015,0.09046,,0.33,,
XGBRegressor,feynman_I_10_7,ok,0.991387,0.109722,,0.18,,
XGBRegressor,feynman_I_11_19,ok,0.739097,4.249845,,0.38,,
XGBRegressor,feynman_I_12_1,ok,0.981232,0.707083,,0.26,,
XGBRegressor,feynman_I_12_11,ok,0.923667,5.934359,,0.37,,
XGBRegressor,feynman_I_12_2,ok,0.806061,0.077701,,0.29,,
XGBRegressor,feynman_I_12_4,ok,0.474631,0.013395,,0.24,,
XGBRegressor,feynman_I_12_5,ok,0.987107,0.520011,,0.3,,
XGBRegressor,feynman_I_13_12,ok,0.832181,4.428064,,0.35,,
XGBRegressor,feynman_I_13_4,ok,0.912905,8.061623,,0.3,,
XGBRegressor,feynman_I_14_3,ok,0.957597,3.845178,,0.26,,
XGBRegressor,feynman_I_14_4,ok,0.984551,1.565264,,0.34,,
XGBRegressor,feynman_I_15_10,ok,0.971339,0.325126,,0.29,,
XGBRegressor,feynman_I_15_3t,ok,0.995754,0.08352,,0.37,,
XGBRegressor,feynman_I_15_3x,ok,0.953233,0.376007,,0.28,,
XGBRegressor,feynman_I_16_6,ok,0.966993,0.228332,,0.34,,
XGBRegressor,feynman_I_18_12,ok,0.950311,1.637648,,0.18,,
XGBRegressor,feynman_I_18_14,ok,0.868884,9.887592,,0.28,,
XGBRegressor,feynman_I_18_4,ok,0.966517,0.163021,,0.19,,
XGBRegressor,feynman_I_24_6,ok,0.896524,4.80114,,0.33,,
XGBRegressor,feynman_I_25_13,ok,0.977635,0.12486,,0.29,,
XGBRegressor,feynman_I_26_2,ok,0.980879,0.075693,,0.27,,
XGBRegressor,feynman_I_27_6,ok,0.956464,0.093606,,0.3,,
XGBRegressor,feynman_I_29_16,ok,0.549097,1.249507,,0.37,,
XGBRegressor,feynman_I_29_4,ok,0.948868,0.244288,,0.28,,
XGBRegressor,feynman_I_30_3,ok,0.383558,2.108997,,0.39,,
XGBRegressor,feynman_I_30_5,ok,0.841642,0.049834,,0.33,,
XGBRegressor,feynman_I_32_17,ok,0.479385,3.005931,,0.38,,
XGBRegressor,feynman_I_32_5,ok,0.656279,0.156567,,0.17,,
XGBRegressor,feynman_I_34_1,ok,0.981106,0.272006,,0.31,,
XGBRegressor,feynman_I_34_14,ok,0.991144,0.137862,,0.34,,
XGBRegressor,feynman_I_34_27,ok,0.978909,0.134162,,0.27,,
XGBRegressor,feynman_I_34_8,ok,0.445128,6.128521,,0.22,,
XGBRegressor,feynman_I_37_4,ok,0.919093,0.805228,,0.35,,
XGBRegressor,feynman_I_38_12,ok,0.455379,1.469987,,0.34,,
XGBRegressor,feynman_I_39_1,ok,0.977149,0.943316,,0.32,,
XGBRegressor,feynman_I_39_11,ok,0.921399,0.707194,,0.3,,
XGBRegressor,feynman_I_39_22,ok,0.781568,3.719865,,0.2,,
XGBRegressor,feynman_I_40_1,ok,0.612257,0.363728,,0.36,,
XGBRegressor,feynman_I_41_16,ok,0.454714,1.765196,,0.27,,
XGBRegressor,feynman_I_43_16,ok,0.729502,3.706559,,0.3,,
XGBRegressor,feynman_I_43_31,ok,0.91238,6.18987,,0.28,,
XGBRegressor,feynman_I_43_43,ok,0.81833,0.957558,,0.31,,
XGBRegressor,feynman_I_44_4,ok,0.644009,12.215951,,0.23,,
XGBRegressor,feynman_I_47_23,ok,0.917268,0.207413,,0.28,,
XGBRegressor,feynman_I_48_2,ok,0.979855,12.220176,,0.31,,
XGBRegressor,feynman_I_50_26,ok,0.504641,1.505606,,0.19,,
XGBRegressor,feynman_I_6_2,ok,0.969708,0.007036,,0.29,,
XGBRegressor,feynman_I_6_2a,ok,0.997226,0.003832,,0.28,,
XGBRegressor,feynman_I_6_2b,ok,0.513035,0.03553,,0.37,,
XGBRegressor,feynman_I_8_14,ok,0.692559,0.536828,,0.38,,
XGBRegressor,feynman_I_9_18,ok,0.696564,0.06027,,0.19,,
XGBRegressor,feynman_test_1,ok,0.623419,5.847722,,0.35,,
XGBRegressor,feynman_test_10,ok,0.989016,0.050342,,0.24,,
XGBRegressor,feynman_test_11,ok,0.881946,0.42764,,0.29,,
XGBRegressor,feynman_test_12,ok,0.844578,5.308618,,0.35,,
XGBRegressor,feynman_test_13,ok,0.690609,0.007777,,0.39,,
XGBRegressor,feynman_test_14,ok,-0.567071,8.82121,,0.23,,
XGBRegressor,feynman_test_15,ok,0.962966,0.274281,,0.36,,
XGBRegressor,feynman_test_16,ok,0.87145,10.009489,,0.37,,
XGBRegressor,feynman_test_17,ok,0.855355,354.980935,,0.24,,
XGBRegressor,feynman_test_18,ok,0.714586,0.289556,,0.42,,
XGBRegressor,feynman_test_19,ok,0.745843,7.557182,,0.21,,
XGBRegressor,feynman_test_2,ok,-1.041272,2.044755,,0.39,,
XGBRegressor,feynman_test_20,ok,-0.827772,4.943079,,0.5,,
XGBRegressor,feynman_test_3,ok,0.901783,0.692144,,0.23,,
XGBRegressor,feynman_test_4,ok,0.941688,0.118734,,0.29,,
XGBRegressor,feynman_test_5,ok,0.899722,0.929605,,0.21,,
XGBRegressor,feynman_test_6,ok,0.231233,0.464441,,0.36,,
XGBRegressor,feynman_test_7,ok,0.954725,0.28745,,0.38,,
XGBRegressor,feynman_test_8,ok,0.909626,0.138491,,0.34,,
XGBRegressor,feynman_test_9,ok,0.515357,4295.037062,,0.33,,
XGBRegressor,first_principles_absorption,ok,0.990265,0.130193,,0.05,,
XGBRegressor,first_principles_bode,ok,-4.383719,2.819145,,0.05,,
XGBRegressor,first_principles_hubble,ok,0.338674,229.230079,,0.05,,
XGBRegressor,first_principles_ideal_gas,ok,0.75056,0.941805,,0.05,,
XGBRegressor,first_principles_kepler,ok,-1.283747,2754.6814,,0.05,,
XGBRegressor,first_principles_leavitt,ok,0.81747,0.335412,,0.06,,
XGBRegressor,first_principles_newton,ok,-0.116776,9.371366,,0.06,,
XGBRegressor,first_principles_planck,ok,0.154947,126.538629,,0.06,,
XGBRegressor,first_principles_rydberg,ok,0.999947,0.012727,,0.05,,
XGBRegressor,first_principles_schechter,ok,0.85321,1.376759,,0.05,,
XGBRegressor,first_principles_supernovae_zg,ok,0.98819,0.031792,,0.05,,
XGBRegressor,first_principles_supernovae_zr,ok,0.994317,0.013622,,0.06,,
XGBRegressor,first_principles_tully_fisher,ok,0.615896,0.69287,,0.05,,
XGBRegressor,nikuradse_1,ok,0.994181,0.007303,,0.06,,
XGBRegressor,nikuradse_2,ok,0.951555,0.056691,,0.06,,
XGBRegressor,solar_flare,ok,-0.214332,1.404479,,0.06,,
XGBRegressor,strogatz_bacres1,ok,0.984275,0.211679,,0.31,,
XGBRegressor,strogatz_bacres2,ok,0.997421,0.10643,,0.31,,
XGBRegressor,strogatz_barmag1,ok,0.98018,0.018338,,0.33,,
XGBRegressor,strogatz_barmag2,ok,0.994092,0.019729,,0.22,,
XGBRegressor,strogatz_glider1,ok,0.895875,0.23185,,0.27,,
XGBRegressor,strogatz_glider2,ok,0.981505,0.102899,,0.24,,
XGBRegressor,strogatz_lv1,ok,0.966651,0.021624,,0.24,,
XGBRegressor,strogatz_lv2,ok,0.961619,0.014531,,0.29,,
XGBRegressor,strogatz_predprey1,ok,0.943667,0.19036,,0.27,,
XGBRegressor,strogatz_predprey2,ok,0.997232,0.089696,,0.31,,
XGBRegressor,strogatz_shearflow1,ok,0.98034,0.055937,,0.35,,
XGBRegressor,strogatz_shearflow2,ok,0.965922,0.029994,,0.23,,
XGBRegressor,strogatz_vdp1,ok,0.948611,0.185137,,0.32,,
XGBRegressor,strogatz_vdp2,ok,0.996235,0.005028,,0.27,,
