algorithm,dataset,status,r2,rmse,complexity,seconds,error,expression
XGBRegressor,631_fri_c1_500_5,ok,0.729281,0.482312,,0.07,,
XGBRegressor,633_fri_c0_500_25,ok,0.681224,0.514056,,0.18,,
XGBRegressor,634_fri_c2_100_10,ok,0.756244,0.483755,,0.06,,
XGBRegressor,635_fri_c0_250_10,ok,0.640645,0.535063,,0.09,,
XGBRegressor,637_fri_c1_500_50,ok,0.606081,0.579459,,0.22,,
XGBRegressor,641_fri_c1_500_10,ok,0.83492,0.452422,,0.13,,
XGBRegressor,643_fri_c2_500_25,ok,0.712264,0.532082,,0.15,,
XGBRegressor,644_fri_c4_250_25,ok,0.766762,0.433862,,0.14,,
XGBRegressor,645_fri_c3_500_50,ok,0.66633,0.453961,,0.26,,
XGBRegressor,646_fri_c3_500_10,ok,0.736974,0.418141,,0.09,,
XGBRegressor,647_fri_c1_250_10,ok,0.669104,0.56535,,0.09,,
XGBRegressor,648_fri_c1_250_50,ok,0.783647,0.462719,,0.22,,
XGBRegressor,649_fri_c0_500_5,ok,0.812868,0.380156,,0.07,,
XGBRegressor,650_fri_c0_500_50,ok,0.556871,0.616371,,0.23,,
XGBRegressor,651_fri_c0_100_25,ok,0.58248,0.715228,,0.09,,
XGBRegressor,653_fri_c0_250_25,ok,0.774402,0.511453,,0.14,,
XGBRegressor,654_fri_c0_500_10,ok,0.722526,0.536875,,0.09,,
XGBRegressor,656_fri_c1_100_5,ok,0.684355,0.555841,,0.06,,
XGBRegressor,657_fri_c2_250_10,ok,0.753648,0.471148,,0.09,,
XGBRegressor,658_fri_c3_250_25,ok,0.666132,0.606468,,0.14,,
XGBRegressor,659_sleuth_ex1714,ok,0.399978,1562.882978,,0.06,,
XGBRegressor,663_rabe_266,ok,0.995295,3.385666,,0.05,,
XGBRegressor,665_sleuth_case2002,ok,-0.203696,9.37037,,0.06,,
XGBRegressor,666_rmftsa_ladata,ok,0.460335,2.073187,,0.09,,
XGBRegressor,678_visualizing_environmental,ok,0.182884,2.704985,,0.06,,
XGBRegressor,687_sleuth_ex1605,ok,0.543575,9.559914,,0.07,,
XGBRegressor,690_visualizing_galaxy,ok,0.954806,19.76944,,0.06,,
XGBRegressor,695_chatfield_4,ok,0.77878,19.11184,,0.09,,
XGBRegressor,706_sleuth_case1202,ok,0.444452,73.625612,,0.06,,
XGBRegressor,712_chscase_geyser1,ok,0.548217,8.60912,,0.07,,
XGBRegressor,_deprecated_195_auto_price,ok,0.922646,1757.623347,,0.09,,
XGBRegressor,_deprecated_207_autoPrice,ok,0.922646,1757.623347,,0.09,,
XGBRegressor,auto_insurance_losses,ok,0.658635,16.285757,,0.07,,
XGBRegressor,auto_insurance_price,ok,0.922074,1985.721217,,0.08,,
XGBRegressor,feynman_III_10_19,ok,0.924533,2.145266,,0.33,,
XGBRegressor,feynman_III_12_43,ok,0.98566,0.101808,,0.32,,
XGBRegressor,feynman_III_13_18,ok,0.621677,197.926088,,0.18,,
XGBRegressor,feynman_III_14_14,ok,0.701236,4.642279,,0.39,,
XGBRegressor,feynman_III_15_12,ok,0.131955,5.022528,,0.33,,
XGBRegressor,feynman_III_15_14,ok,-4.685935,0.023462,,0.21,,
XGBRegressor,feynman_III_15_27,ok,0.774977,1.501037,,0.18,,
XGBRegressor,feynman_III_17_37,ok,0.928769,1.17791,,0.33,,
XGBRegressor,feynman_III_19_51,ok,-0.168265,1.187993,,0.34,,
XGBRegressor,feynman_III_21_20,ok,0.925118,3.148303,,0.23,,
XGBRegressor,feynman_III_4_32,ok,0.747943,2.930346,,0.33,,
XGBRegressor,feynman_III_4_33,ok,0.96628,0.899095,,0.26,,
XGBRegressor,feynman_III_7_38,ok,0.866757,15.092744,,0.36,,
XGBRegressor,feynman_III_8_54,ok,0.015258,0.377465,,0.39,,
XGBRegressor,feynman_III_9_52,ok,0.444081,12.581692,,0.33,,
XGBRegressor,feynman_II_10_9,ok,0.880694,0.077262,,0.41,,
XGBRegressor,feynman_II_11_20,ok,-2.285756,8.287925,,0.25,,
XGBRegressor,feynman_II_11_27,ok,0.901734,0.191503,,0.28,,
XGBRegressor,feynman_II_11_28,ok,0.982786,0.044426,,0.25,,
XGBRegressor,feynman_II_11_3,ok,0.752411,0.074712,,0.36,,
XGBRegressor,feynman_II_13_17,ok,0.553373,0.022351,,0.21,,
XGBRegressor,feynman_II_13_23,ok,0.995073,0.088052,,0.3,,
XGBRegressor,feynman_II_13_34,ok,0.958157,0.412495,,0.3,,
XGBRegressor,feynman_II_15_4,ok,0.911443,1.776909,,0.32,,
XGBRegressor,feynman_II_15_5,ok,0.939929,1.388793,,0.11,,
XGBRegressor,feynman_II_21_32,ok,0.835256,0.018469,,0.35,,
XGBRegressor,feynman_II_24_17,ok,0.970004,0.143382,,0.33,,
XGBRegressor,feynman_II_27_16,ok,0.957759,19.832786,,0.31,,
XGBRegressor,feynman_II_27_18,ok,0.971002,3.134944,,0.31,,
XGBRegressor,feynman_II_2_42,ok,0.846065,3.124353,,0.29,,
XGBRegressor,feynman_II_34_11,ok,0.60235,3.476396,,0.33,,
XGBRegressor,feynman_II_34_2,ok,0.969431,1.67705,,0.28,,
XGBRegressor,feynman_II_34_29a,ok,0.900114,0.058269,,0.22,,
XGBRegressor,feynman_II_34_29b,ok,0.494916,149.695389,,0.31,,
XGBRegressor,feynman_II_34_2a,ok,0.903462,0.161396,,0.31,,
XGBRegressor,feynman_II_35_18,ok,0.770037,0.134986,,0.42,,
XGBRegressor,feynman_II_35_21,ok,0.742897,2.552168,,0.31,,
XGBRegressor,feynman_II_36_38,ok,0.791392,0.419218,,0.25,,
XGBRegressor,feynman_II_37_1,ok,0.934602,7.366054,,0.28,,
XGBRegressor,feynman_II_38_14,ok,0.973286,0.034258,,0.32,,
XGBRegressor,feynman_II_38_3,ok,0.760192,5.154053,,0.33,,
XGBRegressor,feynman_II_3_24,ok,0.982965,0.005285,,0.31,,
XGBRegressor,feynman_II_4_23,ok,-0.151874,0.025751,,0.3,,
XGBRegressor,feynman_II_6_11,ok,0.892911,0.006988,,0.41,,
XGBRegressor,feynman_II_6_15a,ok,0.80668,0.173173,,0.35,,
XGBRegressor,feynman_II_6_15b,ok,0.638516,0.021533,,0.36,,
XGBRegressor,feynman_II_8_31,ok,0.984375,1.484761,,0.31,,
XGBRegressor,feynman_II_8_7,ok,0.58844,0.089562,,0.34,,
XGBRegressor,feynman_I_10_7,ok,0.988662,0.125884,,0.17,,
XGBRegressor,feynman_I_11_19,ok,0.722355,4.384075,,0.4,,
XGBRegressor,feynman_I_12_1,ok,0.983336,0.66626,,0.35,,
XGBRegressor,feynman_I_12_11,ok,0.921017,6.036506,,0.37,,
XGBRegressor,feynman_I_12_2,ok,0.806209,0.077672,,0.33,,
XGBRegressor,feynman_I_12_4,ok,0.516598,0.012849,,0.3,,
XGBRegressor,feynman_I_12_5,ok,0.987691,0.508107,,0.27,,
XGBRegressor,feynman_I_13_12,ok,0.843911,4.270516,,0.37,,
XGBRegressor,feynman_I_13_4,ok,0.910631,8.166183,,0.28,,
XGBRegressor,feynman_I_14_3,ok,0.958557,3.801377,,0.24,,
XGBRegressor,feynman_I_14_4,ok,0.984681,1.558696,,0.26,,
XGBRegressor,feynman_I_15_10,ok,0.969015,0.338049,,0.26,,
XGBRegressor,feynman_I_15_3t,ok,0.99479,0.092523,,0.32,,
XGBRegressor,feynman_I_15_3x,ok,0.957024,0.360442,,0.31,,
XGBRegressor,feynman_I_16_6,ok,0.971628,0.211695,,0.28,,
XGBRegressor,feynman_I_18_12,ok,0.92382,2.027742,,0.34,,
XGBRegressor,feynman_I_18_14,ok,0.883061,9.337741,,0.3,,
XGBRegressor,feynman_I_18_4,ok,0.966486,0.163096,,0.27,,
XGBRegressor,feynman_I_24_6,ok,0.867843,5.425869,,0.35,,
XGBRegressor,feynman_I_25_13,ok,0.979655,0.119088,,0.22,,
XGBRegressor,feynman_I_26_2,ok,0.980307,0.076818,,0.34,,
XGBRegressor,feynman_I_27_6,ok,0.95403,0.096187,,0.33,,
XGBRegressor,feynman_I_29_16,ok,0.557769,1.237433,,0.31,,
XGBRegressor,feynman_I_29_4,ok,0.943801,0.256108,,0.18,,
XGBRegressor,feynman_I_30_3,ok,0.442792,2.005113,,0.37,,
XGBRegressor,feynman_I_30_5,ok,0.867849,0.045524,,0.3,,
XGBRegressor,feynman_I_32_17,ok,0.620689,2.565775,,0.33,,
XGBRegressor,feynman_I_32_5,ok,0.657867,0.156204,,0.33,,
XGBRegressor,feynman_I_34_1,ok,0.983084,0.257378,,0.18,,
XGBRegressor,feynman_I_34_14,ok,0.990616,0.14191,,0.35,,
XGBRegressor,feynman_I_34_27,ok,0.979824,0.131221,,0.29,,
XGBRegressor,feynman_I_34_8,ok,0.503952,5.794565,,0.32,,
XGBRegressor,feynman_I_37_4,ok,0.912668,0.836592,,0.35,,
XGBRegressor,feynman_I_38_12,ok,0.457655,1.466911,,0.33,,
XGBRegressor,feynman_I_39_1,ok,0.976446,0.957714,,0.31,,
XGBRegressor,feynman_I_39_11,ok,0.916497,0.72891,,0.18,,
XGBRegressor,feynman_I_39_22,ok,0.758951,3.907704,,0.33,,
XGBRegressor,feynman_I_40_1,ok,0.656681,0.342258,,0.4,,
XGBRegressor,feynman_I_41_16,ok,0.487063,1.712036,,0.25,,
XGBRegressor,feynman_I_43_16,ok,0.703634,3.879743,,0.37,,
XGBRegressor,feynman_I_43_31,ok,0.924004,5.764675,,0.3,,
XGBRegressor,feynman_I_43_43,ok,0.839877,0.898982,,0.32,,
XGBRegressor,feynman_I_44_4,ok,0.703444,11.149648,,0.33,,
XGBRegressor,feynman_I_47_23,ok,0.925644,0.196633,,0.28,,
XGBRegressor,feynman_I_48_2,ok,0.979735,12.256595,,0.33,,
XGBRegressor,feynman_I_50_26,ok,0.4582,1.574601,,0.19,,
XGBRegressor,feynman_I_6_2,ok,0.970914,0.006894,,0.3,,
XGBRegressor,feynman_I_6_2a,ok,0.997342,0.003751,,0.26,,
XGBRegressor,feynman_I_6_2b,ok,0.54654,0.034286,,0.32,,
XGBRegressor,feynman_I_8_14,ok,0.707855,0.523303,,0.35,,
XGBRegressor,feynman_I_9_18,ok,0.645619,0.065133,,0.24,,
XGBRegressor,feynman_test_1,ok,0.635347,5.754365,,0.27,,
XGBRegressor,feynman_test_10,ok,0.989132,0.050076,,0.12,,
XGBRegressor,feynman_test_11,ok,0.873746,0.442242,,0.17,,
XGBRegressor,feynman_test_12,ok,0.834845,5.472322,,0.35,,
XGBRegressor,feynman_test_13,ok,0.718583,0.007417,,0.3,,
XGBRegressor,feynman_test_14,ok,-1.073257,10.146364,,0.3,,
XGBRegressor,feynman_test_15,ok,0.967214,0.25807,,0.27,,
XGBRegressor,feynman_test_16,ok,0.881273,9.619454,,0.37,,
XGBRegressor,feynman_test_17,ok,0.840212,373.100607,,0.43,,
XGBRegressor,feynman_test_18,ok,0.49628,0.384671,,0.35,,
XGBRegressor,feynman_test_19,ok,0.714893,8.004102,,0.37,,
XGBRegressor,feynman_test_2,ok,-1.10408,2.075974,,0.42,,
XGBRegressor,feynman_test_20,ok,-0.849394,4.972231,,0.43,,
XGBRegressor,feynman_test_3,ok,0.888309,0.738095,,0.24,,
XGBRegressor,feynman_test_4,ok,0.937004,0.123411,,0.33,,
XGBRegressor,feynman_test_5,ok,0.915211,0.854803,,0.35,,
XGBRegressor,feynman_test_6,ok,0.220238,0.467751,,0.43,,
XGBRegressor,feynman_test_7,ok,0.954897,0.286904,,0.3,,
XGBRegressor,feynman_test_8,ok,0.906352,0.140977,,0.29,,
XGBRegressor,feynman_test_9,ok,0.518194,4282.445823,,0.39,,
XGBRegressor,first_principles_absorption,ok,0.990582,0.128054,,0.05,,
XGBRegressor,first_principles_bode,ok,-4.115965,2.748148,,0.06,,
XGBRegressor,first_principles_hubble,ok,0.359264,225.633351,,0.05,,
XGBRegressor,first_principles_ideal_gas,ok,0.753256,0.936702,,0.05,,
XGBRegressor,first_principles_kepler,ok,-1.384425,2814.745699,,0.05,,
XGBRegressor,first_principles_leavitt,ok,0.820834,0.332307,,0.06,,
XGBRegressor,first_principles_newton,ok,-0.23711,9.863339,,0.05,,
XGBRegressor,first_principles_planck,ok,0.14173,127.524311,,0.05,,
XGBRegressor,first_principles_rydberg,ok,0.999936,0.014044,,0.05,,
XGBRegressor,first_principles_schechter,ok,0.861215,1.338692,,0.05,,
XGBRegressor,first_principles_supernovae_zg,ok,0.987841,0.03226,,0.05,,
XGBRegressor,first_principles_supernovae_zr,ok,0.994654,0.013212,,0.06,,
XGBRegressor,first_principles_tully_fisher,ok,0.617683,0.691258,,0.05,,
XGBRegressor,nikuradse_1,ok,0.994444,0.007136,,0.06,,
XGBRegressor,nikuradse_2,ok,0.951859,0.056513,,0.06,,
XGBRegressor,solar_flare,ok,-0.20429,1.39866,,0.06,,
XGBRegressor,strogatz_bacres1,ok,0.987627,0.187766,,0.29,,
XGBRegressor,strogatz_bacres2,ok,0.997912,0.095754,,0.3,,
XGBRegressor,strogatz_barmag1,ok,0.980956,0.017975,,0.3,,
XGBRegressor,strogatz_barmag2,ok,0.994978,0.01819,,0.28,,
XGBRegressor,strogatz_glider1,ok,0.901766,0.225196,,0.31,,
XGBRegressor,strogatz_glider2,ok,0.980425,0.105861,,0.33,,
XGBRegressor,strogatz_lv1,ok,0.979444,0.016977,,0.28,,
XGBRegressor,strogatz_lv2,ok,0.970582,0.012722,,0.28,,
XGBRegressor,strogatz_predprey1,ok,0.925776,0.218508,,0.3,,
XGBRegressor,strogatz_predprey2,ok,0.997158,0.090875,,0.3,,
XGBRegressor,strogatz_shearflow1,ok,0.982155,0.053291,,0.31,,
XGBRegressor,strogatz_shearflow2,ok,0.965821,0.030038,,0.31,,
XGBRegressor,strogatz_vdp1,ok,0.94799,0.186251,,0.28,,
XGBRegressor,strogatz_vdp2,ok,0.996891,0.004568,,0.31,,
