algorithm,dataset,status,r2,rmse,complexity,seconds,error,expression
RandomForestRegressor,537_houses,ok,0.56,68591.039421,,0.12,,
RandomForestRegressor,542_pollution,ok,0.585407,39.331255,,0.09,,
RandomForestRegressor,547_no2,ok,0.588866,0.510918,,0.12,,
RandomForestRegressor,556_analcatdata_apnea2,ok,0.773645,1130.807238,,0.09,,
RandomForestRegressor,557_analcatdata_apnea1,ok,0.695666,1102.41057,,0.09,,
RandomForestRegressor,560_bodyfat,ok,0.948457,1.5996,,0.15,,
RandomForestRegressor,561_cpu,ok,0.988067,9.123183,,0.11,,
RandomForestRegressor,562_cpu_small,ok,0.737825,3.242004,,0.15,,
RandomForestRegressor,564_fried,ok,0.794663,2.617737,,0.14,,
RandomForestRegressor,573_cpu_act,ok,0.772681,3.018812,,0.19,,
RandomForestRegressor,574_house_16H,ok,0.494728,25030.483609,,0.17,,
RandomForestRegressor,579_fri_c0_250_5,ok,0.754757,0.500196,,0.11,,
RandomForestRegressor,581_fri_c3_500_25,ok,0.748838,0.566426,,0.22,,
RandomForestRegressor,582_fri_c1_500_25,ok,0.767147,0.44882,,0.22,,
RandomForestRegressor,583_fri_c1_1000_50,ok,0.681591,0.558976,,0.35,,
RandomForestRegressor,584_fri_c4_500_25,ok,0.708823,0.503176,,0.22,,
RandomForestRegressor,586_fri_c3_1000_25,ok,0.542646,0.64536,,0.22,,
RandomForestRegressor,588_fri_c4_1000_100,ok,0.434447,0.649536,,0.66,,
RandomForestRegressor,589_fri_c2_1000_25,ok,0.662382,0.566529,,0.22,,
RandomForestRegressor,590_fri_c0_1000_50,ok,0.528896,0.68304,,0.36,,
RandomForestRegressor,591_fri_c1_100_10,ok,0.752759,0.496594,,0.1,,
RandomForestRegressor,592_fri_c4_1000_25,ok,0.654398,0.617909,,0.23,,
RandomForestRegressor,593_fri_c1_1000_10,ok,0.818971,0.381895,,0.14,,
RandomForestRegressor,594_fri_c2_100_5,ok,0.756443,0.509957,,0.09,,
RandomForestRegressor,595_fri_c0_1000_10,ok,0.650384,0.583456,,0.14,,
RandomForestRegressor,596_fri_c2_250_5,ok,0.809836,0.471971,,0.11,,
RandomForestRegressor,597_fri_c2_500_5,ok,0.866396,0.38929,,0.11,,
RandomForestRegressor,598_fri_c0_1000_25,ok,0.554393,0.637907,,0.22,,
RandomForestRegressor,599_fri_c2_1000_5,ok,0.866727,0.382186,,0.11,,
RandomForestRegressor,601_fri_c1_250_5,ok,0.833465,0.403123,,0.11,,
RandomForestRegressor,602_fri_c3_250_10,ok,0.783713,0.47024,,0.15,,
RandomForestRegressor,603_fri_c0_250_50,ok,0.581711,0.574415,,0.35,,
RandomForestRegressor,604_fri_c4_500_10,ok,0.79909,0.487643,,0.14,,
RandomForestRegressor,605_fri_c2_250_25,ok,0.669174,0.574381,,0.22,,
RandomForestRegressor,606_fri_c2_1000_10,ok,0.779553,0.468031,,0.14,,
RandomForestRegressor,607_fri_c4_1000_50,ok,0.715846,0.659475,,0.36,,
RandomForestRegressor,608_fri_c3_1000_10,ok,0.804477,0.423452,,0.14,,
RandomForestRegressor,609_fri_c0_1000_5,ok,0.757915,0.485619,,0.11,,
RandomForestRegressor,611_fri_c3_100_5,ok,0.657867,0.619059,,0.09,,
RandomForestRegressor,612_fri_c1_1000_5,ok,0.792344,0.46095,,0.11,,
RandomForestRegressor,613_fri_c3_250_5,ok,0.757758,0.410806,,0.11,,
RandomForestRegressor,615_fri_c4_250_10,ok,0.77528,0.41295,,0.14,,
RandomForestRegressor,616_fri_c4_500_50,ok,0.728027,0.539539,,0.36,,
RandomForestRegressor,617_fri_c3_500_5,ok,0.859614,0.313197,,0.11,,
RandomForestRegressor,618_fri_c3_1000_50,ok,0.738041,0.455207,,0.36,,
RandomForestRegressor,620_fri_c1_1000_25,ok,0.733995,0.550577,,0.22,,
RandomForestRegressor,621_fri_c0_100_10,ok,0.646423,0.611132,,0.1,,
RandomForestRegressor,622_fri_c2_1000_50,ok,0.606695,0.598992,,0.37,,
RandomForestRegressor,623_fri_c4_1000_10,ok,0.745694,0.397266,,0.15,,
RandomForestRegressor,624_fri_c0_100_5,ok,0.763788,0.467769,,0.09,,
RandomForestRegressor,626_fri_c2_500_50,ok,0.632813,0.555009,,0.37,,
RandomForestRegressor,627_fri_c2_500_10,ok,0.864995,0.322792,,0.14,,
RandomForestRegressor,628_fri_c3_1000_5,ok,0.775418,0.484065,,0.11,,
RandomForestRegressor,631_fri_c1_500_5,ok,0.790366,0.424424,,0.11,,
RandomForestRegressor,633_fri_c0_500_25,ok,0.694407,0.503314,,0.24,,
RandomForestRegressor,634_fri_c2_100_10,ok,0.698519,0.537995,,0.1,,
RandomForestRegressor,635_fri_c0_250_10,ok,0.690586,0.496492,,0.14,,
RandomForestRegressor,637_fri_c1_500_50,ok,0.710655,0.496624,,0.35,,
RandomForestRegressor,641_fri_c1_500_10,ok,0.834697,0.452727,,0.14,,
RandomForestRegressor,643_fri_c2_500_25,ok,0.729638,0.515768,,0.22,,
RandomForestRegressor,644_fri_c4_250_25,ok,0.716535,0.478301,,0.23,,
RandomForestRegressor,645_fri_c3_500_50,ok,0.675598,0.447612,,0.37,,
RandomForestRegressor,646_fri_c3_500_10,ok,0.759647,0.399712,,0.14,,
RandomForestRegressor,647_fri_c1_250_10,ok,0.619981,0.605863,,0.14,,
RandomForestRegressor,648_fri_c1_250_50,ok,0.697466,0.547171,,0.35,,
RandomForestRegressor,649_fri_c0_500_5,ok,0.795643,0.397267,,0.11,,
RandomForestRegressor,650_fri_c0_500_50,ok,0.598338,0.586824,,0.36,,
RandomForestRegressor,651_fri_c0_100_25,ok,0.481814,0.796799,,0.14,,
RandomForestRegressor,653_fri_c0_250_25,ok,0.69111,0.598468,,0.22,,
RandomForestRegressor,654_fri_c0_500_10,ok,0.6559,0.597867,,0.14,,
RandomForestRegressor,656_fri_c1_100_5,ok,0.598226,0.627107,,0.09,,
RandomForestRegressor,657_fri_c2_250_10,ok,0.778394,0.446858,,0.14,,
RandomForestRegressor,658_fri_c3_250_25,ok,0.673178,0.600034,,0.22,,
RandomForestRegressor,659_sleuth_ex1714,ok,0.455736,1488.495247,,0.08,,
RandomForestRegressor,663_rabe_266,ok,0.990373,4.843204,,0.08,,
RandomForestRegressor,665_sleuth_case2002,ok,0.14876,7.879969,,0.09,,
RandomForestRegressor,666_rmftsa_ladata,ok,0.521198,1.952785,,0.15,,
RandomForestRegressor,678_visualizing_environmental,ok,0.432621,2.25403,,0.08,,
RandomForestRegressor,687_sleuth_ex1605,ok,0.491628,10.089283,,0.08,,
RandomForestRegressor,690_visualizing_galaxy,ok,0.966356,17.057074,,0.1,,
RandomForestRegressor,695_chatfield_4,ok,0.780011,19.058593,,0.15,,
RandomForestRegressor,706_sleuth_case1202,ok,0.572713,64.569567,,0.08,,
RandomForestRegressor,712_chscase_geyser1,ok,0.612145,7.976794,,0.09,,
RandomForestRegressor,_deprecated_195_auto_price,ok,0.894816,2049.560693,,0.12,,
RandomForestRegressor,_deprecated_207_autoPrice,ok,0.894816,2049.560693,,0.12,,
RandomForestRegressor,auto_insurance_losses,ok,0.782205,13.008354,,0.14,,
RandomForestRegressor,auto_insurance_price,ok,0.951786,1561.93033,,0.15,,
RandomForestRegressor,feynman_III_10_19,ok,0.950347,1.740102,,0.37,,
RandomForestRegressor,feynman_III_12_43,ok,0.992964,0.071313,,0.21,,
RandomForestRegressor,feynman_III_13_18,ok,0.807903,141.036575,,0.21,,
RandomForestRegressor,feynman_III_14_14,ok,0.619117,5.241584,,0.25,,
RandomForestRegressor,feynman_III_15_12,ok,0.189229,4.854005,,0.3,,
RandomForestRegressor,feynman_III_15_14,ok,-2.936296,0.019521,,0.21,,
RandomForestRegressor,feynman_III_15_27,ok,0.750598,1.580258,,0.26,,
RandomForestRegressor,feynman_III_17_37,ok,0.912622,1.304605,,0.2,,
RandomForestRegressor,feynman_III_19_51,ok,0.072229,1.058677,,0.39,,
RandomForestRegressor,feynman_III_21_20,ok,0.86909,4.162695,,0.35,,
RandomForestRegressor,feynman_III_4_32,ok,0.765008,2.82941,,0.21,,
RandomForestRegressor,feynman_III_4_33,ok,0.968387,0.870558,,0.2,,
RandomForestRegressor,feynman_III_7_38,ok,0.834494,16.821029,,0.22,,
RandomForestRegressor,feynman_III_8_54,ok,0.068718,0.367076,,0.32,,
RandomForestRegressor,feynman_III_9_52,ok,0.408959,12.97305,,0.25,,
RandomForestRegressor,feynman_II_10_9,ok,0.87724,0.078373,,0.31,,
RandomForestRegressor,feynman_II_11_20,ok,-1.276297,6.898308,,0.29,,
RandomForestRegressor,feynman_II_11_27,ok,0.903346,0.189925,,0.25,,
RandomForestRegressor,feynman_II_11_28,ok,0.992595,0.029139,,0.21,,
RandomForestRegressor,feynman_II_11_3,ok,0.674634,0.085647,,0.26,,
RandomForestRegressor,feynman_II_13_17,ok,0.457556,0.024632,,0.28,,
RandomForestRegressor,feynman_II_13_23,ok,0.995565,0.083547,,0.22,,
RandomForestRegressor,feynman_II_13_34,ok,0.969429,0.352585,,0.37,,
RandomForestRegressor,feynman_II_15_4,ok,0.900211,1.886237,,0.31,,
RandomForestRegressor,feynman_II_15_5,ok,0.908372,1.715212,,0.21,,
RandomForestRegressor,feynman_II_21_32,ok,0.788116,0.020946,,0.63,,
RandomForestRegressor,feynman_II_24_17,ok,0.967588,0.149043,,0.22,,
RandomForestRegressor,feynman_II_27_16,ok,0.949827,21.614886,,0.25,,
RandomForestRegressor,feynman_II_27_18,ok,0.971382,3.114332,,0.31,,
RandomForestRegressor,feynman_II_2_42,ok,0.863816,2.938698,,0.22,,
RandomForestRegressor,feynman_II_34_11,ok,0.704946,2.994533,,0.23,,
RandomForestRegressor,feynman_II_34_2,ok,0.940456,2.340584,,0.23,,
RandomForestRegressor,feynman_II_34_29a,ok,0.950798,0.040896,,0.43,,
RandomForestRegressor,feynman_II_34_29b,ok,0.766862,101.702874,,0.3,,
RandomForestRegressor,feynman_II_34_2a,ok,0.925486,0.141796,,0.26,,
RandomForestRegressor,feynman_II_35_18,ok,0.820887,0.11913,,0.47,,
RandomForestRegressor,feynman_II_35_21,ok,0.834492,2.047691,,0.33,,
RandomForestRegressor,feynman_II_36_38,ok,0.791964,0.418642,,0.47,,
RandomForestRegressor,feynman_II_37_1,ok,0.922608,8.013146,,0.31,,
RandomForestRegressor,feynman_II_38_14,ok,0.985099,0.025586,,0.43,,
RandomForestRegressor,feynman_II_38_3,ok,0.836064,4.261414,,0.37,,
RandomForestRegressor,feynman_II_3_24,ok,0.957304,0.008366,,0.23,,
RandomForestRegressor,feynman_II_4_23,ok,0.377354,0.018933,,0.19,,
RandomForestRegressor,feynman_II_6_11,ok,0.881694,0.007344,,0.27,,
RandomForestRegressor,feynman_II_6_15a,ok,0.609597,0.246092,,0.32,,
RandomForestRegressor,feynman_II_6_15b,ok,0.704847,0.019457,,0.21,,
RandomForestRegressor,feynman_II_8_31,ok,0.981942,1.596211,,0.24,,
RandomForestRegressor,feynman_II_8_7,ok,0.548763,0.09378,,0.21,,
RandomForestRegressor,feynman_I_10_7,ok,0.986402,0.137863,,0.2,,
RandomForestRegressor,feynman_I_11_19,ok,0.779398,3.907855,,0.33,,
RandomForestRegressor,feynman_I_12_1,ok,0.984565,0.641231,,0.24,,
RandomForestRegressor,feynman_I_12_11,ok,0.890579,7.105072,,0.47,,
RandomForestRegressor,feynman_I_12_2,ok,0.607076,0.110599,,0.21,,
RandomForestRegressor,feynman_I_12_4,ok,0.520714,0.012794,,0.33,,
RandomForestRegressor,feynman_I_12_5,ok,0.989912,0.459997,,0.38,,
RandomForestRegressor,feynman_I_13_12,ok,0.804143,4.783694,,0.25,,
RandomForestRegressor,feynman_I_13_4,ok,0.911712,8.116629,,0.21,,
RandomForestRegressor,feynman_I_14_3,ok,0.948715,4.228752,,0.22,,
RandomForestRegressor,feynman_I_14_4,ok,0.989928,1.263887,,0.21,,
RandomForestRegressor,feynman_I_15_10,ok,0.968252,0.342188,,0.15,,
RandomForestRegressor,feynman_I_15_3t,ok,0.995187,0.088924,,0.35,,
RandomForestRegressor,feynman_I_15_3x,ok,0.934922,0.443547,,0.46,,
RandomForestRegressor,feynman_I_16_6,ok,0.964577,0.23654,,0.33,,
RandomForestRegressor,feynman_I_18_12,ok,0.938976,1.814854,,0.23,,
RandomForestRegressor,feynman_I_18_14,ok,0.8967,8.776329,,0.26,,
RandomForestRegressor,feynman_I_18_4,ok,0.967238,0.161255,,0.21,,
RandomForestRegressor,feynman_I_24_6,ok,0.853149,5.719554,,0.21,,
RandomForestRegressor,feynman_I_25_13,ok,0.978695,0.121865,,0.28,,
RandomForestRegressor,feynman_I_26_2,ok,0.987719,0.060662,,0.19,,
RandomForestRegressor,feynman_I_27_6,ok,0.957839,0.092116,,0.19,,
RandomForestRegressor,feynman_I_29_16,ok,0.522937,1.285243,,0.47,,
RandomForestRegressor,feynman_I_29_4,ok,0.928667,0.288537,,0.22,,
RandomForestRegressor,feynman_I_30_3,ok,0.504211,1.891378,,0.24,,
RandomForestRegressor,feynman_I_30_5,ok,0.872623,0.044694,,0.3,,
RandomForestRegressor,feynman_I_32_17,ok,0.566554,2.742763,,0.45,,
RandomForestRegressor,feynman_I_32_5,ok,0.704029,0.145285,,0.27,,
RandomForestRegressor,feynman_I_34_1,ok,0.966855,0.360272,,0.22,,
RandomForestRegressor,feynman_I_34_14,ok,0.969564,0.255572,,0.32,,
RandomForestRegressor,feynman_I_34_27,ok,0.978817,0.134452,,0.25,,
RandomForestRegressor,feynman_I_34_8,ok,0.703584,4.479296,,0.23,,
RandomForestRegressor,feynman_I_37_4,ok,0.933297,0.731135,,0.17,,
RandomForestRegressor,feynman_I_38_12,ok,0.425013,1.510412,,0.31,,
RandomForestRegressor,feynman_I_39_1,ok,0.97573,0.972163,,0.32,,
RandomForestRegressor,feynman_I_39_11,ok,0.943738,0.598316,,0.27,,
RandomForestRegressor,feynman_I_39_22,ok,0.738192,4.072491,,0.24,,
RandomForestRegressor,feynman_I_40_1,ok,0.657703,0.341749,,0.34,,
RandomForestRegressor,feynman_I_41_16,ok,0.662958,1.387786,,0.28,,
RandomForestRegressor,feynman_I_43_16,ok,0.786946,3.289528,,0.26,,
RandomForestRegressor,feynman_I_43_31,ok,0.931938,5.455495,,0.26,,
RandomForestRegressor,feynman_I_43_43,ok,0.755532,1.110799,,0.32,,
RandomForestRegressor,feynman_I_44_4,ok,0.689879,11.401787,,0.34,,
RandomForestRegressor,feynman_I_47_23,ok,0.934134,0.185067,,0.3,,
RandomForestRegressor,feynman_I_48_2,ok,0.982124,11.511567,,0.21,,
RandomForestRegressor,feynman_I_50_26,ok,0.52014,1.481863,,0.22,,
RandomForestRegressor,feynman_I_6_2,ok,0.976902,0.006144,,0.29,,
RandomForestRegressor,feynman_I_6_2a,ok,0.999516,0.001601,,0.33,,
RandomForestRegressor,feynman_I_6_2b,ok,0.567936,0.033467,,0.29,,
RandomForestRegressor,feynman_I_8_14,ok,0.679971,0.547707,,0.41,,
RandomForestRegressor,feynman_I_9_18,ok,0.663279,0.06349,,0.21,,
RandomForestRegressor,feynman_test_1,ok,0.53067,6.528245,,0.31,,
RandomForestRegressor,feynman_test_10,ok,0.98907,0.05022,,0.15,,
RandomForestRegressor,feynman_test_11,ok,0.857621,0.469636,,0.18,,
RandomForestRegressor,feynman_test_12,ok,0.92079,3.789792,,0.22,,
RandomForestRegressor,feynman_test_13,ok,0.828293,0.005794,,0.41,,
RandomForestRegressor,feynman_test_14,ok,-1.212999,10.482733,,0.25,,
RandomForestRegressor,feynman_test_15,ok,0.953577,0.307087,,0.25,,
RandomForestRegressor,feynman_test_16,ok,0.85582,10.600537,,0.29,,
RandomForestRegressor,feynman_test_17,ok,0.852515,358.448707,,0.38,,
RandomForestRegressor,feynman_test_18,ok,0.548872,0.364036,,0.4,,
RandomForestRegressor,feynman_test_19,ok,0.573633,9.788138,,0.18,,
RandomForestRegressor,feynman_test_2,ok,-0.246235,1.597683,,0.4,,
RandomForestRegressor,feynman_test_20,ok,-0.116046,3.862581,,0.33,,
RandomForestRegressor,feynman_test_3,ok,0.906515,0.675263,,0.23,,
RandomForestRegressor,feynman_test_4,ok,0.944197,0.116151,,0.37,,
RandomForestRegressor,feynman_test_5,ok,0.913712,0.862328,,0.24,,
RandomForestRegressor,feynman_test_6,ok,0.379751,0.417173,,0.31,,
RandomForestRegressor,feynman_test_7,ok,0.942375,0.324295,,0.48,,
RandomForestRegressor,feynman_test_8,ok,0.930484,0.121463,,0.23,,
RandomForestRegressor,feynman_test_9,ok,0.64791,3660.854219,,0.35,,
RandomForestRegressor,first_principles_absorption,ok,0.972143,0.220233,,0.07,,
RandomForestRegressor,first_principles_bode,ok,-0.685808,1.57754,,0.07,,
RandomForestRegressor,first_principles_hubble,ok,0.690699,156.766839,,0.07,,
RandomForestRegressor,first_principles_ideal_gas,ok,0.691429,1.047504,,0.08,,
RandomForestRegressor,first_principles_kepler,ok,0.822046,768.955633,,0.07,,
RandomForestRegressor,first_principles_leavitt,ok,0.899534,0.248842,,0.1,,
RandomForestRegressor,first_principles_newton,ok,0.27732,7.538636,,0.08,,
RandomForestRegressor,first_principles_planck,ok,0.950489,30.628916,,0.08,,
RandomForestRegressor,first_principles_rydberg,ok,0.998234,0.073717,,0.07,,
RandomForestRegressor,first_principles_schechter,ok,0.956722,0.747553,,0.07,,
RandomForestRegressor,first_principles_supernovae_zg,ok,0.999727,0.004832,,0.08,,
RandomForestRegressor,first_principles_supernovae_zr,ok,0.998881,0.006044,,0.08,,
RandomForestRegressor,first_principles_tully_fisher,ok,0.816331,0.479122,,0.07,,
RandomForestRegressor,nikuradse_1,ok,0.996479,0.00568,,0.09,,
RandomForestRegressor,nikuradse_2,ok,0.961628,0.050454,,0.08,,
RandomForestRegressor,solar_flare,ok,0.200674,1.139485,,0.09,,
RandomForestRegressor,strogatz_bacres1,ok,0.991852,0.152369,,0.25,,
RandomForestRegressor,strogatz_bacres2,ok,0.997688,0.100765,,0.34,,
RandomForestRegressor,strogatz_barmag1,ok,0.976586,0.019931,,0.36,,
RandomForestRegressor,strogatz_barmag2,ok,0.995122,0.017927,,0.29,,
RandomForestRegressor,strogatz_glider1,ok,0.889928,0.238379,,0.2,,
RandomForestRegressor,strogatz_glider2,ok,0.992803,0.064186,,0.22,,
RandomForestRegressor,strogatz_lv1,ok,0.990528,0.011524,,0.17,,
RandomForestRegressor,strogatz_lv2,ok,0.984536,0.009223,,0.18,,
RandomForestRegressor,strogatz_predprey1,ok,0.964081,0.152005,,0.27,,
RandomForestRegressor,strogatz_predprey2,ok,0.998873,0.057222,,0.16,,
RandomForestRegressor,strogatz_shearflow1,ok,0.988767,0.042281,,0.3,,
RandomForestRegressor,strogatz_shearflow2,ok,0.998491,0.006312,,0.39,,
RandomForestRegressor,strogatz_vdp1,ok,0.937535,0.204115,,0.28,,
RandomForestRegressor,strogatz_vdp2,ok,0.998511,0.003162,,0.35,,
