dataset,algorithm,status,n_features,r2,rmse,complexity,complexity_unified,seconds,error,expr
1201_BNG_breastTumor,OperonRegressor,ok,9.0,-0.0875692203194151,12.6861974905422,94.0,95.0,48.8,,((-0.1449316293) + (1.0025757551 * (((((0.1093023047 * X9) - (0.7163249254 * X5)) - ((-0.2204929292) * X8)) + ((((exp((((-1.1209712029) * X8) + ((-0.5711965561) * X2))) * (0.0023355894 * X5)) / ((0.3449663222 * X7) ^ 2)) + ((0.1796759069 * X4) + ((-0.2986556590) * X3))) + cos((3.7824108601 * X7)))) + (((cos((5.4029026031 * X7)) - exp(exp(cos((((-3.7486410141) * X3) + ((-2.4214475155) * X2)))))) / (29.7204742432 * X5)) + ((exp(cos((((-3.1137297153) * X3) + ((-1.7051962614) * X2)))) * (0.5292386413 * X5)) - (exp((((-0.2989672720) * X3) + ((-0.3725028038) * X2))) * cos((3.5681221485 * X7))))))))
1203_BNG_pwLinear,OperonRegressor,ok,10.0,0.3007591868167368,3.5579706780805824,96.0,97.0,57.3,,((-0.0004737216) + (1.0003402233 * (((((0.1690743566 * X3) + (((-0.9598770738) * X1) + ((((0.0933530554 * X2) - (0.0470535271 * X8)) + 0.2532852590) - ((-0.0438128896) * X9)))) ^ 2) - exp(((-0.2213018239) * X5))) + ((((4.5490198135 * X3) * (0.5910217762 + (1.5832488537 * X7))) * ((-0.0191426408) * X4)) + (sin(((0.0936984420 * X3) * exp(((-0.5806152821) * X2)))) - (((((-3.0130622387) * X5) * ((7.1404561996 * X3) - ((-12.2054567337) * X9))) + ((((6.1059584618 * X2) + (10.7031383514 * X3)) - (12.6466207504 * X8)) + (10.8700256348 * X7))) * ((((-1.8269902468) * X10) + exp((1.1788990498 * X2))) * ((-0.0021209747) * X4))))))))
1595_poker,OperonRegressor,ok,10.0,-4.24934995571216e+20,26810819430.0038,82.0,84.0,37.5,,((-0.1725406498) + (1.2676458359 * exp(((((((-1.4620249271) * X7) * (-2.2645027637)) * (1.9950375557 * X9)) + ((-10.9665489197) + ((((0.0742480159 * X5) + (3.1282236576 * X4)) * (0.2884217203 * X8)) + (sin((((-0.1736515909) * X5) + (2.6675627232 * X4))) * (4.3066916466 * X8))))) + (sin(((4.9480009079 * X4) - ((1.1789348125 * X4) + (((-1.9130406380) * X4) ^ 2)))) + ((-7.7774562836) + (((((1.1916464567 * X9) * (0.0289728586 * X3)) - ((0.0459988713 * X7) + (-0.3713043332))) ^ 2) * exp((exp((0.4133793414 * X8)) * (1.6458208561 * X4))))))))))
192_vineyard,OperonRegressor,ok,2.0,-0.0015288511634101,3.996389090496,85.0,85.0,41.7,,((-0.0000064955) + (0.9995432496 * ((((0.6720802188 * X1) + (0.1531276405 * X2)) - ((-0.6083809137) + cos(((((0.7745118737 * X2) - (0.5864151120 + ((-1.9512796402) * X1))) * cos(((-13.1227989197) * X2))) - (((0.8986536264 * X2) + 0.1425048262) + (0.1307628006 * X1)))))) - ((sin(((-0.3007747531) + ((-2.4676272869) * X1))) + (0.7002528906 * X1)) * (((0.6527457237 * X2) - (0.0693230405 + ((-0.2722597122) * X1))) - ((cos(((-12.0675706863) * X2)) + (0.4841905236 * X2)) * (((-0.3256570995) * X2) + cos((sin(((-2.4038889408) * X1)) - ((-1.1435246468) + ((-2.4859569073) * X1)))))))))))
197_cpu_act,OperonRegressor,ok,21.0,0.9708834387376184,3.200182509298092,96.0,96.0,54.8,,(0.0000553229 + (0.9996764064 * ((((((cos(((-7.2292804718) * X21)) - (0.0449917689 * X1)) + ((-0.0798849612) * X12)) - (((0.0410750546 * X4) + (0.0290776622 * X7)) - ((((0.0273425616 * X4) + ((-0.1402502358) * X21)) * ((1.8816657066 * X17) - (2.1999850273 * X6))) - (0.3269769549 * X17)))) - ((((1.6081218719 * X7) + 18.7500572205) * ((0.0084635355 * X3) + ((-0.0600530133) * X21))) + 0.5892129540)) - (cos((0.5770455003 * X21)) * (cos(((-7.1790728569) * X21)) - ((((((-4.2571477890) * X5) + ((-5.7244243622) * X21)) * ((-0.0145149315) * X13)) + 0.7948065996) + ((-1.1376404762) * X21))))) - ((0.0119092036 * X9) + ((-0.1274199486) * X6)))))
201_pol,OperonRegressor,ok,48.0,-1.4355232814488947,62.48392786224179,91.0,91.0,38.7,,((-0.0000197366) + (1.0000135899 * (((((-0.9239317775) + (0.0739640146 * X6)) + (((-0.6128790379) * X7) + (0.0916798562 * X5))) + (0.6684116721 * X7)) + exp(((cos((cos(((0.3404841721 * X5) - (1.6129325628 * X6))) + (((-0.8916851878) * X7) + ((-1.9364067316) * X5)))) + (cos((((-0.6882188916) * X7) + (1.1076656580 * X5))) + (((-4.3525190353) + ((-1.3488422632) * X6)) + ((((-0.6704610586) * X7) + (0.0002740296 * X31)) + ((-1.4155700207) * X5))))) + (((cos((0.4655099809 * X31)) + cos(((0.5548989177 * X5) - (3.0942916870 * X6)))) + cos((0.3250188231 * X18))) + cos((0.6638806462 * X8))))))))
210_cloud,OperonRegressor,ok,5.0,0.925301706329056,0.3132310906203462,88.0,91.0,37.3,,(0.0000004003 + (1.0001007318 * (((0.4989365339 * X5) - ((((-0.6973575950) * X3) + (sin(sin((0.9289001226 * X5))) + exp(((-0.3370012641) * X4)))) - (((-0.1917371899) * X4) - (-0.7951837778)))) - (((((((-0.5549547076) * X5) - 0.2268957049) + ((((0.5652821064 * X5) - ((-0.1755750328) * X1)) + ((0.4015556872 * X4) - (0.5233756900 * X3))) ^ 2)) ^ 2) + ((((-0.4953122437) * X4) - (0.2803586423 * X3)) - 0.4391811192)) * ((cos((((0.1677903533 * X1) + (1.6000247002 * X3)) - ((1.9430751801 * X4) - 1.0423415899))) - (sin(sin(((-0.9051858187) * X4))) + (0.6480847597 * X4))) ^ 2)))))
215_2dplanes,OperonRegressor,ok,10.0,0.9256372618031354,0.980686865456335,96.0,96.0,47.9,,((-0.0000004774) + (0.9999711514 * (((((((((-0.0091518713) * X10) - ((0.3105585575 * X6) - (2.0132830143 * X1))) - sin(((1.7713007927 * X1) + (0.1642265320 * X7)))) + (0.1383966506 * X2)) - (sin((103.4956741333 * X4)) + (0.0196009316 * X5))) + (0.1069460511 * X3)) / exp(((-1.1481691599) * X1))) - (((sin(((((0.1825541407 * X6) - (0.9644923806 * X1)) - ((-0.0799201876) * X3)) + ((-0.4691188931) * X5))) - 0.2780173719) + sin(((((0.0438083820 * X9) + ((-0.2198728174) * X7)) + (((0.3424607515 * X6) - ((-1.4012449980) * X1)) + ((-0.3083452880) * X5))) + cos(sin((0.3720376194 * X2)))))) - (0.8577421904 * X6)))))
218_house_8L,OperonRegressor,ok,8.0,0.3151787069579599,36839.360062430926,84.0,84.0,41.1,,(0.0001639491 + (1.0195354223 * (((sin(cos(((1.6109380722 - ((-0.3441688418) * X4)) + ((-8.3902959824) * X1)))) + (((0.1300789416 * X7) - (0.1593913734 * X1)) - (sin(((-0.7780762911) * X3)) - (sin(((-0.2589317858) * X8)) - (-0.3976077139))))) + ((sin((0.5594604611 + ((-8.2599525452) * X1))) - exp((0.3016571403 * X2))) + (exp((sin(((-6.3901886940) * X2)) * (sin((0.6431421041 * X3)) - 0.3297554851))) - sin((((((-0.1873801798) * X8) - (0.5150402784 * X2)) - exp((0.5348309875 * X2))) + ((0.9393889904 * X3) - (-1.0949718952))))))) - ((-0.8567984700) * X2))))
225_puma8NH,OperonRegressor,ok,8.0,0.3096042305488561,4.559090595794982,92.0,92.0,45.7,,((-0.0076424717) + (1.0027773380 * ((exp(sin(((cos(((-1.2029722929) * X3)) + (((-0.7064706683) * X3) + ((1.9118373394 * X2) - (0.3396073282 * X4)))) + ((0.1199487150 * X5) - (-0.3068941832))))) * ((cos(((1.3753050566 * X3) + (0.0849689916 * X1))) * (1.6414294243 * X2)) + ((0.8371213078 - sin(((0.0900466666 * X8) + (((-0.7623171210) * X3) + (1.5153433084 * X2))))) - sin(((((-0.0482588634) * X5) - ((0.7130762935 * X2) - ((-0.0651446953) * X4))) + exp(((0.3884877861 * X3) + (0.7834152579 * X2)))))))) + cos((exp((1.0850092173 * X2)) + (((-0.1303136349) * X3) + ((-2.1077482700) * X2)))))))
227_cpu_small,OperonRegressor,ok,12.0,0.9746115109477655,2.9882926989072534,92.0,93.0,45.4,,((-0.0000533456) + (1.0000213385 * (exp(((-0.2634387314) * X7)) - ((((((((0.0002999180 * X8) - (-0.0002207000)) - ((-0.0000478550) * X7)) * exp(((-3.1156902313) * X3))) * exp(((0.3771205246 * X12) - (8.0549631119 * X11)))) - ((((0.1388722956 * X12) - (0.0737521574 * X8)) - exp((0.0373129956 * X1))) - exp(((0.9967688322 * X12) - ((-0.0198506247) * X8))))) - ((-0.2207257897) * X6)) - (((((0.9806165099 * X12) ^ 2) - (-2.1566500664)) * ((exp((0.2954970300 * X3)) - ((-0.0356463008) * X7)) * (exp(((-0.3623203933) * X3)) - (((-0.0373541489) * X11) - (0.0179297756 * X8))))) - exp(((-0.8700612187) * X12)))))))
228_elusage,OperonRegressor,ok,2.0,-0.4709924593887842,19.623285884887306,84.0,84.0,33.6,,((-0.0000147194) + (1.0000221729 * (((cos(((4.6383190155 * X2) + 2.5546522141)) * (((0.6999071240 * X1) + (((-0.9657418728) * X2) - 0.2552708983)) + cos(((1.5178884268 * X2) + (-2.7835469246))))) + ((-1.1061756611) * X1)) + ((((((((-0.0287671778) * X1) + (0.1630791277 * X2)) * ((5.9935770035 * X2) + (-19.7484893799))) + ((3.3653962612 * X2) - 0.7289454937)) * ((((0.9554532766 * X1) + ((-0.5628007650) * X2)) + (-0.3210919797)) + cos(((8.6730709076 * X1) + ((1.4970830679 * X2) - 0.2500759661))))) + (0.2507677674 * X2)) + (0.2768912613 + (0.0421905778 / ((-2.9387862682) * X1)))))))
229_pwLinear,OperonRegressor,ok,10.0,0.786767420813049,1.6440832727857428,90.0,90.0,46.0,,((-0.0001912078) + (0.9992859364 * (((sin(sin((((0.2152150869 * X5) + ((-0.1333062202) * X7)) + (6.8431158066 - (8.3050136566 * X1))))) - (sin(((cos(((-5.9641265869) * X10)) - (-0.9968438745)) + (((-0.2169794142) * X6) + (((-0.1436731666) * X9) + (0.0967434868 * X7))))) + (sin(((-1.1901673079) * X3)) - (((0.4073560536 * X5) + (0.1122734472 * X7)) - (-1.7894439697))))) + cos(((((0.0754781812 * X2) / sin(((-14.7786426544) * X1))) + ((((-0.9381672740) * X1) + ((-0.2388419956) * X7)) - (((-0.3015898764) * X3) - (-2.9772186279)))) + ((-0.2913836539) * X6)))) + (((-0.6398234367) * X3) + (0.2387993932 * X6)))))
230_machine_cpu,OperonRegressor,ok,6.0,0.94504111497904,42.26108550641796,92.0,92.0,45.0,,(0.0002231172 + (0.9999838471 * ((((0.1264507920 * X3) + (0.2503400147 * X2)) + ((((0.0017165917 * X4) - (0.0008956245 - ((-0.0016703986) * X3))) * (((-58.2285423279) * X6) + (((-155.4212036133) * X3) + ((-151.1844940186) * X2)))) * exp((exp((((-9.6123352051) * X4) + ((-4.8421883583) - (0.2111484110 * X6)))) - (exp((((-2.2378077507) * X4) + ((-0.1632955074) * X3))) - ((-0.5997124910) * X3)))))) - (((((-0.3300100565) * X4) + (0.1043785587 - (0.0198201016 * X6))) / exp(((-0.4392304122) * X3))) + (((0.0332908444 + (0.0520750172 * X2)) - (((-0.0672979355) * X4) + (0.0449523740 * X3))) * exp(((-3.4934520721) * X6)))))))
294_satellite_image,OperonRegressor,ok,36.0,0.3378507118444893,0.6487388438745152,88.0,90.0,49.8,,((-0.0056263446) + (1.0007282495 * ((((((0.0072234184 + (0.1626145095 * X29)) / (2.2765598297 * X17)) + sin((((-1.3715780973) * X29) - (((1.5729632378 * X23) + (0.1137079224 * X10)) ^ 2)))) + (((-0.4358513653) * X11) - 0.6533086300)) - (((((-1.4205442667) * X17) - ((sin(((-0.3790797293) * X35)) + (1.4041190147 * X24)) ^ 2)) * (sin(((-0.6329050660) * X35)) - ((-0.5655128360) * X29))) - ((-1.7082967758) * X23))) * ((sin(((1.3672168255 * X23) + (-0.4603166580))) * ((sin(((0.7941042781 * X23) + (0.1082410738 * X29))) - (0.4113409221 * X23)) - 0.4295792878)) - ((0.0324046835 * X11) - 0.2990517318)))))
344_mv,OperonRegressor,ok,10.0,0.9996893629028722,0.1605113901017306,83.0,83.0,53.6,,((-0.0000002535) + (0.9999958277 * (cos(((sin(exp((1.2378977537 * X8))) * ((3.0892169476 - (2.3533926010 * X6)) + ((-0.3501804471) * X1))) + (3.8443071842 * X8))) - ((sin(sin(cos(((1.1651129723 + (0.1162069440 * X1)) - ((-0.7785487175) * X6))))) * ((cos((0.8631765842 * X8)) + ((-0.0093433093) * X1)) * ((3.1927711964 + (0.0088484967 * X9)) + ((-0.2318720818) * X6)))) + (((-0.0713785589) + ((-0.1287744641) * X1)) + (cos(((5.6284871101 + ((-0.9191300273) * X1)) - (5.8604917526 * X6))) * (((-0.0184217840) + ((-0.0072374437) * X1)) - (0.0257033370 * X6))))))))
4544_GeographicalOriginalofMusic,OperonRegressor,ok,117.0,0.541682259208215,0.6484486327230021,98.0,98.0,49.1,,((-0.0488120951) + (1.0028401613 * (((((((0.0027043750 * X71) / ((-0.6189133525) * X101)) + (sin(((-0.1896952987) * X71)) - exp(sin((0.6791992188 * X102))))) * (((-0.4856525362) * X21) + (((-0.1119833961) * X97) + (sin(((-0.5645091534) * X71)) - ((-0.0511194170) * X16))))) * (((-0.0317386948) * X103) + exp(((-0.4950975180) * X97)))) - ((-0.6148174405) * X42)) + (((((0.2160834372 * X102) + ((-0.4173678756) * X21)) + (((-0.0112374453) * X21) + ((((-0.3331477046) * X71) + (0.2157457620 * X101)) - sin(((-0.5808007121) * X102))))) - (((-0.9613921046) * X21) * ((-0.1043953225) * X60))) + (((-0.6220358610) * X45) + ((0.0002518352 * X97) / sin((0.0204271246 * X102))))))))
485_analcatdata_vehicle,OperonRegressor,ok,4.0,-0.0211305239703714,299.6596630230557,98.0,100.0,33.7,,((-0.0026796919) + (1.0048954487 * ((((sin((((((-1.6415553093) * X2) - (2.9215013981 * X1)) + (1.7729078531 * X4)) + ((-0.5349180102) * X3))) + (0.0430614017 * X3)) ^ 2) - (((((-0.7085946202) * X2) - ((-3.6744568348) * X1)) + ((-0.4411205649) * X4)) + ((sin((((0.1349250227 * X2) + ((-3.7823903561) * X3)) + (3.0013780594 * X4))) + ((-0.0737909824) * X3)) ^ 2))) + (sin((((((0.3029537201 * X2) + ((-2.6302895546) * X3)) + ((-0.6044862270) * X1)) + sin(((-0.6628568769) * X4))) + (1.0504466295 * X4))) + ((sin(((((-2.5769908428) * X2) - (2.6479728222 * X1)) + (2.6281924248 * X3))) + (2.8040170670 * X1)) + ((-0.3759464920) * X3))))))
503_wind,OperonRegressor,ok,14.0,0.4717223543299682,3.31926974804687,94.0,94.0,52.8,,((-0.0107251750) + (0.9902384281 * (((0.6084204912 * X14) + cos(((((-0.8229706287) * X14) + ((-0.5807409286) * X4)) + ((-1.2064437866) - ((-1.7127618790) * X12))))) + ((exp(cos((((-1.0450911522) * X14) - (exp((0.9012237787 * X10)) - (3.3112473488 * X12))))) * (((((0.2804853320 * X14) + ((-0.9441272020) * X12)) + ((0.4828353822 * X10) - 0.1309484690)) - ((-0.2174984813) * X13)) + ((exp((1.1306936741 * X10)) - (2.7013590336 * X9)) * ((((0.0213072132 * X13) + ((-0.0433829241) * X4)) + (((-0.0173026547) * X14) + (0.0848996341 * X12))) + (((-0.0586835928) * X5) - (-0.0118349632)))))) + (((-0.2199003696) * X10) + (0.3752978444 * X4))))))
505_tecator,OperonRegressor,ok,124.0,0.995829141835293,0.6813216815932978,104.0,104.0,43.2,,(0.0232371558 + (0.9994547963 * ((((((82.2076568604 * X72) + ((-0.7455029488) * X123)) - ((16.3682136536 * X48) + sin(((-0.2769078016) * X77)))) + (((((-0.1896438897) * X124) - ((-49.5126838684) * X61)) - (((-0.4504746795) * X11) + (27.7919178009 * X43))) - ((-10.2808408737) * X41))) + (((((24.8318252563 * X41) + ((-36.5563125610) * X26)) * ((-0.0069372025) * X34)) + ((-124.3574905396) * X68)) + (((31.3581371307 * X45) + (((0.0044547990 * X118) + ((-2.9854664803) * X93)) + (((0.0942526981 * X47) + ((-0.1265528798) * X93)) / ((-99.9370498657) * X124)))) - (2.5465912819 * X34)))) - ((((-0.0944595337) * X124) / (159.1463928223 * X43)) + (((0.0011018037 * X118) + ((-0.0056656888) * X47)) * ((-19.3233318329) * X26))))))
519_vinnie,OperonRegressor,ok,2.0,0.7168931684299082,1.7045103544141087,94.0,94.0,51.5,,((-0.0005451355) + (0.9999649525 * (((((((((0.1040132791 * X2) - (-0.0269729458)) / (((-0.4206720591) * X1) + ((-5.5593943596) * X2))) + (((-0.0080892425) * X1) * (5.1173133850 * X2))) + (((0.0154221766 * X1) + ((-0.0346907377) * X2)) / sin((((-0.1343400031) * X1) + ((-3.0087318420) * X2))))) - (((-0.0289067030) * X2) / (1.8405259848 * X1))) - (sin((((-0.1458003521) * X1) + ((-3.2962625027) * X2))) - (sin((((-0.9528272152) * X1) + (4.2671675682 * X2))) / 6.4212007523))) - ((0.0494981557 * X1) - ((((0.0088014640 * X1) + 0.0127539476) / sin(((-19.1146965027) * X2))) - sin((3.3939294815 * X2))))) - ((-0.8285481930) * X2))))
522_pm10,OperonRegressor,ok,7.0,-0.0211287381477975,0.87984729114654,78.0,86.0,41.2,,((-0.0054442496) + (1.0283715725 * ((((0.8434708118 * X2) ^ 2) - (log(((479.8452758789 * X4) ^ 2)) * ((0.3243850172 + (((-0.2445447445) * X2) ^ 2)) + ((-0.0216411334) * X1)))) + ((cos(((((-2.1213099957) * X4) ^ 2) * 3.2194848061)) * ((((-0.3759225309) + (((-0.3267813623) * X2) ^ 2)) + (0.0851759315 * X1)) + (((-0.1347738951) + ((-0.2626002133) * X4)) / ((-3.7492239475) * X1)))) - ((sin(sin(sqrt((((-2.3409504890) * X4) ^ 2)))) ^ 2) - (log(sqrt((((-53.3377990723) * X4) ^ 2))) * (1.2234368324 + ((-0.0032978824) / (0.1435707510 * X4)))))))))
523_analcatdata_neavote,OperonRegressor,ok,2.0,0.9376087673650546,0.9401378398935394,28.0,28.0,15.4,,((-0.0000005134) + (0.9999993443 * (exp((((-3.1136860847) - (7.5469517708 * X1)) + (-4.6795969009))) + ((((0.0178035721 * X2) - 1.2429492474) + ((-1.2956162691) * X1)) / sqrt(exp((1.9447289705 * X1)))))))
527_analcatdata_election2000,OperonRegressor,ok,14.0,0.9999994328890852,83.47411814815271,67.0,67.0,41.7,,((-0.0000000095) + ((((-1.1236855984) - (0.0100653525 * X4)) + (((-0.0010831059) * X7) + ((-0.0002371524) * X11))) - ((((((1.8253078461 * X10) - ((-0.0050520897) * X9)) + (0.0000000080 - ((-0.8598307967) * X1))) + (((((-2.8570065498) * X10) - (-1.5924507380)) + (0.1097740680 * X3)) / 3.1207242012)) - (((-0.0290309768) * X6) - ((((-2.6723001003) * X10) - 6.1872568130) - (0.1177302599 * X10)))) - ((((-0.7995017171) * 5.6951584816) - (0.0011504150 * X5)) - (0.0096527943 * X2)))))
