dataset,algorithm,status,n_features,r2,rmse,complexity,complexity_unified,seconds,error,expr
1201_BNG_breastTumor,OperonRegressor,ok,9.0,-0.2826706033932562,13.777188000377674,89.0,93.0,49.8,,((-0.0000001653) + (1.0000004768 * (((0.0995159969 * X1) + (((sin(((2.3342201710 * X7) ^ 2)) * ((0.4841517210 * X1) ^ 2)) + ((-0.4006225765) * X5)) + ((sin((((-2.0033771992) * X1) ^ 2)) * (0.5330093503 * X4)) / exp((0.3496312499 * X9))))) + (((((((-7.8450684547) * X5) / sin(sin((2.4139461517 * X7)))) - ((-4.9612698555) * X9)) / ((-54.1249046326) * X5)) + (-0.1763344407)) + (((((((4.6626553535 * X1) ^ 2) * (0.0254341438 * X4)) + ((0.3782951236 * X5) - ((-0.3640888333) * X9))) + (-0.3004962206)) * cos((((-1.0557439327) * X8) / ((-0.9703096151) * X5)))) - (0.2746676803 * X3))))))
1203_BNG_pwLinear,OperonRegressor,ok,10.0,-41.21370920520501,27.64494543775821,96.0,96.0,60.2,,((-0.0001419738) + (0.9999431372 * (((((((0.2362422794 * X5) - (((-1.0256574154) * X7) * (0.1234038919 * X8))) + (((-0.1160219312) * X3) + (0.0845429897 * X9))) - (4.5271162987 + ((-0.1384640336) * X7))) - ((-3.8576266766) * X1)) - (((((-13.3695583344) * X1) + (sin(exp((1.2075327635 * X1))) * (4.0917181969 * X2))) - (((0.0133537659 * X5) - (12.5768337250 + ((-0.0039600222) * X6))) + (0.0582391396 * X3))) / ((1.6322644949 * X1) + (((0.0345377028 * X10) + ((-0.0377283655) * X8)) - (((-0.2145781815) * X3) + 1.1915940046))))) + (((((-0.0253017880) * X2) - ((-0.0162150990) * X1)) + (0.0222489480 * X6)) / cos(((-1.0371357203) * X10))))))
1595_poker,OperonRegressor,ok,10.0,-20753.359282681653,187.37148705868853,100.0,101.0,73.3,,((-0.2193273008) + (1.0523005724 * (((((0.0171772223 * X10) + (((-0.0041306568) * X5) * ((((-0.0636743680) * X7) + ((-0.7091708183) * X8)) * ((-4.7656183243) * X4)))) + ((0.0089372834 * X7) + (0.0044381837 * X8))) + (log((sin(((((-0.0243227053) * X7) + ((-0.7188609242) * X8)) * ((-4.1323642731) * X4))) ^ 2)) / ((11.4940242767 * X5) * ((-9.5794744492) * X7)))) * exp((((((((-0.1715520173) * X7) + ((-0.3311894834) * X8)) * ((-2.5876801014) * X4)) - ((((1.0536960363 * X10) + (0.6566931605 * X8)) * ((0.4828331769 * X10) + ((-0.5549664497) * X8))) * ((-1.2898520231) * X4))) + (0.2448843569 * X5)) * exp(((0.5900088549 * X5) * (1.4362429380 * X7))))))))
192_vineyard,OperonRegressor,ok,2.0,0.0227162243139973,3.947720318470216,86.0,86.0,42.8,,(0.0052076234 + (1.0000129938 * ((((((-0.4820931554) * X2) + (0.2789531648 - ((-0.1112644076) * X1))) + ((cos((cos((1.4467204809 * X2)) - sin((2.9061992168 * X1)))) + ((-0.9343591928) * X2)) * cos((2.3272564411 * X2)))) * ((((-0.2963528335) + (1.6897846460 * X2)) - (1.9433273077 * X1)) - (cos((3.1138703823 * X1)) * ((0.4094246328 - ((-0.1701429188) * X1)) * (exp(exp((0.3602875173 * X1))) - ((-7.1996111870) * X2)))))) - (((((-0.7972724438) + cos((1.1819314957 * X2))) - (1.0093295574 * X1)) * cos((0.8430299759 - (3.4042851925 * X1)))) - (0.8841913939 * X1)))))
197_cpu_act,OperonRegressor,ok,21.0,-9.89553238954732,61.90545700804961,96.0,96.0,54.2,,(0.0020574313 + (0.9999889135 * (((((((9.8447952271 * X17) - (4.1241464615 * X9)) + ((-60.5626335144) * X16)) - (((-21.0487022400) * X2) + ((-18.1939525604) * X3))) + ((48.7993087769 * X15) + (((-59.6332702637) * X18) + (-31.4820823669)))) * (((-0.0005954933) * X14) + (((((-0.5920454264) * X19) + (((0.0103797885 * X15) - (0.0002976926 * X11)) + ((-0.0024136205) * X9))) + ((0.0169842876 * X18) + (-0.0934964418))) / (30.6575469971 * X17)))) - (((((((0.0997316912 * X12) + (0.2228306830 * X17)) - ((-1.1707075834) * X19)) - ((-0.0271711983) * X9)) - (0.0438412614 * X20)) + (0.1662219763 * X3)) + (exp((0.3272562027 * X2)) * (0.0871397778 * X7))))))
201_pol,OperonRegressor,ok,48.0,-9.666769924724717,130.76413445639713,88.0,88.0,60.4,,((-0.0000085283) + (0.9998729229 * (cos(2.4021179676) + (((exp((0.5814650059 * X19)) - (((-0.3950909972) * X6) - (0.9427132010 - (exp(((-1.1014124155) * X8)) - exp((6.5119194984 * X7)))))) + (((exp(((-2.0130739212) * X5)) - ((-1.2019559145) * X5)) - (exp(((-1.6292886734) * X5)) - ((-1.1523772478) * X5))) + ((exp((2.9335505962 * X6)) - (0.4404132366 * X9)) + cos(((-1.8402873278) * X5))))) * (exp(((((-0.5604339838) * X28) - (exp((1.5136827230 * X7)) - ((-0.3550671637) * X5))) + cos(((-1.7320580482) * X5)))) * exp((((-0.5404828191) * X8) - exp((2.5945148468 * X6)))))))))
210_cloud,OperonRegressor,ok,5.0,0.5526469215577279,0.7665398494662611,88.0,90.0,43.7,,(0.0000002060 + (0.9999880791 * ((((cos((((-1.2725884914) * X5) + ((-0.3325707912) * X3))) * (cos((1.1997081041 + ((-7.6247868538) * X4))) * (cos(((0.6220695972 * X5) + ((-0.3720022142) * X2))) - (((-0.6842230558) * X4) - (((-0.7331470847) * X2) - 0.6158710718))))) ^ 2) ^ 2) + (((0.3339649439 * X4) + (0.6395630240 * X3)) - ((cos((((-16.3771553040) * X2) - ((-0.0456652418) * X4))) * ((0.1971594095 * X5) + ((0.6653342843 * X2) - (-0.6364296079)))) - ((-0.1916856766) - (cos((((-1.0515047312) * X5) + (-0.4830122292))) * ((((-0.0761737600) * X5) + (0.3537603319 * X3)) + (0.3083269894 * X2)))))))))
215_2dplanes,OperonRegressor,ok,10.0,0.9146797780355954,1.0504579217239098,96.0,96.0,43.6,,(0.0000062018 + (0.9999900460 * ((((4.5806632042 * X1) - (0.3607223332 * X7)) - ((0.0305083133 * X10) - ((0.0786166713 * X6) - ((-0.3605834246) * X2)))) + ((((exp(((-1.1022366285) * X2)) - ((-83.5042419434) - (6.3189902306 * X6))) - (((7.6230945587 * X7) - ((-4.4125375748) * X3)) - (((0.4298587143 * X10) - (1.3114517927 * X4)) - (82.3407058716 * X1)))) * (((sin(((-10.5586090088) * X5)) - ((-0.2432257384) * X7)) - (((0.0527633578 * X6) - ((-0.0721272156) * X2)) - (2.8853321075 - ((-0.0361469053) * X3)))) * ((-0.0222887695) * X1))) + (exp(((0.2151263356 * X6) - ((-0.0712511316) * X4))) + ((-4.8185877800) - ((-0.0959550440) * X3)))))))
218_house_8L,OperonRegressor,ok,8.0,-1.380655764386319,68686.55756260495,87.0,87.0,46.5,,(0.0000125700 + (0.9903414249 * (((cos((6.5106940269 * X1)) + (((-0.5154229403) + ((0.3636727929 * X3) + (0.1489826590 * X2))) + (0.6889476180 * X1))) - (((cos(((-0.6050512791) + (1.1111204624 * X1))) - cos(((-0.9381479025) - (((-0.7074540257) * X3) + (1.7547453642 * X2))))) * (((-1.0520275831) + ((-0.1699629426) * X6)) + ((0.1113029420 * X8) / ((-5.5888409615) * X1)))) - (0.4434246123 * X4))) + (exp(cos((8.2865543365 * X1))) * (((0.6416049600 + ((-0.7771514058) * X1)) + ((0.2015753984 * X3) - ((0.4250719249 * X4) + cos((6.2942500114 * X1))))) - (0.1809051633 * X8))))))
225_puma8NH,OperonRegressor,ok,8.0,0.4057778885617311,4.229641569307163,92.0,92.0,45.4,,(0.0000075054 + (0.9974557757 * ((0.4700236917 - exp((((-1.0834178925) * X3) + ((-0.3456558585) * X2)))) + (((cos((0.1931532770 * X3)) * (67.3666992188 * X2)) + (exp((1.1238015890 * X2)) + (exp((((-0.9816552401) * X3) + (1.1917674541 * X2))) * (exp(sin((0.8694003224 * X2))) + (((-0.0187659524) * X7) + ((-1.6123067141) * X2)))))) + ((sin(sin(((((-0.1009756178) * X8) - ((-0.1064918265) * X5)) + ((0.6283653378 * X3) + ((-1.2953989506) * X2))))) * exp((1.0977684259 * X2))) + ((((-68.0798645020) * X2) - exp(sin(((-0.9014977217) * X2)))) - ((1.0548200607 * X2) * ((-1.1740732193) * X3))))))))
227_cpu_small,OperonRegressor,ok,12.0,0.9244333077488496,5.155489566035135,88.0,93.0,38.4,,((-0.0016194602) + (1.0000578165 * (((((((exp(((-0.0147920130) * X11)) - (0.1795085669 * X7)) - (-1.3121409416)) - ((-0.1839699149) * X6)) ^ 2) - 48.6579093933) - (1.1075807810 * X6)) - ((((exp(((-0.2132822275) * X11)) - (1.4002400637 * X9)) - ((((-0.2991130650) * X1) - ((((-0.0488846414) * X8) * ((-2.7960886955) * X3)) * ((-0.6088839173) * X8))) - (0.2057939470 * X3))) - (((exp((0.1639003456 * X8)) - 6.9765143394) + (0.1226011440 * X9)) ^ 2)) - (((((exp(((-0.0526544377) * X1)) - (0.1152789220 * X7)) - (0.3193922639 * X8)) - 3.9606728554) ^ 2) - (((0.4673996568 * X12) ^ 2) ^ 2))))))
228_elusage,OperonRegressor,ok,2.0,-2.1496005262089755,28.714036290202465,82.0,84.0,23.9,,(0.0008998081 + (1.0047361851 * ((cos((sin((((-20.2757129669) * X1) - 57.9360885620)) - ((((1.3098006248 * X1) - cos((2.2163853645 * X2))) ^ 2) + (((-0.4220206439) * X1) - (-0.9496495724))))) + ((cos((2.9256732464 * X2)) - ((-0.0165532026) / ((-1.6410344839) * X1))) - ((1.6696295738 * X1) + sin(cos((3.2823412418 * X2)))))) + (cos((((((-1.9926753044) * X2) ^ 2) - (sin((0.8528607488 * X2)) - cos((1.8609713316 * X2)))) - (((-3.5662057400) * X1) - (1.0151873827 * X2)))) + (0.0945259184 - sin(sin((((-20.1368656158) * X1) - 58.1011352539))))))))
229_pwLinear,OperonRegressor,ok,10.0,0.7727133655905175,1.6973991472370218,92.0,93.0,49.0,,(0.0010552915 + (1.0003623962 * (((((((0.3066945970 * X2) + (((-0.0781304613) * X10) + 0.5567867756)) + (0.4042682648 * X6)) * cos(((((-4.0731835365) * X1) + ((-0.1557934880) * X7)) + ((0.2529612184 * X3) + (-0.8829878569))))) - ((-0.3932579160) * X6)) - (((exp((0.4867675304 * X2)) + (((-1.8688580990) * X1) + ((-0.1397874355) * X7))) + ((-0.2660391629) * X5)) + (exp(((-0.3540923893) * X5)) + exp(((-0.2060773671) * X2))))) + (((((((-0.7894644141) * X1) + ((-0.0364613272) * X4)) + ((0.0677640662 * X3) + (exp((0.3161533773 * X2)) * 0.6412380934))) + exp(((-0.0865939930) * X5))) ^ 2) - ((-0.1543374956) * X4)))))
230_machine_cpu,OperonRegressor,ok,6.0,0.4554750418220751,133.02417877933948,97.0,97.0,49.3,,(0.0000066470 + (1.0000375509 * ((((((-0.0110550402) * X2) + (((0.0011721364 * X6) - (0.0008395783 * X3)) * (((5.6597208977 * X4) - (4.2590856552 * X6)) + ((-3.8059535027) * X2)))) + (0.0027389764 + ((0.0014681260 * X5) - (0.0001819259 * X3)))) * (((((((-1.7322329283) * X2) - (13.5357322693 * X4)) + (24.9114322662 * X3)) * (((0.1591063887 * X5) / (0.3304896057 * X4)) + ((0.0865536630 * X6) - ((-0.3010011315) * X3)))) + (11.2698984146 * X4)) - ((-27.5304908752) + ((18.5457935333 * X6) - ((-28.9410114288) * X3))))) + (((-0.1811795533) + ((0.2231826186 * X6) - ((-0.4387555718) * X3))) - (((-0.4181546271) * X2) + ((-0.1836507469) * X4))))))
294_satellite_image,OperonRegressor,ok,36.0,-1857.7304637271216,34.371631947653555,88.0,88.0,46.9,,((-0.0000004800) + (0.9986857772 * (exp(((cos((9.9593544006 * X26)) - 3.5963592529) * ((((sin((2.0131406784 * X22)) + (0.8098547459 * X13)) + (((1.3655352592 * X25) - (2.9327630997 * X23)) + (((-1.3531606197) * X11) - 3.0301830769))) * (cos(((-2.8125982285) * X23)) - (((-0.0520016775) * X25) - ((-0.2237578183) * X23)))) - (((0.3677135110 * X25) - 3.5507879257) - (2.5982406139 * X23))))) + ((sin(((-1.0254700184) * X23)) * sin(((-0.4147407115) * X22))) + (cos(((3.9887552261 + ((-0.0766787827) * X3)) + (((-0.2700199783) * X24) - (0.1842894554 * X36)))) - ((-0.1916965991) - ((-0.1374790221) * X23)))))))
344_mv,OperonRegressor,ok,10.0,0.999582568724142,0.1860679997849146,94.0,95.0,55.2,,((-0.0000060463) + (1.0000005960 * ((((0.2359381914 + ((0.1896977574 * X1) - ((-0.6493478417) * X8))) + (((0.5121170282 * X6) - ((-0.0018127725) * X9)) - (((((-0.2093408108) * X6) - exp((0.9034485221 * X6))) + (((-0.2610482872) * X1) - ((-0.1049515307) * X9))) * (sin(((0.9212392569 * X1) + (2.4142916203 * X6))) * (0.0318636373 * X6))))) + ((2.9800517559 * X8) * (((-0.0917134434) * X6) - ((((0.0342812091 * X1) + (2.2051875591 * X6)) - (0.0883853883 + (2.1922016144 * X6))) ^ 2)))) / sqrt(exp((sin((((0.4672213793 * X6) - exp((0.6692413092 * X6))) + (1.5756775141 * X8))) - ((-0.0527745746) * X6)))))))
4544_GeographicalOriginalofMusic,OperonRegressor,ok,117.0,0.5316596229523259,0.6555005271114244,96.0,96.0,53.5,,(0.1025782824 + (1.0047174692 * (((sin((1.8378537893 * X102)) - (((0.9041141272 * X101) + (0.2937845588 * X10)) * ((-0.3431207240) * X102))) * (((((-0.6890487075) * X101) + (2.5821835995 * X102)) * (((-0.3056468070) * X98) + (((0.2638414204 * X71) + 0.2033541650) - ((-0.0599812567) * X11)))) + (((0.1621723771 * X11) + (exp((0.1450265050 * X71)) + (-0.8783906102))) + (((-0.2618786991) * X10) + (0.1890922636 * X77))))) + (((0.1110385284 * X66) + ((-0.1632536203) * X10)) - ((((((-0.1720685810) * X71) - ((-0.1595826596) * X73)) - cos(((0.5284804106 * X64) - (((-0.6872497797) * X98) + 1.9738323689)))) - ((-0.3518894911) * X64)) - (0.4073835015 * X102))))))
485_analcatdata_vehicle,OperonRegressor,ok,4.0,0.4412857317647521,221.6575551645916,94.0,94.0,41.6,,((-0.0006133376) + (0.9999418855 * (((exp((cos((((-0.8662760854) + ((-7.9765992165) * X4)) - (((-0.2075208277) * X2) + ((-0.7414436340) * X1)))) / ((-2.8864879608) * X1))) * (((1.0633391142 * X3) * ((0.3688413501 * X1) + ((-0.7647150159) * X3))) + (((-0.0494460054) * X2) + ((-0.9051805139) * X3)))) + (cos(((((-7.3227634430) * X2) + ((-7.9816269875) * X4)) - ((-2.2102267742) * X1))) / ((-2.7717373371) * X2))) - ((sin((((-1.1646388769) + ((-4.1719474792) * X3)) + cos(((-4.5224542618) * X4)))) * (55.3929443359 + ((19.4594421387 * X2) + ((-53.1845703125) * X1)))) * ((((-0.0041403789) * X2) + (0.0081765763 * X1)) + ((-0.0188678466) * X3))))))
503_wind,OperonRegressor,ok,14.0,0.7063914048833915,2.4745476067398875,92.0,94.0,53.6,,(0.0000000182 + (0.9977501631 * (((sin((((0.8964073658 * X14) + (2.2916278839 - (1.4601391554 * X12))) + (0.4871719182 * X13))) + (0.0907912701 * X11)) + (((-0.6663298607) - (0.0412140787 * X4)) - (0.6512854695 * X12))) + ((0.9162516594 * X14) + (((((-0.1536055654) * X5) + (0.6067918539 * X13)) - (((((-0.2506575584) - (0.0887966305 * X5)) + ((0.4493888021 * X10) - (0.0217473172 * X9))) ^ 2) / ((0.7349007130 * X14) + ((0.9541693926 - (2.1316623688 * X12)) - (0.6396365166 * X12))))) + ((((0.1689178497 * X14) + ((-0.1979995221) - (0.7494965792 * X12))) + (((-0.1876143962) * X10) - ((-0.6817243695) * X9))) ^ 2))))))
505_tecator,OperonRegressor,ok,124.0,0.9956947628839647,0.6922102674463213,102.0,102.0,44.4,,(0.0084320782 + (1.0000177622 * ((((((13.3425912857 * X19) - (2.5660083294 * X57)) + ((((0.0036216443 * X98) - ((-0.0027872806) * X124)) - (((-0.0023331970) * X109) + (0.0054669194 * X43))) * (((-80.8950576782) * X19) - ((-92.3927764893) * X43)))) - ((10.6980905533 * X89) + (((-9.1927108765) * X100) - ((-1.8715991974) * X48)))) - (55.9444923401 * X64)) + (((22.2094612122 * X77) + ((exp((-3.0570964813)) - ((-91.5174484253) * X34)) + (((-105.2488784790) * X33) - (((((-0.0002823134) * X124) * ((-53.3380622864) * X61)) + ((22.9879512787 * X24) + (0.6742393374 * X123))) - ((((-0.0678263977) * X109) - (7.4804072380 * X98)) + (((-0.0882261246) * X124) - ((-45.9882316589) * X61))))))) + (24.7110195160 * X30)))))
519_vinnie,OperonRegressor,ok,2.0,0.6268568002343666,1.956871169309527,94.0,94.0,50.9,,((-0.0028684670) + (1.0000175238 * (((((sin((37.1330833435 * X2)) * ((sin((34.6886062622 * X2)) * ((-0.2062595040) * X2)) - 0.0311113074)) - ((sin((47.3847618103 * X2)) * ((-0.1642099917) * X2)) + ((-0.8307312131) * X2))) - ((0.0587424189 * X1) - (sin((49.0720405579 * X2)) * (0.1485645175 * X2)))) - ((sin((41.5876922607 * X2)) * (0.1026097909 * X2)) - ((sin((37.5254020691 * X2)) - (sin((46.9439582825 * X2)) * ((-0.8872056603) * X2))) * ((-0.0990050510) * X1)))) + ((((-0.0054263012) * X1) * (sin((37.5134620667 * X2)) * (34.6664772034 * X2))) - (sin((45.1269111633 * X2)) * ((-0.2001523077) * X2))))))
522_pm10,OperonRegressor,ok,7.0,-0.1329220985589125,0.9267595625325202,80.0,82.0,45.2,,((-0.0022275324) + (1.0360916853 * ((((exp(cos(sin(((-2.3451189995) * X4)))) + cos(cos(((-177.4342041016) + (73.2764358521 * X5))))) - (cos(cos(((-19.1490592957) * X3))) + ((log((((-0.0491904020) * X4) ^ 2)) + ((-0.4885421991) * X4)) * (-0.2541407943)))) + ((cos(((sin((4.7390556335 * X4)) + ((-8.5931873322) * X1)) + 2.6367218494)) + ((((-0.3974806666) * X6) - (0.6289023757 + (0.4336559772 * X5))) + ((-0.3492779732) * X1))) * ((cos(sin(((-2.7755608559) * X4))) ^ 2) + sin(((-0.3334207833) + ((-0.2636092901) * X4)))))) - ((-0.4115463197) * X1))))
523_analcatdata_neavote,OperonRegressor,ok,2.0,0.9375961484272184,0.9402329088692092,42.0,44.0,19.2,,(0.0000533514 + (0.9999646544 * (((cos((exp((((-2.9405918121) * X1) + (-3.2966794968))) + (-0.4941001534))) + (((((0.0046676616 * X2) - 0.0168815255) + ((-0.5426415801) * X1)) / sqrt(exp((2.1808366776 * X1)))) ^ 2)) - (exp(((-0.1554877013) * X1)) ^ 2)) - (((-0.0073809889) * X2) - (-1.1418503523)))))
