algorithm,dataset,status,r2,rmse,complexity,seconds,error,expression
KernelRidge,feynman_III_9_52,ok,-0.65976,21.739823,,0.01,,
KernelRidge,feynman_II_10_9,ok,-0.991919,0.315698,,0.02,,
KernelRidge,feynman_II_11_20,ok,-0.21354,5.036805,,0.02,,
KernelRidge,feynman_II_11_27,ok,-0.192734,0.667183,,0.02,,
KernelRidge,feynman_II_11_28,ok,-13.928882,1.3083,,0.01,,
KernelRidge,feynman_II_11_3,ok,-0.571162,0.188208,,0.01,,
KernelRidge,feynman_II_13_17,ok,0.269587,0.028583,,0.01,,
KernelRidge,feynman_II_13_23,ok,-5.183088,3.119381,,0.02,,
KernelRidge,feynman_II_13_34,ok,-4.430255,4.699114,,0.01,,
KernelRidge,feynman_II_15_4,ok,-0.131722,6.3522,,0.02,,
KernelRidge,feynman_II_15_5,ok,-0.581216,7.125253,,0.01,,
KernelRidge,feynman_II_21_32,ok,-0.538017,0.056432,,0.01,,
KernelRidge,feynman_II_24_17,ok,-15.053784,3.317022,,0.05,,
KernelRidge,feynman_II_27_16,ok,-0.181196,104.876298,,0.01,,
KernelRidge,feynman_II_27_18,ok,-2.282463,33.353593,,0.02,,
KernelRidge,feynman_II_2_42,ok,0.757404,3.92223,,0.01,,
KernelRidge,feynman_II_34_11,ok,-0.585587,6.941824,,0.01,,
KernelRidge,feynman_II_34_2,ok,-1.882413,16.284845,,0.01,,
KernelRidge,feynman_II_34_29a,ok,-1.579522,0.296113,,0.01,,
KernelRidge,feynman_II_34_29b,ok,0.051682,205.117961,,0.02,,
KernelRidge,feynman_II_34_2a,ok,-0.502136,0.636649,,0.03,,
KernelRidge,feynman_II_35_18,ok,-3.628664,0.605602,,0.02,,
KernelRidge,feynman_II_35_21,ok,-1.005808,7.12853,,0.02,,
KernelRidge,feynman_II_36_38,ok,-1.927255,1.570379,,0.02,,
KernelRidge,feynman_II_37_1,ok,-0.841056,39.082947,,0.01,,
KernelRidge,feynman_II_38_14,ok,-2.909091,0.414418,,0.02,,
KernelRidge,feynman_II_38_3,ok,-0.45935,12.714416,,0.01,,
KernelRidge,feynman_II_3_24,ok,-1.190463,0.059926,,0.19,,
KernelRidge,feynman_II_4_23,ok,-1.286794,0.036283,,0.02,,
KernelRidge,feynman_II_6_11,ok,0.396982,0.016581,,0.01,,
KernelRidge,feynman_II_6_15a,ok,0.164763,0.359953,,0.01,,
KernelRidge,feynman_II_6_15b,ok,0.20735,0.031885,,0.04,,
KernelRidge,feynman_II_8_31,ok,-1.347635,18.199826,,0.01,,
KernelRidge,feynman_II_8_7,ok,0.020186,0.138191,,0.01,,
KernelRidge,feynman_I_10_7,ok,-5.929967,3.112228,,0.01,,
KernelRidge,feynman_I_11_19,ok,-10.069211,27.681625,,0.01,,
KernelRidge,feynman_I_12_1,ok,-2.278971,9.346057,,0.1,,
KernelRidge,feynman_I_12_11,ok,0.36037,17.178367,,0.01,,
KernelRidge,feynman_I_12_2,ok,0.165918,0.161139,,0.03,,
KernelRidge,feynman_I_12_4,ok,-0.744132,0.024406,,0.02,,
KernelRidge,feynman_I_12_5,ok,-2.426518,8.477533,,0.01,,
KernelRidge,feynman_I_13_12,ok,0.587904,6.938939,,0.01,,
KernelRidge,feynman_I_13_4,ok,-1.951145,46.9268,,0.09,,
KernelRidge,feynman_I_14_3,ok,-1.024036,26.566005,,0.02,,
KernelRidge,feynman_I_14_4,ok,-1.004668,17.830449,,0.01,,
KernelRidge,feynman_I_15_10,ok,-5.252411,4.80206,,0.01,,
KernelRidge,feynman_I_15_3t,ok,-3.491577,2.716498,,0.01,,
KernelRidge,feynman_I_15_3x,ok,-8.67227,5.407398,,0.01,,
KernelRidge,feynman_I_16_6,ok,-3.330769,2.615448,,0.01,,
KernelRidge,feynman_I_18_12,ok,0.442144,5.487221,,0.01,,
KernelRidge,feynman_I_18_14,ok,0.613343,16.979535,,0.01,,
KernelRidge,feynman_I_18_4,ok,-10.567438,3.030031,,0.07,,
KernelRidge,feynman_I_24_6,ok,-0.900639,20.576611,,0.04,,
KernelRidge,feynman_I_25_13,ok,-1.231223,1.247128,,0.01,,
KernelRidge,feynman_I_26_2,ok,0.686104,0.306687,,0.01,,
KernelRidge,feynman_I_27_6,ok,-1.962999,0.772229,,0.03,,
KernelRidge,feynman_I_29_16,ok,-3.150682,3.791027,,0.02,,
KernelRidge,feynman_I_29_4,ok,-1.366397,1.661883,,0.01,,
KernelRidge,feynman_I_30_3,ok,-0.86486,3.668201,,0.01,,
KernelRidge,feynman_I_30_5,ok,-1.612681,0.202419,,0.02,,
KernelRidge,feynman_I_32_17,ok,0.126846,3.892837,,0.01,,
KernelRidge,feynman_I_32_5,ok,-0.413985,0.317555,,0.01,,
KernelRidge,feynman_I_34_1,ok,-3.795135,4.333315,,0.01,,
KernelRidge,feynman_I_34_14,ok,-5.989134,3.872868,,0.02,,
KernelRidge,feynman_I_34_27,ok,-1.696042,1.51685,,0.02,,
KernelRidge,feynman_I_34_8,ok,-0.543162,10.220331,,0.03,,
KernelRidge,feynman_I_37_4,ok,-1.066124,4.069157,,0.01,,
KernelRidge,feynman_I_38_12,ok,0.073171,1.917635,,0.01,,
KernelRidge,feynman_I_39_1,ok,-3.889493,13.798625,,0.01,,
KernelRidge,feynman_I_39_11,ok,-1.638032,4.096976,,0.03,,
KernelRidge,feynman_I_39_22,ok,-0.650237,10.224503,,0.01,,
KernelRidge,feynman_I_40_1,ok,0.128211,0.545395,,0.01,,
KernelRidge,feynman_I_41_16,ok,0.164811,2.184607,,0.01,,
KernelRidge,feynman_I_43_16,ok,-1.19983,10.570201,,0.01,,
KernelRidge,feynman_I_43_31,ok,-1.021483,29.73143,,0.02,,
KernelRidge,feynman_I_43_43,ok,-0.119476,2.377014,,0.01,,
KernelRidge,feynman_I_44_4,ok,0.624446,12.547109,,0.01,,
KernelRidge,feynman_I_47_23,ok,-5.385017,1.82213,,0.01,,
KernelRidge,feynman_I_48_2,ok,-1.60018,138.834613,,0.01,,
KernelRidge,feynman_I_50_26,ok,-0.038686,2.180185,,0.01,,
KernelRidge,feynman_I_6_2,ok,-7.560281,0.118277,,0.01,,
KernelRidge,feynman_I_6_2a,ok,-0.370607,0.085165,,0.01,,
KernelRidge,feynman_I_6_2b,ok,-13.179775,0.191726,,0.01,,
KernelRidge,feynman_I_8_14,ok,-4.003522,2.165667,,0.16,,
KernelRidge,feynman_I_9_18,ok,-5.716865,0.283565,,0.01,,
KernelRidge,feynman_test_1,ok,0.09691,9.055721,,0.01,,
KernelRidge,feynman_test_10,ok,-22.987267,2.352582,,0.01,,
KernelRidge,feynman_test_11,ok,-1.623986,2.016132,,0.01,,
KernelRidge,feynman_test_12,ok,-0.483046,16.398446,,0.01,,
KernelRidge,feynman_test_13,ok,-1.09167,0.020222,,0.01,,
KernelRidge,feynman_test_14,ok,-0.703779,9.19794,,0.01,,
KernelRidge,feynman_test_15,ok,-3.654977,3.075062,,0.01,,
KernelRidge,feynman_test_16,ok,-1.719494,46.038369,,0.02,,
KernelRidge,feynman_test_17,ok,0.041715,913.694095,,0.01,,
KernelRidge,feynman_test_18,ok,-1.593602,0.872864,,0.26,,
KernelRidge,feynman_test_19,ok,0.118894,14.070923,,0.03,,
KernelRidge,feynman_test_2,ok,-0.491385,1.747775,,0.01,,
KernelRidge,feynman_test_20,ok,0.047742,3.567911,,0.01,,
KernelRidge,feynman_test_3,ok,-3.019987,4.42807,,0.01,,
KernelRidge,feynman_test_4,ok,-33.728027,2.897576,,0.02,,
KernelRidge,feynman_test_5,ok,-3.606418,6.300541,,0.02,,
KernelRidge,feynman_test_6,ok,-4.770253,1.272421,,0.02,,
KernelRidge,feynman_test_7,ok,-18.389922,5.948692,,0.02,,
KernelRidge,feynman_test_8,ok,-8.415546,1.413584,,0.01,,
KernelRidge,feynman_test_9,ok,0.003497,6158.785224,,0.02,,
KernelRidge,first_principles_absorption,ok,0.416266,1.008137,,0.0,,
KernelRidge,first_principles_bode,ok,-6.929402,3.421342,,0.0,,
KernelRidge,first_principles_hubble,ok,-0.795387,377.696525,,0.0,,
KernelRidge,first_principles_ideal_gas,ok,-15.538704,7.668822,,0.01,,
KernelRidge,first_principles_kepler,ok,-0.326013,2099.042415,,0.0,,
KernelRidge,first_principles_leavitt,ok,-314.304976,13.940479,,0.0,,
KernelRidge,first_principles_newton,ok,-29.516178,48.987455,,0.0,,
KernelRidge,first_principles_planck,ok,0.009623,136.987657,,0.0,,
KernelRidge,first_principles_rydberg,ok,-59.929516,13.691594,,0.0,,
KernelRidge,first_principles_schechter,ok,-50.113016,25.690649,,0.0,,
KernelRidge,first_principles_supernovae_zg,ok,-0.27273,0.330043,,0.0,,
KernelRidge,first_principles_supernovae_zr,ok,-1.506036,0.286046,,0.0,,
KernelRidge,first_principles_tully_fisher,ok,-292.662619,19.158087,,0.0,,
KernelRidge,nikuradse_1,ok,-18.007547,0.417386,,0.0,,
KernelRidge,nikuradse_2,ok,-46.088463,1.76745,,0.0,,
KernelRidge,solar_flare,ok,0.222523,1.123803,,0.02,,
KernelRidge,strogatz_bacres1,ok,0.858598,0.634759,,0.01,,
KernelRidge,strogatz_bacres2,ok,-3.045079,4.2148,,0.01,,
KernelRidge,strogatz_barmag1,ok,-0.557186,0.16254,,0.2,,
KernelRidge,strogatz_barmag2,ok,0.206816,0.2286,,0.01,,
KernelRidge,strogatz_glider1,ok,-0.480177,0.874149,,0.01,,
KernelRidge,strogatz_glider2,ok,-6.890047,2.125298,,0.02,,
KernelRidge,strogatz_lv1,ok,-1.767873,0.196997,,0.08,,
KernelRidge,strogatz_lv2,ok,-10.256507,0.24885,,0.01,,
KernelRidge,strogatz_predprey1,ok,-1.867505,1.358145,,0.01,,
KernelRidge,strogatz_predprey2,ok,0.828264,0.706459,,0.01,,
KernelRidge,strogatz_shearflow1,ok,0.080138,0.382616,,0.01,,
KernelRidge,strogatz_shearflow2,ok,0.332133,0.13278,,0.03,,
KernelRidge,strogatz_vdp1,ok,0.190913,0.734607,,0.01,,
KernelRidge,strogatz_vdp2,ok,0.786515,0.037856,,0.01,,
