algorithm,dataset,status,r2,rmse,complexity,seconds,error,expression
MLPRegressor,527_analcatdata_election2000,ok,0.853999,43160.877624,,0.01,,
MLPRegressor,529_pollen,ok,0.602585,1.74048,,0.1,,
MLPRegressor,537_houses,ok,0.498957,73194.544181,,0.09,,
MLPRegressor,542_pollution,ok,0.200658,54.612604,,0.07,,
MLPRegressor,547_no2,ok,0.598306,0.505018,,0.09,,
MLPRegressor,556_analcatdata_apnea2,ok,0.065667,2297.438976,,0.1,,
MLPRegressor,557_analcatdata_apnea1,ok,0.023949,1974.261257,,0.09,,
MLPRegressor,560_bodyfat,ok,0.929503,1.870733,,0.09,,
MLPRegressor,561_cpu,ok,0.934217,21.420742,,0.07,,
MLPRegressor,562_cpu_small,ok,0.214848,5.610412,,0.1,,
MLPRegressor,564_fried,ok,0.878957,2.009841,,0.1,,
MLPRegressor,573_cpu_act,ok,0.342979,5.132248,,0.18,,
MLPRegressor,574_house_16H,ok,-0.824028,47557.854141,,0.1,,
MLPRegressor,579_fri_c0_250_5,ok,0.735815,0.519154,,0.11,,
MLPRegressor,581_fri_c3_500_25,ok,0.211121,1.003857,,0.12,,
MLPRegressor,582_fri_c1_500_25,ok,-0.313224,1.06586,,0.11,,
MLPRegressor,583_fri_c1_1000_50,ok,-0.219852,1.094093,,0.07,,
MLPRegressor,584_fri_c4_500_25,ok,-0.324835,1.073303,,0.1,,
MLPRegressor,586_fri_c3_1000_25,ok,-0.451505,1.1497,,0.1,,
MLPRegressor,588_fri_c4_1000_100,ok,-0.553957,1.076679,,0.06,,
MLPRegressor,589_fri_c2_1000_25,ok,0.117267,0.91606,,0.11,,
MLPRegressor,590_fri_c0_1000_50,ok,0.220578,0.878565,,0.06,,
MLPRegressor,591_fri_c1_100_10,ok,0.115947,0.939033,,0.07,,
MLPRegressor,592_fri_c4_1000_25,ok,-0.485592,1.281109,,0.11,,
MLPRegressor,593_fri_c1_1000_10,ok,0.22406,0.790648,,0.11,,
MLPRegressor,594_fri_c2_100_5,ok,0.613636,0.642291,,0.07,,
MLPRegressor,595_fri_c0_1000_10,ok,0.651255,0.582729,,0.12,,
MLPRegressor,596_fri_c2_250_5,ok,0.633771,0.65498,,0.1,,
MLPRegressor,597_fri_c2_500_5,ok,0.550853,0.71377,,0.1,,
MLPRegressor,598_fri_c0_1000_25,ok,0.272478,0.815087,,0.08,,
MLPRegressor,599_fri_c2_1000_5,ok,0.409673,0.804358,,0.09,,
MLPRegressor,601_fri_c1_250_5,ok,0.565007,0.651518,,0.09,,
MLPRegressor,602_fri_c3_250_10,ok,0.266935,0.865715,,0.11,,
MLPRegressor,603_fri_c0_250_50,ok,0.140574,0.823364,,0.06,,
MLPRegressor,604_fri_c4_500_10,ok,0.4622,0.797832,,0.12,,
MLPRegressor,605_fri_c2_250_25,ok,-0.143318,1.067786,,0.11,,
MLPRegressor,606_fri_c2_1000_10,ok,0.360047,0.797437,,0.11,,
MLPRegressor,607_fri_c4_1000_50,ok,0.032097,1.217131,,0.06,,
MLPRegressor,608_fri_c3_1000_10,ok,0.388379,0.748938,,0.1,,
MLPRegressor,609_fri_c0_1000_5,ok,0.888269,0.329911,,0.1,,
MLPRegressor,611_fri_c3_100_5,ok,0.536576,0.720483,,0.08,,
MLPRegressor,612_fri_c1_1000_5,ok,0.497075,0.717352,,0.09,,
MLPRegressor,613_fri_c3_250_5,ok,0.481879,0.600798,,0.09,,
MLPRegressor,615_fri_c4_250_10,ok,0.309264,0.723989,,0.11,,
MLPRegressor,616_fri_c4_500_50,ok,-0.355415,1.204468,,0.07,,
MLPRegressor,617_fri_c3_500_5,ok,0.512728,0.583502,,0.1,,
MLPRegressor,618_fri_c3_1000_50,ok,-0.185607,0.968418,,0.07,,
MLPRegressor,620_fri_c1_1000_25,ok,-0.013875,1.074893,,0.1,,
MLPRegressor,621_fri_c0_100_10,ok,0.737023,0.527051,,0.08,,
MLPRegressor,622_fri_c2_1000_50,ok,-0.43812,1.145391,,0.07,,
MLPRegressor,623_fri_c4_1000_10,ok,0.131061,0.73434,,0.1,,
MLPRegressor,624_fri_c0_100_5,ok,0.747358,0.483763,,0.07,,
MLPRegressor,626_fri_c2_500_50,ok,-0.310193,1.048392,,0.11,,
MLPRegressor,627_fri_c2_500_10,ok,0.075835,0.844545,,0.1,,
MLPRegressor,628_fri_c3_1000_5,ok,0.634334,0.617673,,0.09,,
MLPRegressor,631_fri_c1_500_5,ok,0.26908,0.792509,,0.1,,
MLPRegressor,633_fri_c0_500_25,ok,0.245855,0.790669,,0.08,,
MLPRegressor,634_fri_c2_100_10,ok,0.507195,0.687837,,0.07,,
MLPRegressor,635_fri_c0_250_10,ok,0.651306,0.527067,,0.1,,
MLPRegressor,637_fri_c1_500_50,ok,0.210265,0.820465,,0.07,,
MLPRegressor,641_fri_c1_500_10,ok,0.255123,0.961033,,0.1,,
MLPRegressor,643_fri_c2_500_25,ok,0.131192,0.924577,,0.1,,
MLPRegressor,644_fri_c4_250_25,ok,-0.456661,1.084254,,0.11,,
MLPRegressor,645_fri_c3_500_50,ok,-0.000144,0.785944,,0.07,,
MLPRegressor,646_fri_c3_500_10,ok,0.106045,0.77087,,0.09,,
MLPRegressor,647_fri_c1_250_10,ok,-0.026733,0.995866,,0.1,,
MLPRegressor,648_fri_c1_250_50,ok,0.105217,0.941011,,0.07,,
MLPRegressor,649_fri_c0_500_5,ok,0.817321,0.375606,,0.1,,
MLPRegressor,650_fri_c0_500_50,ok,0.393908,0.720853,,0.07,,
MLPRegressor,651_fri_c0_100_25,ok,0.593202,0.705984,,0.05,,
MLPRegressor,653_fri_c0_250_25,ok,0.607932,0.674247,,0.08,,
MLPRegressor,654_fri_c0_500_10,ok,0.764206,0.494912,,0.1,,
MLPRegressor,656_fri_c1_100_5,ok,0.382893,0.777196,,0.07,,
MLPRegressor,657_fri_c2_250_10,ok,0.431069,0.715992,,0.1,,
MLPRegressor,658_fri_c3_250_25,ok,0.250283,0.908801,,0.11,,
MLPRegressor,659_sleuth_ex1714,ok,0.427563,1526.534832,,0.07,,
MLPRegressor,663_rabe_266,ok,0.991815,4.465701,,0.05,,
MLPRegressor,665_sleuth_case2002,ok,0.351116,6.879898,,0.09,,
MLPRegressor,666_rmftsa_ladata,ok,0.582668,1.823129,,0.1,,
MLPRegressor,678_visualizing_environmental,ok,0.41575,2.287295,,0.07,,
MLPRegressor,687_sleuth_ex1605,ok,0.477776,10.225811,,0.07,,
MLPRegressor,690_visualizing_galaxy,ok,0.945745,21.660732,,0.06,,
MLPRegressor,695_chatfield_4,ok,0.804987,17.944088,,0.09,,
MLPRegressor,706_sleuth_case1202,ok,0.622717,60.673861,,0.08,,
MLPRegressor,712_chscase_geyser1,ok,0.734918,6.594534,,0.07,,
MLPRegressor,_deprecated_195_auto_price,ok,0.918701,1801.887205,,0.11,,
MLPRegressor,_deprecated_207_autoPrice,ok,0.918701,1801.887205,,0.09,,
MLPRegressor,feynman_III_10_19,ok,0.995172,0.542585,,0.18,,
MLPRegressor,feynman_III_12_43,ok,0.992766,0.072308,,0.12,,
MLPRegressor,feynman_III_13_18,ok,0.949289,72.46383,,0.17,,
MLPRegressor,feynman_III_14_14,ok,0.855068,3.233325,,0.25,,
MLPRegressor,feynman_III_15_12,ok,0.302784,4.501269,,0.19,,
MLPRegressor,feynman_III_15_14,ok,0.557308,0.006547,,0.18,,
MLPRegressor,feynman_III_15_27,ok,0.872862,1.128279,,0.27,,
MLPRegressor,feynman_III_17_37,ok,0.841396,1.757654,,0.17,,
MLPRegressor,feynman_III_19_51,ok,0.592431,0.701687,,0.4,,
MLPRegressor,feynman_III_21_20,ok,0.922854,3.19555,,0.16,,
MLPRegressor,feynman_III_4_32,ok,0.888978,1.944792,,0.16,,
MLPRegressor,feynman_III_4_33,ok,0.99366,0.389866,,0.14,,
MLPRegressor,feynman_III_7_38,ok,0.94347,9.8307,,0.27,,
MLPRegressor,feynman_III_8_54,ok,-0.093954,0.397846,,0.19,,
MLPRegressor,feynman_III_9_52,ok,0.678338,9.570476,,0.22,,
MLPRegressor,feynman_II_10_9,ok,0.957854,0.045921,,0.31,,
MLPRegressor,feynman_II_11_20,ok,0.782609,2.131814,,0.23,,
MLPRegressor,feynman_II_11_27,ok,0.989138,0.063668,,0.19,,
MLPRegressor,feynman_II_11_28,ok,0.985643,0.040571,,0.11,,
MLPRegressor,feynman_II_11_3,ok,0.907807,0.045591,,0.15,,
MLPRegressor,feynman_II_13_17,ok,0.777053,0.015792,,0.18,,
MLPRegressor,feynman_II_13_23,ok,0.985932,0.148794,,0.11,,
MLPRegressor,feynman_II_13_34,ok,0.986502,0.23428,,0.13,,
MLPRegressor,feynman_II_15_4,ok,0.848553,2.323725,,0.26,,
MLPRegressor,feynman_II_15_5,ok,0.858042,2.134936,,0.19,,
MLPRegressor,feynman_II_21_32,ok,0.866801,0.016607,,0.19,,
MLPRegressor,feynman_II_24_17,ok,0.991753,0.07518,,0.08,,
MLPRegressor,feynman_II_27_16,ok,0.974198,15.500396,,0.12,,
MLPRegressor,feynman_II_27_18,ok,0.989768,1.862169,,0.24,,
MLPRegressor,feynman_II_2_42,ok,0.960452,1.583626,,0.16,,
MLPRegressor,feynman_II_34_11,ok,0.881193,1.9002,,0.41,,
MLPRegressor,feynman_II_34_2,ok,0.98661,1.109937,,0.11,,
MLPRegressor,feynman_II_34_29a,ok,0.971824,0.030948,,0.17,,
MLPRegressor,feynman_II_34_29b,ok,0.953637,45.353858,,0.35,,
MLPRegressor,feynman_II_34_2a,ok,0.969714,0.0904,,0.28,,
MLPRegressor,feynman_II_35_18,ok,0.962937,0.054191,,0.17,,
MLPRegressor,feynman_II_35_21,ok,0.978403,0.739698,,0.15,,
MLPRegressor,feynman_II_36_38,ok,0.924303,0.25253,,0.17,,
MLPRegressor,feynman_II_37_1,ok,0.981274,3.941678,,0.07,,
MLPRegressor,feynman_II_38_14,ok,0.98153,0.028486,,0.19,,
MLPRegressor,feynman_II_38_3,ok,0.983934,1.334057,,0.3,,
MLPRegressor,feynman_II_3_24,ok,0.855634,0.015384,,0.18,,
MLPRegressor,feynman_II_4_23,ok,0.904147,0.007428,,0.23,,
MLPRegressor,feynman_II_6_11,ok,0.906311,0.006536,,0.3,,
MLPRegressor,feynman_II_6_15a,ok,0.678066,0.223473,,0.18,,
MLPRegressor,feynman_II_6_15b,ok,0.75322,0.017791,,0.18,,
MLPRegressor,feynman_II_8_31,ok,0.985801,1.415411,,0.27,,
MLPRegressor,feynman_II_8_7,ok,0.641429,0.083598,,0.28,,
MLPRegressor,feynman_I_10_7,ok,0.983313,0.152719,,0.08,,
MLPRegressor,feynman_I_11_19,ok,0.969764,1.446766,,0.28,,
MLPRegressor,feynman_I_12_1,ok,0.9951,0.361306,,0.25,,
MLPRegressor,feynman_I_12_11,ok,0.922973,5.961263,,0.2,,
MLPRegressor,feynman_I_12_2,ok,0.619417,0.108848,,0.19,,
MLPRegressor,feynman_I_12_4,ok,0.904254,0.005718,,0.16,,
MLPRegressor,feynman_I_12_5,ok,0.995498,0.307276,,0.15,,
MLPRegressor,feynman_I_13_12,ok,0.852407,4.152655,,0.17,,
MLPRegressor,feynman_I_13_4,ok,0.98278,3.584659,,0.14,,
MLPRegressor,feynman_I_14_3,ok,0.993724,1.479333,,0.27,,
MLPRegressor,feynman_I_14_4,ok,0.990827,1.206109,,0.15,,
MLPRegressor,feynman_I_15_10,ok,0.986965,0.219257,,0.1,,
MLPRegressor,feynman_I_15_3t,ok,0.995858,0.082491,,0.25,,
MLPRegressor,feynman_I_15_3x,ok,0.990641,0.168208,,0.08,,
MLPRegressor,feynman_I_16_6,ok,0.98322,0.162802,,0.16,,
MLPRegressor,feynman_I_18_12,ok,0.79425,3.33243,,0.16,,
MLPRegressor,feynman_I_18_14,ok,0.933533,7.039874,,0.18,,
MLPRegressor,feynman_I_18_4,ok,0.992034,0.079516,,0.09,,
MLPRegressor,feynman_I_24_6,ok,0.970313,2.571627,,0.3,,
MLPRegressor,feynman_I_25_13,ok,0.957405,0.172313,,0.17,,
MLPRegressor,feynman_I_26_2,ok,0.962742,0.105661,,0.21,,
MLPRegressor,feynman_I_27_6,ok,0.974739,0.071303,,0.26,,
MLPRegressor,feynman_I_29_16,ok,0.894296,0.604983,,0.26,,
MLPRegressor,feynman_I_29_4,ok,0.94155,0.261184,,0.15,,
MLPRegressor,feynman_I_30_3,ok,0.419831,2.046008,,0.17,,
MLPRegressor,feynman_I_30_5,ok,0.947193,0.028778,,0.31,,
MLPRegressor,feynman_I_32_17,ok,0.771104,1.99315,,0.17,,
MLPRegressor,feynman_I_32_5,ok,0.74337,0.135285,,0.24,,
MLPRegressor,feynman_I_34_1,ok,0.974763,0.31437,,0.11,,
MLPRegressor,feynman_I_34_14,ok,0.982851,0.19184,,0.09,,
MLPRegressor,feynman_I_34_27,ok,0.994853,0.066278,,0.21,,
MLPRegressor,feynman_I_34_8,ok,0.917634,2.361205,,0.2,,
MLPRegressor,feynman_I_37_4,ok,0.926641,0.76675,,0.23,,
MLPRegressor,feynman_I_38_12,ok,0.513978,1.388654,,0.3,,
MLPRegressor,feynman_I_39_1,ok,0.986539,0.724008,,0.22,,
MLPRegressor,feynman_I_39_11,ok,0.981944,0.338946,,0.28,,
MLPRegressor,feynman_I_39_22,ok,0.964482,1.500007,,0.12,,
MLPRegressor,feynman_I_40_1,ok,0.950947,0.129371,,0.14,,
MLPRegressor,feynman_I_41_16,ok,0.900378,0.7545,,0.21,,
MLPRegressor,feynman_I_43_16,ok,0.949715,1.598122,,0.21,,
MLPRegressor,feynman_I_43_31,ok,0.98525,2.539661,,0.12,,
MLPRegressor,feynman_I_43_43,ok,0.84215,0.892578,,0.16,,
MLPRegressor,feynman_I_44_4,ok,0.964473,3.859121,,0.18,,
MLPRegressor,feynman_I_47_23,ok,0.977214,0.108852,,0.25,,
MLPRegressor,feynman_I_48_2,ok,0.991475,7.949692,,0.13,,
MLPRegressor,feynman_I_50_26,ok,0.511751,1.494761,,0.18,,
MLPRegressor,feynman_I_6_2,ok,0.976064,0.006254,,0.15,,
MLPRegressor,feynman_I_6_2a,ok,0.988215,0.007897,,0.16,,
MLPRegressor,feynman_I_6_2b,ok,0.858162,0.019175,,0.23,,
MLPRegressor,feynman_I_8_14,ok,0.953855,0.207977,,0.19,,
MLPRegressor,feynman_I_9_18,ok,0.951927,0.023989,,0.09,,
MLPRegressor,feynman_test_1,ok,0.75427,4.723747,,0.21,,
MLPRegressor,feynman_test_10,ok,0.990775,0.046135,,0.06,,
MLPRegressor,feynman_test_11,ok,0.958225,0.254387,,0.13,,
MLPRegressor,feynman_test_12,ok,0.951915,2.95276,,0.18,,
MLPRegressor,feynman_test_13,ok,0.860359,0.005225,,0.17,,
MLPRegressor,feynman_test_14,ok,-1.223953,10.508643,,0.19,,
MLPRegressor,feynman_test_15,ok,0.974342,0.228298,,0.16,,
MLPRegressor,feynman_test_16,ok,0.945481,6.518551,,0.26,,
MLPRegressor,feynman_test_17,ok,0.865507,342.296932,,0.21,,
MLPRegressor,feynman_test_18,ok,0.841646,0.21568,,0.38,,
MLPRegressor,feynman_test_19,ok,0.908162,4.542765,,0.14,,
MLPRegressor,feynman_test_2,ok,-0.314713,1.640991,,0.22,,
MLPRegressor,feynman_test_20,ok,0.581515,2.365247,,0.18,,
MLPRegressor,feynman_test_3,ok,0.965224,0.411851,,0.12,,
MLPRegressor,feynman_test_4,ok,0.972862,0.081,,0.25,,
MLPRegressor,feynman_test_5,ok,0.985517,0.353287,,0.21,,
MLPRegressor,feynman_test_6,ok,0.814354,0.228232,,0.18,,
MLPRegressor,feynman_test_7,ok,0.974512,0.215674,,0.11,,
MLPRegressor,feynman_test_8,ok,0.979491,0.065973,,0.12,,
MLPRegressor,feynman_test_9,ok,0.745313,3113.571171,,0.19,,
MLPRegressor,first_principles_absorption,ok,0.735382,0.678768,,0.05,,
MLPRegressor,first_principles_bode,ok,-4.368463,2.815148,,0.01,,
MLPRegressor,first_principles_hubble,ok,0.223173,248.442522,,0.03,,
MLPRegressor,first_principles_ideal_gas,ok,0.836854,0.761669,,0.11,,
MLPRegressor,first_principles_kepler,ok,0.708605,983.984587,,0.02,,
MLPRegressor,first_principles_leavitt,ok,0.975391,0.123156,,0.05,,
MLPRegressor,first_principles_newton,ok,-0.225491,9.816913,,0.06,,
MLPRegressor,first_principles_planck,ok,0.791309,62.882914,,0.06,,
MLPRegressor,first_principles_rydberg,ok,0.97895,0.254486,,0.06,,
MLPRegressor,first_principles_schechter,ok,0.735897,1.846698,,0.04,,
MLPRegressor,first_principles_supernovae_zg,ok,0.749739,0.146352,,0.08,,
MLPRegressor,first_principles_supernovae_zr,ok,0.810041,0.078754,,0.08,,
MLPRegressor,first_principles_tully_fisher,ok,0.828723,0.462676,,0.04,,
MLPRegressor,nikuradse_1,ok,0.942247,0.023007,,0.08,,
MLPRegressor,nikuradse_2,ok,0.88259,0.088256,,0.08,,
MLPRegressor,solar_flare,ok,0.196834,1.142218,,0.1,,
MLPRegressor,strogatz_bacres1,ok,0.996901,0.093964,,0.1,,
MLPRegressor,strogatz_bacres2,ok,0.997326,0.108358,,0.24,,
MLPRegressor,strogatz_barmag1,ok,0.881268,0.044882,,0.21,,
MLPRegressor,strogatz_barmag2,ok,0.944429,0.060508,,0.19,,
MLPRegressor,strogatz_glider1,ok,-0.20546,0.78887,,0.13,,
MLPRegressor,strogatz_glider2,ok,0.626193,0.462598,,0.39,,
MLPRegressor,strogatz_lv1,ok,0.741609,0.06019,,0.19,,
MLPRegressor,strogatz_lv2,ok,-0.287594,0.084164,,0.16,,
MLPRegressor,strogatz_predprey1,ok,0.825652,0.33489,,0.34,,
MLPRegressor,strogatz_predprey2,ok,0.972242,0.28402,,0.16,,
MLPRegressor,strogatz_shearflow1,ok,0.573132,0.260645,,0.15,,
MLPRegressor,strogatz_shearflow2,ok,0.624718,0.099533,,0.31,,
MLPRegressor,strogatz_vdp1,ok,0.62523,0.499965,,0.26,,
MLPRegressor,strogatz_vdp2,ok,0.998618,0.003046,,0.21,,
