algorithm,dataset,status,r2,rmse,complexity,seconds,error,expression
LGBMRegressor,646_fri_c3_500_10,ok,0.723461,0.428747,,14.65,,
LGBMRegressor,647_fri_c1_250_10,ok,0.778584,0.462462,,0.03,,
LGBMRegressor,648_fri_c1_250_50,ok,0.810563,0.432981,,0.04,,
LGBMRegressor,649_fri_c0_500_5,ok,0.856393,0.333024,,0.03,,
LGBMRegressor,650_fri_c0_500_50,ok,0.705469,0.502507,,19.05,,
LGBMRegressor,651_fri_c0_100_25,ok,0.595914,0.703627,,0.14,,
LGBMRegressor,653_fri_c0_250_25,ok,0.794252,0.488435,,0.03,,
LGBMRegressor,654_fri_c0_500_10,ok,0.743625,0.51606,,0.03,,
LGBMRegressor,656_fri_c1_100_5,ok,0.472617,0.718478,,0.02,,
LGBMRegressor,657_fri_c2_250_10,ok,0.856654,0.359394,,0.03,,
LGBMRegressor,658_fri_c3_250_25,ok,0.639532,0.630164,,10.66,,
LGBMRegressor,659_sleuth_ex1714,ok,-0.593722,2547.117849,,0.87,,
LGBMRegressor,663_rabe_266,ok,0.976719,7.531505,,0.03,,
LGBMRegressor,665_sleuth_case2002,ok,0.24047,7.443393,,12.39,,
LGBMRegressor,666_rmftsa_ladata,ok,0.31347,2.338331,,0.03,,
LGBMRegressor,678_visualizing_environmental,ok,0.187067,2.698052,,0.03,,
LGBMRegressor,687_sleuth_ex1605,ok,0.129603,13.201641,,0.32,,
LGBMRegressor,690_visualizing_galaxy,ok,0.962919,17.907331,,13.3,,
LGBMRegressor,695_chatfield_4,ok,0.754705,20.124942,,0.03,,
LGBMRegressor,706_sleuth_case1202,ok,0.423246,75.017662,,8.45,,
LGBMRegressor,712_chscase_geyser1,ok,0.704634,6.961037,,18.72,,
LGBMRegressor,_deprecated_195_auto_price,ok,0.882505,2166.176471,,14.41,,
LGBMRegressor,_deprecated_207_autoPrice,ok,0.882505,2166.176471,,0.03,,
LGBMRegressor,auto_insurance_losses,ok,0.638957,16.748585,,0.03,,
LGBMRegressor,auto_insurance_price,ok,0.920343,2007.656972,,11.57,,
LGBMRegressor,feynman_III_10_19,ok,0.959478,1.571978,,41.82,,
LGBMRegressor,feynman_III_12_43,ok,0.974932,0.134608,,56.72,,
LGBMRegressor,feynman_III_13_18,ok,0.918729,91.736015,,30.04,,
LGBMRegressor,feynman_III_14_14,ok,0.583136,5.483577,,37.58,,
LGBMRegressor,feynman_III_15_12,ok,0.380901,4.241615,,41.93,,
LGBMRegressor,feynman_III_15_14,ok,0.401774,0.00761,,34.36,,
LGBMRegressor,feynman_III_15_27,ok,0.781775,1.478191,,37.58,,
LGBMRegressor,feynman_III_17_37,ok,0.831185,1.813351,,33.37,,
LGBMRegressor,feynman_III_19_51,ok,0.377876,0.866925,,31.92,,
LGBMRegressor,feynman_III_21_20,ok,0.893582,3.753142,,38.29,,
LGBMRegressor,feynman_III_4_32,ok,0.63182,3.5416,,34.36,,
LGBMRegressor,feynman_III_4_33,ok,0.963525,0.935113,,41.42,,
LGBMRegressor,feynman_III_7_38,ok,0.837388,16.67333,,45.7,,
LGBMRegressor,feynman_III_8_54,ok,-0.064272,0.392412,,32.14,,
LGBMRegressor,feynman_III_9_52,ok,0.559742,11.196618,,42.67,,
LGBMRegressor,feynman_II_10_9,ok,0.859449,0.08386,,44.03,,
LGBMRegressor,feynman_II_11_20,ok,0.651017,2.701034,,44.91,,
LGBMRegressor,feynman_II_11_27,ok,0.91588,0.177183,,42.42,,
LGBMRegressor,feynman_II_11_28,ok,0.966073,0.062369,,50.65,,
LGBMRegressor,feynman_II_11_3,ok,0.762296,0.073206,,60.05,,
LGBMRegressor,feynman_II_13_17,ok,0.668242,0.019264,,44.87,,
LGBMRegressor,feynman_II_13_23,ok,0.984324,0.157068,,27.64,,
LGBMRegressor,feynman_II_13_34,ok,0.971734,0.339033,,41.31,,
LGBMRegressor,feynman_II_15_4,ok,0.895744,1.927989,,49.32,,
LGBMRegressor,feynman_II_15_5,ok,0.90797,1.718972,,35.14,,
LGBMRegressor,feynman_II_21_32,ok,0.745228,0.022968,,42.85,,
LGBMRegressor,feynman_II_24_17,ok,0.981955,0.11121,,32.13,,
LGBMRegressor,feynman_II_27_16,ok,0.930527,25.434509,,33.96,,
LGBMRegressor,feynman_II_27_18,ok,0.9632,3.531569,,48.42,,
LGBMRegressor,feynman_II_2_42,ok,0.85642,3.017442,,39.84,,
LGBMRegressor,feynman_II_34_11,ok,0.677077,3.132766,,37.72,,
LGBMRegressor,feynman_II_34_2,ok,0.949187,2.162178,,47.64,,
LGBMRegressor,feynman_II_34_29a,ok,0.913163,0.05433,,26.74,,
LGBMRegressor,feynman_II_34_29b,ok,0.620448,129.766421,,25.32,,
LGBMRegressor,feynman_II_34_2a,ok,0.929958,0.137476,,26.07,,
LGBMRegressor,feynman_II_35_18,ok,0.931221,0.073822,,33.48,,
LGBMRegressor,feynman_II_35_21,ok,0.889539,1.672861,,40.83,,
LGBMRegressor,feynman_II_36_38,ok,0.772727,0.437571,,29.14,,
LGBMRegressor,feynman_II_37_1,ok,0.884038,9.808689,,36.9,,
LGBMRegressor,feynman_II_38_14,ok,0.980004,0.02964,,31.06,,
LGBMRegressor,feynman_II_38_3,ok,0.890584,3.481427,,46.88,,
LGBMRegressor,feynman_II_3_24,ok,0.937988,0.010083,,37.74,,
LGBMRegressor,feynman_II_4_23,ok,0.603461,0.015109,,31.5,,
LGBMRegressor,feynman_II_6_11,ok,0.834649,0.008683,,46.99,,
LGBMRegressor,feynman_II_6_15a,ok,0.752755,0.195841,,52.45,,
LGBMRegressor,feynman_II_6_15b,ok,0.733119,0.018502,,47.28,,
LGBMRegressor,feynman_II_8_31,ok,0.981116,1.632282,,40.9,,
LGBMRegressor,feynman_II_8_7,ok,0.487831,0.099911,,46.31,,
LGBMRegressor,feynman_I_10_7,ok,0.981571,0.160492,,25.13,,
LGBMRegressor,feynman_I_11_19,ok,0.909199,2.507145,,37.84,,
LGBMRegressor,feynman_I_12_1,ok,0.970307,0.889374,,55.92,,
LGBMRegressor,feynman_I_12_11,ok,0.901425,6.743745,,47.27,,
LGBMRegressor,feynman_I_12_2,ok,0.439085,0.132143,,46.62,,
LGBMRegressor,feynman_I_12_4,ok,0.704489,0.010046,,31.73,,
LGBMRegressor,feynman_I_12_5,ok,0.980817,0.634314,,55.17,,
LGBMRegressor,feynman_I_13_12,ok,0.713288,5.787843,,38.01,,
LGBMRegressor,feynman_I_13_4,ok,0.928151,7.322081,,38.76,,
LGBMRegressor,feynman_I_14_3,ok,0.954385,3.98813,,34.82,,
LGBMRegressor,feynman_I_14_4,ok,0.980902,1.740322,,42.05,,
LGBMRegressor,feynman_I_15_10,ok,0.972234,0.320007,,23.27,,
LGBMRegressor,feynman_I_15_3t,ok,0.983025,0.166998,,48.23,,
LGBMRegressor,feynman_I_15_3x,ok,0.974679,0.27667,,39.82,,
LGBMRegressor,feynman_I_16_6,ok,0.972764,0.207412,,24.12,,
LGBMRegressor,feynman_I_18_12,ok,0.918307,2.099825,,23.43,,
LGBMRegressor,feynman_I_18_14,ok,0.855442,10.382053,,30.95,,
LGBMRegressor,feynman_I_18_4,ok,0.981941,0.119722,,27.75,,
LGBMRegressor,feynman_I_24_6,ok,0.915203,4.346241,,35.31,,
LGBMRegressor,feynman_I_25_13,ok,0.938716,0.206686,,49.49,,
LGBMRegressor,feynman_I_26_2,ok,0.966089,0.100803,,35.24,,
LGBMRegressor,feynman_I_27_6,ok,0.930296,0.118443,,36.12,,
LGBMRegressor,feynman_I_29_16,ok,0.772987,0.88659,,30.18,,
LGBMRegressor,feynman_I_29_4,ok,0.90083,0.34021,,28.24,,
LGBMRegressor,feynman_I_30_3,ok,0.269246,2.296231,,24.76,,
LGBMRegressor,feynman_I_30_5,ok,0.923566,0.034622,,42.37,,
LGBMRegressor,feynman_I_32_17,ok,0.745206,2.102884,,37.82,,
LGBMRegressor,feynman_I_32_5,ok,0.269254,0.228286,,34.03,,
LGBMRegressor,feynman_I_34_1,ok,0.960269,0.394444,,24.14,,
LGBMRegressor,feynman_I_34_14,ok,0.971184,0.24868,,35.55,,
LGBMRegressor,feynman_I_34_27,ok,0.967722,0.165972,,49.18,,
LGBMRegressor,feynman_I_34_8,ok,0.827173,3.420301,,37.29,,
LGBMRegressor,feynman_I_37_4,ok,0.900345,0.893667,,41.41,,
LGBMRegressor,feynman_I_38_12,ok,0.390341,1.555284,,42.54,,
LGBMRegressor,feynman_I_39_1,ok,0.967206,1.13006,,35.45,,
LGBMRegressor,feynman_I_39_11,ok,0.93065,0.664273,,26.1,,
LGBMRegressor,feynman_I_39_22,ok,0.83777,3.205784,,25.43,,
LGBMRegressor,feynman_I_40_1,ok,0.80488,0.258022,,22.41,,
LGBMRegressor,feynman_I_41_16,ok,0.764169,1.160863,,32.74,,
LGBMRegressor,feynman_I_43_16,ok,0.81297,3.082084,,44.17,,
LGBMRegressor,feynman_I_43_31,ok,0.93306,5.410336,,23.97,,
LGBMRegressor,feynman_I_43_43,ok,0.704353,1.22155,,25.6,,
LGBMRegressor,feynman_I_44_4,ok,0.787881,9.429694,,31.79,,
LGBMRegressor,feynman_I_47_23,ok,0.926648,0.195301,,37.43,,
LGBMRegressor,feynman_I_48_2,ok,0.965773,15.92881,,23.37,,
LGBMRegressor,feynman_I_50_26,ok,0.657552,1.251839,,31.52,,
LGBMRegressor,feynman_I_6_2,ok,0.972802,0.006667,,42.01,,
LGBMRegressor,feynman_I_6_2a,ok,0.988176,0.00791,,37.96,,
LGBMRegressor,feynman_I_6_2b,ok,0.678027,0.028891,,27.99,,
LGBMRegressor,feynman_I_8_14,ok,0.757148,0.477117,,47.91,,
LGBMRegressor,feynman_I_9_18,ok,0.810868,0.047583,,24.6,,
LGBMRegressor,feynman_test_1,ok,0.628383,5.809052,,47.72,,
LGBMRegressor,feynman_test_10,ok,0.984557,0.059692,,28.56,,
LGBMRegressor,feynman_test_11,ok,0.839889,0.498023,,29.07,,
LGBMRegressor,feynman_test_12,ok,0.93614,3.402823,,48.99,,
LGBMRegressor,feynman_test_13,ok,0.844519,0.005513,,35.4,,
LGBMRegressor,feynman_test_14,ok,-1.070372,10.139303,,49.37,,
LGBMRegressor,feynman_test_15,ok,0.968367,0.253491,,37.21,,
LGBMRegressor,feynman_test_16,ok,0.906923,8.517214,,30.8,,
LGBMRegressor,feynman_test_17,ok,0.800244,417.161183,,42.33,,
LGBMRegressor,feynman_test_18,ok,0.871826,0.194042,,53.3,,
LGBMRegressor,feynman_test_19,ok,0.687516,8.379579,,32.42,,
LGBMRegressor,feynman_test_2,ok,-0.162331,1.542963,,60.06,,
LGBMRegressor,feynman_test_20,ok,0.392392,2.850023,,53.83,,
LGBMRegressor,feynman_test_3,ok,0.925304,0.603602,,25.45,,
LGBMRegressor,feynman_test_4,ok,0.966417,0.090106,,38.84,,
LGBMRegressor,feynman_test_5,ok,0.937339,0.734843,,43.77,,
LGBMRegressor,feynman_test_6,ok,0.596178,0.336611,,33.26,,
LGBMRegressor,feynman_test_7,ok,0.962482,0.261671,,29.73,,
LGBMRegressor,feynman_test_8,ok,0.958037,0.09437,,38.24,,
LGBMRegressor,feynman_test_9,ok,0.251359,5338.171466,,61.46,,
LGBMRegressor,first_principles_absorption,ok,-0.014878,1.329287,,0.92,,
LGBMRegressor,first_principles_bode,ok,-1.365626,1.868742,,0.02,,
LGBMRegressor,first_principles_hubble,ok,-0.06608,291.044082,,0.02,,
LGBMRegressor,first_principles_ideal_gas,ok,-0.039776,1.92286,,0.36,,
LGBMRegressor,first_principles_kepler,ok,-0.036369,1855.685889,,0.83,,
LGBMRegressor,first_principles_leavitt,ok,-0.000201,0.785156,,0.73,,
LGBMRegressor,first_principles_newton,ok,-0.446254,10.66454,,0.95,,
LGBMRegressor,first_principles_planck,ok,0.698008,75.644794,,0.04,,
LGBMRegressor,first_principles_rydberg,ok,-0.047285,1.795034,,0.99,,
LGBMRegressor,first_principles_schechter,ok,-0.034932,3.655655,,0.02,,
LGBMRegressor,first_principles_supernovae_zg,ok,0.977254,0.044122,,0.03,,
LGBMRegressor,first_principles_supernovae_zr,ok,0.810199,0.078721,,0.03,,
LGBMRegressor,first_principles_tully_fisher,ok,-0.343854,1.295997,,0.37,,
LGBMRegressor,nikuradse_2,ok,0.940933,0.062598,,0.03,,
LGBMRegressor,solar_flare,ok,0.329375,1.043726,,0.03,,
LGBMRegressor,strogatz_bacres1,ok,0.927917,0.453207,,27.71,,
LGBMRegressor,strogatz_bacres2,ok,0.995654,0.138155,,42.58,,
LGBMRegressor,strogatz_barmag1,ok,0.944516,0.030681,,40.1,,
LGBMRegressor,strogatz_barmag2,ok,0.956944,0.053261,,40.62,,
LGBMRegressor,strogatz_glider1,ok,0.606124,0.45093,,24.69,,
LGBMRegressor,strogatz_glider2,ok,0.692094,0.419845,,46.39,,
LGBMRegressor,strogatz_lv1,ok,-0.541635,0.147021,,39.16,,
LGBMRegressor,strogatz_lv2,ok,-0.589524,0.093512,,31.86,,
LGBMRegressor,strogatz_predprey1,ok,0.449433,0.595113,,33.99,,
LGBMRegressor,strogatz_predprey2,ok,0.997083,0.092066,,55.36,,
LGBMRegressor,strogatz_shearflow1,ok,0.972626,0.066004,,33.08,,
LGBMRegressor,strogatz_shearflow2,ok,0.897183,0.052098,,42.24,,
LGBMRegressor,strogatz_vdp1,ok,0.912042,0.242212,,48.65,,
LGBMRegressor,strogatz_vdp2,ok,0.995149,0.005706,,25.0,,
