algorithm,dataset,status,r2,rmse,complexity,seconds,error,expression
LGBMRegressor,595_fri_c0_1000_10,ok,0.712262,0.529311,,0.03,,
LGBMRegressor,596_fri_c2_250_5,ok,0.875853,0.381346,,0.03,,
LGBMRegressor,597_fri_c2_500_5,ok,0.812562,0.461098,,0.03,,
LGBMRegressor,598_fri_c0_1000_25,ok,0.713169,0.511793,,0.03,,
LGBMRegressor,599_fri_c2_1000_5,ok,0.803111,0.46453,,0.03,,
LGBMRegressor,601_fri_c1_250_5,ok,0.864796,0.363229,,0.03,,
LGBMRegressor,602_fri_c3_250_10,ok,0.712664,0.542,,0.03,,
LGBMRegressor,603_fri_c0_250_50,ok,0.713516,0.475376,,0.04,,
LGBMRegressor,604_fri_c4_500_10,ok,0.794514,0.493165,,0.05,,
LGBMRegressor,605_fri_c2_250_25,ok,0.610437,0.623289,,0.03,,
LGBMRegressor,606_fri_c2_1000_10,ok,0.750161,0.498256,,0.04,,
LGBMRegressor,607_fri_c4_1000_50,ok,0.758925,0.607431,,0.04,,
LGBMRegressor,608_fri_c3_1000_10,ok,0.795378,0.433193,,0.03,,
LGBMRegressor,609_fri_c0_1000_5,ok,0.877751,0.345092,,0.03,,
LGBMRegressor,611_fri_c3_100_5,ok,0.477635,0.764929,,0.02,,
LGBMRegressor,612_fri_c1_1000_5,ok,0.795443,0.457496,,0.03,,
LGBMRegressor,613_fri_c3_250_5,ok,0.784192,0.387745,,0.03,,
LGBMRegressor,615_fri_c4_250_10,ok,0.765325,0.421997,,0.03,,
LGBMRegressor,616_fri_c4_500_50,ok,0.699052,0.567551,,0.04,,
LGBMRegressor,617_fri_c3_500_5,ok,0.800197,0.373643,,0.03,,
LGBMRegressor,618_fri_c3_1000_50,ok,0.759629,0.436047,,0.04,,
LGBMRegressor,620_fri_c1_1000_25,ok,0.788885,0.490492,,0.03,,
LGBMRegressor,621_fri_c0_100_10,ok,0.791446,0.469357,,0.02,,
LGBMRegressor,622_fri_c2_1000_50,ok,0.635313,0.576788,,0.03,,
LGBMRegressor,623_fri_c4_1000_10,ok,0.808028,0.345161,,0.03,,
LGBMRegressor,624_fri_c0_100_5,ok,0.584797,0.620169,,0.02,,
LGBMRegressor,626_fri_c2_500_50,ok,0.739016,0.46791,,0.07,,
LGBMRegressor,627_fri_c2_500_10,ok,0.841995,0.349207,,0.03,,
LGBMRegressor,628_fri_c3_1000_5,ok,0.778869,0.480331,,0.03,,
LGBMRegressor,631_fri_c1_500_5,ok,0.787407,0.427409,,0.03,,
LGBMRegressor,633_fri_c0_500_25,ok,0.705021,0.494496,,0.03,,
LGBMRegressor,634_fri_c2_100_10,ok,0.620972,0.603231,,0.02,,
LGBMRegressor,635_fri_c0_250_10,ok,0.751279,0.445143,,0.03,,
LGBMRegressor,637_fri_c1_500_50,ok,0.788176,0.42492,,0.04,,
LGBMRegressor,641_fri_c1_500_10,ok,0.901861,0.348833,,0.03,,
LGBMRegressor,643_fri_c2_500_25,ok,0.826837,0.41277,,0.03,,
LGBMRegressor,644_fri_c4_250_25,ok,0.687915,0.501867,,0.03,,
LGBMRegressor,645_fri_c3_500_50,ok,0.828181,0.325758,,0.03,,
LGBMRegressor,646_fri_c3_500_10,ok,0.709325,0.439569,,0.03,,
LGBMRegressor,647_fri_c1_250_10,ok,0.812792,0.42524,,0.03,,
LGBMRegressor,648_fri_c1_250_50,ok,0.817143,0.425394,,0.04,,
LGBMRegressor,649_fri_c0_500_5,ok,0.851046,0.339167,,0.03,,
LGBMRegressor,650_fri_c0_500_50,ok,0.717449,0.492182,,0.04,,
LGBMRegressor,651_fri_c0_100_25,ok,0.58253,0.715185,,0.03,,
LGBMRegressor,653_fri_c0_250_25,ok,0.787142,0.496802,,0.03,,
LGBMRegressor,654_fri_c0_500_10,ok,0.762617,0.496576,,0.03,,
LGBMRegressor,656_fri_c1_100_5,ok,0.449134,0.7343,,0.02,,
LGBMRegressor,657_fri_c2_250_10,ok,0.843995,0.374928,,0.03,,
LGBMRegressor,658_fri_c3_250_25,ok,0.661003,0.611109,,0.03,,
LGBMRegressor,659_sleuth_ex1714,ok,-0.651922,2593.208474,,0.02,,
LGBMRegressor,663_rabe_266,ok,0.974665,7.856739,,0.03,,
LGBMRegressor,665_sleuth_case2002,ok,0.225547,7.516158,,0.06,,
LGBMRegressor,666_rmftsa_ladata,ok,0.246729,2.449356,,0.06,,
LGBMRegressor,678_visualizing_environmental,ok,0.212447,2.655601,,0.02,,
LGBMRegressor,687_sleuth_ex1605,ok,0.1528,13.024538,,0.03,,
LGBMRegressor,690_visualizing_galaxy,ok,0.960415,18.50213,,0.03,,
LGBMRegressor,695_chatfield_4,ok,0.77387,19.322774,,0.05,,
LGBMRegressor,706_sleuth_case1202,ok,0.425062,74.899421,,0.02,,
LGBMRegressor,712_chscase_geyser1,ok,0.697222,7.047838,,0.16,,
LGBMRegressor,_deprecated_195_auto_price,ok,0.885923,2134.441942,,0.03,,
LGBMRegressor,_deprecated_207_autoPrice,ok,0.885923,2134.441942,,0.03,,
LGBMRegressor,auto_insurance_losses,ok,0.623413,17.105319,,0.03,,
LGBMRegressor,auto_insurance_price,ok,0.918735,2027.819185,,0.03,,
LGBMRegressor,feynman_III_10_19,ok,0.956834,1.622455,,43.24,,
LGBMRegressor,feynman_III_12_43,ok,0.96447,0.160254,,50.4,,
LGBMRegressor,feynman_III_13_18,ok,0.830872,132.336485,,21.35,,
LGBMRegressor,feynman_III_14_14,ok,0.59581,5.399577,,34.11,,
LGBMRegressor,feynman_III_15_12,ok,0.39151,4.205116,,37.38,,
LGBMRegressor,feynman_III_15_14,ok,0.365828,0.007836,,25.67,,
LGBMRegressor,feynman_III_15_27,ok,0.780995,1.480831,,24.18,,
LGBMRegressor,feynman_III_17_37,ok,0.823456,1.854397,,28.82,,
LGBMRegressor,feynman_III_19_51,ok,0.384926,0.861999,,36.53,,
LGBMRegressor,feynman_III_21_20,ok,0.897103,3.69054,,25.85,,
LGBMRegressor,feynman_III_4_32,ok,0.615332,3.620031,,41.51,,
LGBMRegressor,feynman_III_4_33,ok,0.964993,0.916097,,32.69,,
LGBMRegressor,feynman_III_7_38,ok,0.834935,16.79859,,46.28,,
LGBMRegressor,feynman_III_8_54,ok,-0.036271,0.387215,,39.73,,
LGBMRegressor,feynman_III_9_52,ok,0.569784,11.068197,,22.14,,
LGBMRegressor,feynman_II_10_9,ok,0.855187,0.085122,,47.92,,
LGBMRegressor,feynman_II_11_20,ok,0.675418,2.604895,,43.59,,
LGBMRegressor,feynman_II_11_27,ok,0.922539,0.170026,,34.34,,
LGBMRegressor,feynman_II_11_28,ok,0.969645,0.058994,,49.55,,
LGBMRegressor,feynman_II_11_3,ok,0.752732,0.074664,,45.62,,
LGBMRegressor,feynman_II_13_17,ok,0.691427,0.018578,,44.97,,
LGBMRegressor,feynman_II_13_23,ok,0.98254,0.165765,,30.82,,
LGBMRegressor,feynman_II_13_34,ok,0.972912,0.331887,,27.45,,
LGBMRegressor,feynman_II_15_4,ok,0.896846,1.917774,,34.29,,
LGBMRegressor,feynman_II_15_5,ok,0.90775,1.721028,,24.69,,
LGBMRegressor,feynman_II_21_32,ok,0.741588,0.023131,,43.4,,
LGBMRegressor,feynman_II_24_17,ok,0.978154,0.122362,,29.47,,
LGBMRegressor,feynman_II_27_16,ok,0.935113,24.580697,,33.86,,
LGBMRegressor,feynman_II_27_18,ok,0.958552,3.747941,,45.75,,
LGBMRegressor,feynman_II_2_42,ok,0.846596,3.11896,,40.7,,
LGBMRegressor,feynman_II_34_11,ok,0.684489,3.096608,,54.64,,
LGBMRegressor,feynman_II_34_2,ok,0.955998,2.012069,,38.12,,
LGBMRegressor,feynman_II_34_29a,ok,0.911194,0.054943,,25.01,,
LGBMRegressor,feynman_II_34_29b,ok,0.593084,134.362801,,31.47,,
LGBMRegressor,feynman_II_34_2a,ok,0.947103,0.119471,,34.59,,
LGBMRegressor,feynman_II_35_18,ok,0.927357,0.075868,,47.44,,
LGBMRegressor,feynman_II_35_21,ok,0.89139,1.658785,,37.8,,
LGBMRegressor,feynman_II_36_38,ok,0.777718,0.432739,,36.08,,
LGBMRegressor,feynman_II_37_1,ok,0.893101,9.417629,,21.68,,
LGBMRegressor,feynman_II_38_14,ok,0.97769,0.031308,,24.84,,
LGBMRegressor,feynman_II_38_3,ok,0.89407,3.425525,,36.8,,
LGBMRegressor,feynman_II_3_24,ok,0.925181,0.011075,,34.85,,
LGBMRegressor,feynman_II_4_23,ok,0.607699,0.015028,,29.3,,
LGBMRegressor,feynman_II_6_11,ok,0.809103,0.009329,,31.76,,
LGBMRegressor,feynman_II_6_15a,ok,0.738443,0.20143,,37.55,,
LGBMRegressor,feynman_II_6_15b,ok,0.709733,0.019295,,45.91,,
LGBMRegressor,feynman_II_8_31,ok,0.97943,1.703625,,39.15,,
LGBMRegressor,feynman_II_8_7,ok,0.492157,0.099489,,39.96,,
LGBMRegressor,feynman_I_10_7,ok,0.979235,0.170362,,22.27,,
LGBMRegressor,feynman_I_11_19,ok,0.880755,2.873117,,44.07,,
LGBMRegressor,feynman_I_12_1,ok,0.968122,0.921516,,54.84,,
LGBMRegressor,feynman_I_12_11,ok,0.870485,7.729956,,45.77,,
LGBMRegressor,feynman_I_12_2,ok,0.454352,0.130332,,46.29,,
LGBMRegressor,feynman_I_12_4,ok,0.717389,0.009824,,25.37,,
LGBMRegressor,feynman_I_12_5,ok,0.981511,0.622724,,56.93,,
LGBMRegressor,feynman_I_13_12,ok,0.747427,5.432347,,43.75,,
LGBMRegressor,feynman_I_13_4,ok,0.924036,7.528873,,38.48,,
LGBMRegressor,feynman_I_14_3,ok,0.95333,4.033994,,39.23,,
LGBMRegressor,feynman_I_14_4,ok,0.97428,2.019664,,41.19,,
LGBMRegressor,feynman_I_15_10,ok,0.967135,0.348156,,38.7,,
LGBMRegressor,feynman_I_15_3t,ok,0.980837,0.177436,,45.47,,
LGBMRegressor,feynman_I_15_3x,ok,0.970296,0.299664,,31.76,,
LGBMRegressor,feynman_I_16_6,ok,0.965478,0.233512,,40.04,,
LGBMRegressor,feynman_I_18_12,ok,0.913464,2.161169,,21.48,,
LGBMRegressor,feynman_I_18_14,ok,0.866434,9.979553,,36.84,,
LGBMRegressor,feynman_I_18_4,ok,0.980282,0.125099,,36.84,,
LGBMRegressor,feynman_I_24_6,ok,0.927226,4.026364,,27.18,,
LGBMRegressor,feynman_I_25_13,ok,0.93297,0.216159,,40.64,,
LGBMRegressor,feynman_I_26_2,ok,0.970648,0.093783,,35.28,,
LGBMRegressor,feynman_I_27_6,ok,0.926853,0.121333,,41.03,,
LGBMRegressor,feynman_I_29_16,ok,0.816879,0.79628,,27.43,,
LGBMRegressor,feynman_I_29_4,ok,0.890395,0.357661,,24.19,,
LGBMRegressor,feynman_I_30_3,ok,0.252459,2.322456,,24.24,,
LGBMRegressor,feynman_I_30_5,ok,0.908913,0.037795,,31.42,,
LGBMRegressor,feynman_I_32_17,ok,0.734151,2.148019,,40.37,,
LGBMRegressor,feynman_I_32_5,ok,0.223112,0.235383,,36.57,,
LGBMRegressor,feynman_I_34_1,ok,0.956884,0.410902,,21.52,,
LGBMRegressor,feynman_I_34_14,ok,0.970594,0.251213,,36.85,,
LGBMRegressor,feynman_I_34_27,ok,0.969426,0.161531,,39.69,,
LGBMRegressor,feynman_I_34_8,ok,0.814534,3.543164,,28.43,,
LGBMRegressor,feynman_I_37_4,ok,0.885818,0.956588,,37.7,,
LGBMRegressor,feynman_I_38_12,ok,0.407042,1.533833,,41.83,,
LGBMRegressor,feynman_I_39_1,ok,0.963623,1.190188,,29.91,,
LGBMRegressor,feynman_I_39_11,ok,0.92262,0.701676,,23.68,,
LGBMRegressor,feynman_I_39_22,ok,0.820874,3.368588,,22.72,,
LGBMRegressor,feynman_I_40_1,ok,0.82186,0.246539,,22.64,,
LGBMRegressor,feynman_I_41_16,ok,0.740295,1.218206,,42.43,,
LGBMRegressor,feynman_I_43_16,ok,0.811304,3.095779,,46.21,,
LGBMRegressor,feynman_I_43_31,ok,0.932822,5.419931,,31.14,,
LGBMRegressor,feynman_I_43_43,ok,0.696065,1.238552,,23.5,,
LGBMRegressor,feynman_I_44_4,ok,0.7723,9.769873,,26.53,,
LGBMRegressor,feynman_I_47_23,ok,0.927533,0.19412,,36.97,,
LGBMRegressor,feynman_I_48_2,ok,0.974407,13.773948,,21.64,,
LGBMRegressor,feynman_I_50_26,ok,0.611859,1.33274,,25.12,,
LGBMRegressor,feynman_I_6_2,ok,0.967686,0.007267,,27.96,,
LGBMRegressor,feynman_I_6_2a,ok,0.986712,0.008386,,33.45,,
LGBMRegressor,feynman_I_6_2b,ok,0.661697,0.029614,,33.03,,
LGBMRegressor,feynman_I_8_14,ok,0.820792,0.409857,,49.66,,
LGBMRegressor,feynman_I_9_18,ok,0.811311,0.047527,,22.14,,
LGBMRegressor,feynman_test_1,ok,0.635918,5.749855,,43.77,,
LGBMRegressor,feynman_test_10,ok,0.982796,0.063004,,23.13,,
LGBMRegressor,feynman_test_11,ok,0.839742,0.49825,,24.76,,
LGBMRegressor,feynman_test_12,ok,0.94532,3.148747,,35.87,,
LGBMRegressor,feynman_test_13,ok,0.842653,0.005546,,38.39,,
LGBMRegressor,feynman_test_14,ok,-1.073929,10.148009,,49.34,,
LGBMRegressor,feynman_test_15,ok,0.97156,0.240359,,33.23,,
LGBMRegressor,feynman_test_16,ok,0.890655,9.231567,,27.11,,
LGBMRegressor,feynman_test_17,ok,0.789042,428.697636,,41.99,,
LGBMRegressor,feynman_test_18,ok,0.861858,0.201446,,44.46,,
LGBMRegressor,feynman_test_19,ok,0.662129,8.713322,,32.05,,
LGBMRegressor,feynman_test_2,ok,-0.212821,1.576119,,60.12,,
LGBMRegressor,feynman_test_20,ok,0.36325,2.917568,,46.64,,
LGBMRegressor,feynman_test_3,ok,0.919208,0.627749,,37.12,,
LGBMRegressor,feynman_test_4,ok,0.957391,0.101495,,45.0,,
LGBMRegressor,feynman_test_5,ok,0.929629,0.778742,,42.7,,
LGBMRegressor,feynman_test_6,ok,0.59548,0.336902,,24.7,,
LGBMRegressor,feynman_test_7,ok,0.959024,0.273463,,24.05,,
LGBMRegressor,feynman_test_8,ok,0.953012,0.09986,,40.12,,
LGBMRegressor,feynman_test_9,ok,0.260678,5304.844816,,50.82,,
LGBMRegressor,first_principles_absorption,ok,-0.023011,1.334603,,0.02,,
LGBMRegressor,first_principles_bode,ok,-1.337042,1.857418,,0.02,,
LGBMRegressor,first_principles_hubble,ok,-0.050363,288.890773,,0.02,,
LGBMRegressor,first_principles_ideal_gas,ok,-0.042776,1.925632,,0.12,,
LGBMRegressor,first_principles_kepler,ok,-0.008432,1830.50401,,0.02,,
LGBMRegressor,first_principles_leavitt,ok,-3.6e-05,0.785091,,0.02,,
LGBMRegressor,first_principles_newton,ok,-0.424589,10.58436,,0.02,,
LGBMRegressor,first_principles_planck,ok,0.70927,74.220857,,0.02,,
LGBMRegressor,first_principles_rydberg,ok,-0.037341,1.786491,,0.02,,
LGBMRegressor,first_principles_schechter,ok,-0.041582,3.667382,,0.02,,
LGBMRegressor,first_principles_supernovae_zg,ok,0.97578,0.045529,,0.03,,
LGBMRegressor,first_principles_supernovae_zr,ok,0.805121,0.079767,,0.03,,
LGBMRegressor,first_principles_tully_fisher,ok,-0.291203,1.270355,,0.02,,
LGBMRegressor,nikuradse_1,ok,0.962855,0.018451,,0.03,,
LGBMRegressor,nikuradse_2,ok,0.939855,0.063167,,0.03,,
LGBMRegressor,solar_flare,ok,0.314052,1.055582,,0.03,,
LGBMRegressor,strogatz_bacres1,ok,0.928088,0.45267,,30.79,,
LGBMRegressor,strogatz_bacres2,ok,0.994283,0.158449,,45.64,,
LGBMRegressor,strogatz_barmag1,ok,0.939325,0.032084,,48.18,,
LGBMRegressor,strogatz_barmag2,ok,0.949849,0.057482,,34.31,,
LGBMRegressor,strogatz_glider1,ok,0.602281,0.453124,,21.41,,
LGBMRegressor,strogatz_glider2,ok,0.676101,0.430611,,43.51,,
LGBMRegressor,strogatz_lv1,ok,-0.917971,0.163987,,30.72,,
LGBMRegressor,strogatz_lv2,ok,-0.287205,0.084151,,31.13,,
LGBMRegressor,strogatz_predprey1,ok,0.370254,0.636468,,40.8,,
LGBMRegressor,strogatz_predprey2,ok,0.995649,0.112449,,55.09,,
LGBMRegressor,strogatz_shearflow1,ok,0.970315,0.068734,,41.29,,
LGBMRegressor,strogatz_shearflow2,ok,0.893245,0.053086,,46.23,,
LGBMRegressor,strogatz_vdp1,ok,0.901273,0.256611,,47.23,,
LGBMRegressor,strogatz_vdp2,ok,0.99364,0.006534,,45.3,,
