algorithm,dataset,status,n_features,n_rows,r2,rmse,complexity,seconds,error,expression
MRGPRegressor,1201_BNG_breastTumor,ok,9.0,116640.0,0.12290182675630279,9.686555283743774,61.0,143.7401442527771,,"add(div(X5, sub(sub(square(mul(mul(X9, sqrt(X5)), X5)), quart(exp(X7))), div(X4, square(div(X3, X8))))), sqrt(cos(add(sqrt(div(X5, X4)), quart(div(cos(add(div(X5, log(X3)), X5)), log(sin(mul(cube(X7), cos(X8))))))))))"
MRGPRegressor,1203_BNG_pwLinear,ok,10.0,177147.0,0.5741264178465373,2.9214986370776757,39.0,139.83742809295654,,"sub(exp(div(add(X2, mul(sub(cos(sub(X2, X1)), X1), sqrt(X3))), X2)), quart(add(cube(sin(X5)), exp(square(sub(X1, X6))))))"
MRGPRegressor,1595_poker,ok,10.0,1025010.0,0.050925752975099714,0.7532421364170566,54.0,1197.7162487506866,,"sub(div(div(cos(mul(sin(X10), X2)), mul(sub(div(div(cos(mul(X6, X4)), mul(X6, X2)), exp(exp(add(X2, X8)))), add(cos(mul(X10, X8)), X10)), X2)), exp(cos(mul(X4, X2)))), add(cos(X2), X10))"
MRGPRegressor,192_vineyard,ok,2.0,52.0,-0.0701657247550127,5.109003027745801,36.0,24.70822310447693,,"add(mul(log(cos(log(X2))), mul(sin(X1), log(quart(cos(X1))))), mul(cube(mul(quart(exp(X2)), log(square(cube(X1))))), mul(sin(X1), log(quart(cos(div(X1, cos(X2))))))))"
MRGPRegressor,197_cpu_act,ok,21.0,8192.0,0.9652126348943613,3.419034242656029,17.0,18.85434889793396,,"div(quart(X18), cos(div(X3, cos(add(X18, quart(square(X21)))))))"
MRGPRegressor,201_pol,ok,48.0,15000.0,0.6352142918304968,25.37859667192046,39.0,21.10112476348877,,"exp(sqrt(sub(sin(sqrt(sub(sin(exp(sqrt(sub(sin(exp(sqrt(sub(sin(X5), cube(X6))))), X6)))), sqrt(log(X5))))), quart(X7))))"
MRGPRegressor,210_cloud,ok,5.0,108.0,0.9086531351253817,0.3711285663201318,81.0,23.58160662651062,,"quart(div(sub(sin(cos(cos(add(mul(div(cube(sub(X3, square(X4))), div(X3, X4)), square(exp(X4))), sub(cos(sub(sqrt(X5), square(X4))), exp(sub(exp(X4), cos(quart(div(sub(sin(cos(X5)), cube(X3)), exp(square(X4)))))))))))), div(mul(exp(X2), mul(X2, X4)), sqrt(mul(X1, X4)))), exp(square(cos(X4)))))"
MRGPRegressor,215_2dplanes,ok,10.0,40768.0,0.8624331692917211,1.6263586563399237,34.0,28.460538625717163,,"mul(exp(sin(div(X1, add(X3, cos(X6))))), add(log(X1), div(sqrt(cos(cos(quart(square(div(sub(X2, X1), div(X5, div(X5, X1)))))))), div(X5, X1))))"
MRGPRegressor,218_house_8L,ok,8.0,22784.0,0.5635077650351044,33607.99017907771,69.0,26.20705819129944,,"add(cube(div(square(X2), X7)), div(add(div(square(add(div(sin(sin(X3)), add(sin(X2), sin(X7))), cos(div(cos(X8), exp(X2))))), X3), mul(mul(X1, cube(X7)), X2)), mul(X3, mul(mul(X4, sin(square(X2))), mul(sub(X7, cube(cos(X7))), add(X7, X8))))))"
MRGPRegressor,225_puma8NH,ok,8.0,8192.0,0.6648474630882342,3.273117799503007,21.0,6.784228801727295,,"add(div(square(exp(mul(div(X2, sin(X2)), X3))), X1), mul(square(mul(square(X3), X2)), X2))"
MRGPRegressor,227_cpu_small,ok,12.0,8192.0,0.9664742866628582,3.3564617038192996,51.0,20.33806800842285,,"sub(div(square(square(div(X3, X9))), cube(exp(cube(X12)))), div(div(exp(X2), add(div(X4, mul(X8, X3)), log(div(sub(sin(cube(X12)), exp(add(X5, X6))), X7)))), square(exp(sqrt(X6)))))"
MRGPRegressor,228_elusage,ok,2.0,55.0,0.01309796820425857,22.13118135525281,52.0,13.975959777832031,,"cube(sin(square(sin(cos(exp(mul(cos(quart(mul(X2, add(sin(div(quart(sqrt(X2)), sin(square(sin(square(log(X1))))))), mul(quart(exp(X2)), log(square(cube(X1)))))))), cube(add(add(X2, X2), cos(cube(log(X1))))))))))))"
MRGPRegressor,229_pwLinear,ok,10.0,200.0,0.7390125181964233,2.120918319398122,117.0,9.67183518409729,,"div(cos(square(exp(sub(log(X7), quart(X5))))), div(add(div(div(sqrt(X10), exp(X9)), div(X1, log(sub(cube(div(X1, add(sin(X5), cos(X6)))), X6)))), sub(sub(sqrt(div(div(div(X7, X1), log(X9)), X1)), sub(sub(X10, X2), quart(X3))), sub(div(add(quart(X1), mul(X7, quart(add(X9, add(X4, add(X2, add(X3, add(X5, log(sub(X1, X6)))))))))), add(quart(quart(exp(X6))), X1)), quart(X5)))), div(quart(quart(exp(X6))), div(cos(add(X4, add(X2, add(X3, add(X5, log(sub(X1, X6))))))), square(div(X9, X1))))))"
MRGPRegressor,230_machine_cpu,ok,6.0,209.0,0.8981133888231133,37.39422871124656,31.0,6.756098031997681,,"mul(div(exp(X2), sin(X3)), sub(sin(quart(sin(X4))), div(add(sqrt(X4), mul(X3, X2)), quart(sin(mul(X5, exp(mul(X6, X3))))))))"
MRGPRegressor,294_satellite_image,ok,36.0,6435.0,0.8252827476848813,0.9364014084436039,143.0,30.80025029182434,,"sub(mul(sin(div(X22, X27)), cube(mul(X17, X19))), cos(square(div(square(sqrt(sub(sin(sin(cube(X8))), quart(X25)))), div(quart(quart(exp(X34))), div(cos(X20), square(div(X21, add(sub(sin(sqrt(cos(square(div(square(sqrt(sub(sin(sin(cube(X8))), quart(X25)))), div(quart(quart(exp(X34))), div(cos(X20), square(div(X21, add(sub(sin(sqrt(sqrt(cube(X20)))), exp(sub(sin(X30), square(div(X2, X33))))), div(cos(square(exp(X18))), cos(log(div(X1, X16)))))))))))))), exp(sub(sin(X30), square(div(X13, X33))))), div(cos(square(exp(X18))), cos(log(div(X1, X16)))))))))))))"
MRGPRegressor,344_mv,ok,10.0,40768.0,0.9982068260088753,0.4417960647113007,24.0,25.47109031677246,,"sin(mul(mul(sin(X1), sub(X8, sqrt(log(div(div(X6, X8), exp(div(X6, X8))))))), X4))"
MRGPRegressor,4544_GeographicalOriginalofMusic,ok,117.0,1059.0,0.7867352460554737,0.4379417376706034,145.0,27.577561616897583,,"mul(add(X32, add(X74, add(X104, add(X46, add(X88, add(X37, add(X93, add(X3, add(X29, add(X41, add(X2, add(X34, add(X110, add(X117, add(X107, add(X5, add(X87, add(X28, add(X92, add(X40, add(X70, add(X106, add(X75, add(X71, add(X27, add(X4, add(X50, add(X45, add(X24, add(X8, add(X85, add(X47, add(X51, add(X18, add(X83, add(X103, add(X65, add(X115, add(X14, add(X80, add(X19, add(X61, add(X11, add(X54, add(X96, add(X36, add(X69, add(X72, add(X62, add(X101, add(X30, add(X33, add(X10, add(X23, add(X79, add(X76, add(X43, add(X12, add(X53, add(add(X14, add(X80, add(X19, add(X61, add(X11, add(X54, add(X96, add(X36, add(X69, cos(X72)))))))))), add(X21, add(X68, add(X59, add(X102, add(X15, add(X77, add(X26, add(X91, add(X105, add(X82, add(log(add(cos(sin(cube(X101))), log(X35))), add(X89, add(X113, add(X100, add(X95, add(X64, add(X84, add(X31, add(X9, add(X22, add(X63, add(X17, add(X60, add(X25, add(X114, add(X38, add(X35, add(X66, add(X116, add(X94, add(X13, add(X6, add(X52, add(X99, add(X7, add(X20, add(X39, add(X57, add(X97, add(X98, add(X102, add(X58, add(X111, add(X109, add(X112, add(X86, add(X67, add(X42, add(X81, add(X16, add(X78, add(X90, X73)))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))), cos(X101))"
MRGPRegressor,485_analcatdata_vehicle,ok,4.0,48.0,0.5260424804228421,195.83597926385428,47.0,4.6868085861206055,,"log(sub(square(log(mul(X3, X4))), add(add(cube(X1), quart(X3)), sin(div(mul(sqrt(exp(sub(X3, X2))), add(quart(X4), sqrt(div(mul(X3, X4), X1)))), exp(cos(X3)))))))"
MRGPRegressor,503_wind,ok,14.0,6574.0,0.7883108554323606,3.0849717801771903,110.0,60.36426091194153,,"add(X6, add(X9, add(X5, add(X7, add(X14, add(X11, add(X3, add(X4, add(X13, add(div(cos(square(exp(exp(cos(X13))))), div(add(div(div(sqrt(X2), exp(X1)), div(div(X8, X4), log(X5))), sub(sqrt(div(X12, X1)), sub(X13, quart(X13)))), add(X3, add(X4, add(X13, add(div(cos(square(exp(exp(cos(X13))))), div(add(div(div(sqrt(X2), exp(X1)), div(div(X8, X4), log(X5))), sub(sqrt(div(X12, X1)), sub(sub(X12, cos(mul(X12, X14))), quart(X13)))), div(quart(quart(exp(X2))), div(cos(exp(X10)), X8)))), add(X8, X6))))))), add(X11, X6)))))))))))"
MRGPRegressor,505_tecator,ok,124.0,240.0,0.9973754926166607,0.7575014217567451,66.0,20.133174896240234,,"add(X14, add(X115, add(X42, add(X75, add(X50, add(X38, add(X44, add(X121, add(X34, add(X52, add(X78, add(X45, add(X38, add(X118, add(X51, add(X95, add(X69, add(X17, add(X101, add(X53, add(X79, add(X13, add(X82, add(X64, add(X48, add(X77, add(X84, add(X108, add(X106, add(X62, add(cos(X45), add(X97, add(X20, add(X61, add(X124, add(X120, add(X114, add(X19, add(X43, add(X47, add(X58, add(X116, add(X30, add(X109, add(X105, add(X111, add(X49, add(X99, add(X72, add(X27, add(X76, add(X103, add(X102, add(X112, add(X113, add(X74, add(X40, add(X31, add(X88, add(X5, add(X57, add(X123, X67))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
MRGPRegressor,519_vinnie,ok,2.0,380.0,0.7507854252107036,1.7373411822644724,32.0,2.120110034942627,,"div(square(div(square(X1), log(cube(mul(sqrt(cube(X2)), mul(X1, X2)))))), log(mul(quart(sin(cube(X2))), quart(X2))))"
MRGPRegressor,522_pm10,ok,7.0,500.0,0.04097443935320233,0.880086449126756,41.0,6.826628923416138,,"square(sub(div(square(mul(X1, X1)), mul(div(X3, mul(sqrt(X2), sqrt(X3))), sqrt(cos(mul(log(X1), mul(div(X1, mul(sqrt(X2), sqrt(X3))), sqrt(cos(mul(X7, sub(X5, X2)))))))))), cube(sqrt(X4))))"
MRGPRegressor,523_analcatdata_neavote,ok,2.0,100.0,0.9500334545014033,0.8280223129321727,20.0,1.0695219039916992,,"add(sin(X2), mul(cube(mul(cube(X1), div(sqrt(X2), log(X1)))), mul(X1, log(quart(cos(sin(X2)))))))"
MRGPRegressor,527_analcatdata_election2000,ok,14.0,67.0,0.9196697267023217,32014.886341378307,21.0,2.023843765258789,,"cos(mul(add(cube(X4), div(cos(add(cube(X4), div(X10, X2))), X2)), X1))"
MRGPRegressor,529_pollen,ok,4.0,3848.0,0.7830893280188774,1.4387521320231225,63.0,13.799268245697021,,"add(cos(sqrt(add(sin(cube(X1)), quart(square(X3))))), div(sin(div(square(cos(X1)), add(X4, X2))), div(cube(mul(cos(div(square(X1), add(X4, sub(X2, cos(cos(exp(X1))))))), add(X4, X1))), mul(div(sub(X3, X4), mul(X1, X2)), sqrt(square(X4))))))"
MRGPRegressor,537_houses,ok,8.0,20640.0,0.677135888180884,65242.0664223469,40.0,37.99277091026306,,"mul(cos(X1), mul(mul(mul(mul(X1, sin(X2)), mul(sub(X4, X8), X4)), sin(add(X7, X5))), mul(mul(mul(sub(sqrt(X1), X4), sin(X2)), mul(sub(X7, mul(mul(add(X7, X5), X4), mul(X2, X1))), add(X7, X5))), add(X7, X5))))"
MRGPRegressor,542_pollution,ok,15.0,60.0,0.27106845176182615,52.151880910463234,51.0,20.08829140663147,,"mul(log(log(sub(square(X8), mul(quart(X6), X2)))), add(add(cube(cube(X6)), cube(mul(X9, X4))), log(div(log(X1), mul(cos(log(mul(mul(X9, X4), X14))), div(mul(cos(X13), div(X4, quart(X9))), add(X14, mul(X4, X14))))))))"
MRGPRegressor,547_no2,ok,7.0,500.0,0.4023495102610424,0.564145476684005,52.0,8.617006301879883,,"mul(div(quart(log(cube(log(X5)))), cube(cos(sqrt(X5)))), square(sub(div(square(mul(X1, X1)), mul(sqrt(X2), sqrt(X3))), cube(sqrt(log(mul(div(cos(sqrt(X5)), square(X1)), square(sub(mul(X4, X2), cube(sqrt(log(X4))))))))))))"
MRGPRegressor,556_analcatdata_apnea2,ok,3.0,475.0,0.9365928326636646,690.6492116485431,35.0,42.73562669754028,,"mul(div(cos(X2), div(cube(sub(X2, X1)), cos(cos(X1)))), cube(cos(log(add(cos(mul(cube(quart(X3)), sqrt(X1))), log(quart(mul(X1, exp(X2)))))))))"
MRGPRegressor,557_analcatdata_apnea1,error,3.0,475.0,,,,,missing result,
MRGPRegressor,560_bodyfat,ok,14.0,252.0,0.9911659738236136,0.6802578349036217,76.0,2.328423261642456,,"div(cos(sqrt(cos(mul(X10, X1)))), div(add(div(div(sqrt(X2), exp(X1)), div(div(X8, X4), log(X5))), sub(sqrt(div(X12, X1)), sub(X3, quart(X13)))), div(quart(X1), div(cos(exp(X10)), square(div(square(mul(sin(div(add(div(div(sqrt(X2), log(X12)), exp(X1)), X1), div(quart(X1), div(cos(exp(X10)), square(div(X13, X1)))))), X3)), X1))))))"
MRGPRegressor,561_cpu,ok,7.0,209.0,0.9955315501878905,7.37216185275069,63.0,5.357187747955322,,"div(exp(sin(div(div(mul(X4, X4), log(X5)), sub(sqrt(div(div(mul(X4, X4), log(X5)), sub(sub(X1, sub(mul(X7, X3), cos(X3))), add(div(cos(X2), mul(X4, X6)), square(log(X2)))))), square(X6))))), exp(mul(X5, exp(sqrt(X4)))))"
MRGPRegressor,562_cpu_small,ok,12.0,8192.0,0.9664742866628582,3.3564617038192996,51.0,11.787819862365723,,"sub(div(square(square(div(X3, X9))), cube(exp(cube(X12)))), div(div(exp(X2), add(div(X4, mul(X8, X3)), log(div(sub(sin(cube(X12)), exp(add(X5, X6))), X7)))), square(exp(sqrt(X6)))))"
MRGPRegressor,564_fried,ok,10.0,40768.0,0.8419017711884478,1.9870270096439167,27.0,54.09116744995117,,"sub(add(sub(add(sub(X2, X4), quart(X1)), quart(X3)), quart(X1)), add(cos(cube(X3)), add(X5, X1)))"
MRGPRegressor,573_cpu_act,ok,21.0,8192.0,0.9652126348943613,3.419034242656029,17.0,9.727739810943604,,"div(quart(X18), cos(div(X3, cos(add(X18, quart(square(X21)))))))"
MRGPRegressor,574_house_16H,ok,16.0,22784.0,0.333958013668438,41515.004009336975,43.0,27.95920753479004,,"add(sub(X8, cube(sqrt(div(div(sqrt(log(X14)), exp(X10)), div(sqrt(add(div(sqrt(log(X14)), X4), log(quart(exp(X13))))), sub(quart(X8), cube(sqrt(X10)))))))), quart(X9))"
MRGPRegressor,579_fri_c0_250_5,ok,5.0,250.0,0.9017289809320724,0.29245261566793307,35.0,4.046069383621216,,"div(div(exp(sqrt(exp(add(X1, X2)))), square(X2)), div(quart(sin(quart(mul(X4, X1)))), sin(add(add(div(add(quart(X1), X4), square(X2)), X5), cos(X3)))))"
MRGPRegressor,581_fri_c3_500_25,ok,25.0,500.0,0.6714585678071066,0.5650618365570608,76.0,29.619745016098022,,"div(sqrt(exp(exp(sin(X2)))), mul(sin(X12), div(quart(quart(exp(X1))), div(cos(exp(exp(X2))), mul(log(add(sqrt(exp(X4)), sub(sub(X10, X2), div(sqrt(exp(exp(sin(X2)))), mul(sin(X12), div(quart(quart(exp(X1))), div(cos(exp(exp(X1))), mul(log(add(sqrt(exp(X4)), sub(sub(X10, X2), cube(X5)))), div(quart(quart(exp(X1))), div(cos(exp(sin(X2))), square(X2))))))))))), div(quart(quart(exp(X1))), X25))))))"
MRGPRegressor,582_fri_c1_500_25,ok,25.0,500.0,0.8438140499088176,0.4087415179852041,43.0,35.917826414108276,,"div(sqrt(exp(exp(sin(div(X2, cos(exp(X2))))))), mul(sin(X12), div(mul(exp(sin(X2)), div(quart(quart(exp(X1))), div(cube(X2), square(X3)))), div(add(X5, X10), mul(sin(div(X1, X4)), div(quart(quart(exp(X1))), div(cube(X2), square(X3))))))))"
MRGPRegressor,583_fri_c1_1000_50,ok,50.0,1000.0,0.6500346835459508,0.5825268286693165,51.0,23.6980140209198,,"div(add(X2, add(X19, add(X5, add(X30, add(X39, add(add(X37, add(X7, add(X3, add(X14, add(cos(X4), div(cube(div(X4, X1)), cube(cube(cube(X2))))))))), add(X35, add(X29, add(cos(X3), add(X37, add(div(X4, cube(cos(X1))), add(X3, add(add(X8, add(X49, add(X1, div(X4, cube(cube(X2)))))), add(X42, add(X11, X26))))))))))))))), cube(X2))"
MRGPRegressor,584_fri_c4_500_25,ok,25.0,500.0,0.5643785952431282,0.6877234778958567,70.0,64.11758041381836,,"div(sqrt(div(sqrt(X13), mul(log(add(sub(cube(X2), square(X16)), sub(sub(X10, X2), cube(X5)))), div(quart(quart(exp(X1))), div(cos(cos(div(mul(quart(exp(X1)), cube(exp(X2))), div(cos(X4), square(X3))))), square(exp(X1))))))), mul(sin(X2), div(quart(quart(exp(X1))), div(sqrt(X1), mul(sin(X2), div(mul(quart(exp(X1)), cube(exp(X2))), div(cos(X4), square(X3))))))))"
MRGPRegressor,586_fri_c3_1000_25,ok,25.0,1000.0,0.8820047084488929,0.34790017739145496,32.0,37.18435597419739,,"div(quart(exp(X2)), mul(log(add(X5, sub(mul(mul(log(sqrt(cos(X1))), X4), cube(exp(X2))), cube(X2)))), div(quart(quart(exp(X1))), mul(X4, X5))))"
MRGPRegressor,588_fri_c4_1000_100,ok,100.0,1000.0,0.6198803912967187,0.6249717644613665,53.0,36.186543226242065,,"cos(mul(quart(div(square(sub(X87, X71)), cos(mul(quart(div(square(div(cos(square(exp(X2))), X4)), sqrt(quart(X2)))), add(sub(exp(X2), exp(X4)), quart(exp(sin(X2)))))))), add(sub(exp(X2), exp(sqrt(X13))), quart(exp(cube(sqrt(X5)))))))"
MRGPRegressor,589_fri_c2_1000_25,ok,25.0,1000.0,0.7982253251903992,0.43818488661789484,23.0,13.650092840194702,,"div(sqrt(quart(exp(X1))), mul(exp(sin(exp(sin(mul(exp(sin(exp(sin(X2)))), X1))))), X1))"
MRGPRegressor,590_fri_c0_1000_50,ok,50.0,1000.0,0.80057974302928,0.4377916172741601,53.0,5.917203664779663,,"square(add(X16, add(X2, add(X19, add(X5, add(X30, add(X39, add(X12, add(X35, add(X29, add(X21, add(X37, add(X7, add(X3, add(X14, add(square(mul(add(exp(X2), div(X4, X1)), quart(X1))), add(X11, add(X36, add(X8, add(X49, add(X1, add(X43, add(X24, add(X38, add(X6, add(X50, add(X4, add(cube(log(X22)), add(X41, add(X47, add(X28, add(X23, add(X18, X37)))))))))))))))))))))))))))))))))"
MRGPRegressor,591_fri_c1_100_10,ok,10.0,100.0,-0.24780866879021257,1.1156184236413285,81.0,95.05541968345642,,"div(cos(square(exp(exp(cos(mul(log(div(div(exp(exp(cos(X4))), exp(X9)), div(div(X4, X8), log(X9)))), square(div(quart(X4), add(sqrt(exp(sin(X1))), log(square(X10))))))))))), div(add(div(div(exp(exp(cos(X5))), cos(X6)), div(div(X4, X5), log(X9))), sub(sqrt(X4), cube(X2))), div(quart(quart(exp(sin(X2)))), div(cos(exp(X4)), square(div(X9, X1))))))"
MRGPRegressor,592_fri_c4_1000_25,ok,25.0,1000.0,0.8890781447927135,0.326266036274186,28.0,13.582503080368042,,"add(exp(square(sin(add(X22, add(exp(square(sin(X2))), add(X5, add(X2, add(X18, add(X4, add(X2, cube(X5))))))))))), add(sin(X1), cos(exp(sin(sin(X1))))))"
MRGPRegressor,593_fri_c1_1000_10,ok,10.0,1000.0,0.757056665764819,0.46659319542607886,51.0,22.711901426315308,,"square(log(mul(div(square(square(div(mul(cos(exp(square(sin(X2)))), X3), cos(sin(X2))))), add(mul(cos(exp(log(mul(div(X4, add(mul(cos(exp(square(sin(X2)))), X3), X5)), quart(cube(square(sin(sin(X2))))))))), X3), X5)), quart(cube(X2)))))"
MRGPRegressor,594_fri_c2_100_5,ok,5.0,100.0,0.8573878968418983,0.3902215824440499,88.0,23.726483583450317,,"sub(add(cube(sub(add(add(X5, quart(exp(exp(sin(X1))))), cos(sub(X1, log(sub(add(add(square(X3), quart(exp(exp(sin(log(square(X4))))))), sin(X1)), log(sub(add(cube(sub(add(add(X5, quart(exp(exp(sin(X1))))), cos(sub(X1, log(square(X4))))), log(X3))), square(X3)), log(sin(X2))))))))), log(sin(X1)))), square(add(add(square(X3), X2), sin(X1)))), log(sin(log(sin(X2)))))"
MRGPRegressor,595_fri_c0_1000_10,ok,10.0,1000.0,0.8864812433348763,0.32676792014373157,55.0,3.1191108226776123,,"add(quart(sin(X3)), add(X7, add(X8, add(cube(log(X5)), add(add(quart(sin(X3)), add(X7, add(X8, add(cube(log(mul(X5, add(cos(X2), X4)))), add(X9, add(X4, add(X2, add(mul(exp(sin(quart(sin(X3)))), add(cos(mul(X1, X2)), X4)), cube(log(quart(X1))))))))))), add(X4, add(X2, add(X6, cube(log(quart(X1)))))))))))"
MRGPRegressor,596_fri_c2_250_5,ok,5.0,250.0,0.920116974508055,0.2944460780830152,58.0,11.29538369178772,,"sub(cube(sqrt(square(X1))), div(mul(sub(sqrt(X4), sqrt(sqrt(add(sub(log(add(log(sin(X2)), cube(sin(sin(X2))))), quart(X4)), square(X1))))), sqrt(add(exp(X2), square(sub(mul(exp(X2), mul(exp(X2), log(sin(sin(X1))))), X4))))), X5))"
MRGPRegressor,597_fri_c2_500_5,ok,5.0,500.0,0.8157748197512722,0.4257568947952134,57.0,34.45246624946594,,"sub(sin(mul(sub(sqrt(X4), exp(cos(X1))), sqrt(add(exp(sqrt(add(exp(sin(X2)), square(X1)))), square(X1))))), div(mul(sub(sqrt(X4), sqrt(div(exp(sin(X1)), sin(X2)))), sqrt(add(exp(X2), square(X1)))), X5))"
MRGPRegressor,598_fri_c0_1000_25,ok,25.0,1000.0,0.8091385894757104,0.42411292177371035,39.0,7.56088399887085,,"sub(log(div(add(X23, div(sqrt(exp(X3)), sub(X1, X23))), mul(log(add(X4, sub(sub(X10, X2), cube(X5)))), div(quart(quart(exp(X1))), X4)))), X2)"
MRGPRegressor,599_fri_c2_1000_5,ok,5.0,1000.0,0.8243898970502416,0.3906918660992944,40.0,64.2571189403534,,"div(sub(sin(div(sub(sin(X1), cube(sub(log(square(X4)), log(sin(X2))))), exp(sub(X5, log(sin(X2)))))), square(exp(X1))), exp(cube(sqrt(sin(X2)))))"
