dataset,algorithm,status,n_features,r2,rmse,complexity,seconds,error,expr
229_pwLinear,ffx,ok,10,0.4562177399494226,2.6254850425847356,1209,27.5,,"0.420 - 3.80*max(0,-0.664-X6) * max(0,-0.902-X4) - 2.77*max(0,-0.756-X3) * max(0,-0.664-X6) + 2.50*max(0,-0.756-X3) * max(0,-0.830-X5) + 2.09*max(0,-0.664-X6) * max(0,-0.830-X5) + 1.58*max(0,X3+0.106) * max(0,-0.830-X5) - 1.38*max(0,-0.830-X5) - 1.18*max(0,-0.830-X5) * X4 + 1.17*max(0,-0.664-X6) * max(0,X3+0.106) - 1.17*max(0,-0.671-X8) * max(0,-0.902-X4) - 1.11*X6 * max(0,-0.902-X4) + 1.10*max(0,X1-0.0166) * max(0,-0.830-X5) - 1.03*max(0,-0.830-X5) * max(0,-0.671-X8) - 0.973*max(0,-0.902-X4) - 0.955*max(0,-0.664-X6) * max(0,X1-0.0166) + 0.821*max(0,X3+0.106) * max(0,-0.902-X4) - 0.812*max(0,-0.756-X3) * X6 - 0.793*max(0,-0.830-X5) * max(0,-0.902-X4) - 0.666*X5 * max(0,-0.902-X4) - 0.571*max(0,-0.902-X4) * X0 - 0.548*X5 * max(0,-0.671-X8) - 0.539*X0 - 0.518*max(0,-0.664-X6) * max(0,-0.671-X8) + 0.508*max(0,-0.664-X6) * X1 + 0.497*max(0,-0.664-X6) * X2 - 0.481*max(0,-0.756-X3) * max(0,-0.671-X8) + 0.463*max(0,-0.664-X6) * X0 - 0.442*max(0,X1+0.315) * max(0,-0.830-X5) + 0.424*X1 * max(0,-0.902-X4) - 0.413*max(0,-0.654-X0) + 0.385*max(0,X1-0.0166) * max(0,X3+0.106) - 0.373*max(0,-0.756-X3) * X1 - 0.371*max(0,-0.830-X5) * X0 - 0.360*max(0,X1-0.0166) * max(0,-0.902-X4) + 0.359*max(0,-0.664-X6) * X5 - 0.359*max(0,X3+0.106) - 0.346*max(0,X1+0.647) * max(0,-0.830-X5) - 0.331*X5 * X4 - 0.318*max(0,X1-0.0166) * X0 + 0.303*max(0,X3+0.106) * max(0,-0.671-X8) - 0.294*max(0,-0.756-X3) * X0 + 0.272*max(0,-0.756-X3) * max(0,X1-0.0166) + 0.264*X6 + 0.256*X1 - 0.255*max(0,-0.664-X6) * X6 - 0.249*X2 * max(0,-0.671-X8) + 0.245*max(0,-0.756-X3) * max(0,-0.902-X4) + 0.241*max(0,-0.830-X5) * X6 + 0.241*X4**2 - 0.222*X9 * max(0,-0.830-X5) + 0.217*max(0,X1+0.647) * max(0,-0.664-X6) - 0.216*max(0,X1+0.315) * max(0,X3+0.106) - 0.206*X2 * X0 + 0.200*X6 * X0 + 0.197*max(0,X3+0.106) * X6 + 0.197*X4 - 0.194*max(0,-0.664-X6) * X4 + 0.192*max(0,X3+0.106) * X4 - 0.186*max(0,-0.756-X3) - 0.184*max(0,X1+0.647) * max(0,X3+0.106) - 0.182*X1 * max(0,-0.830-X5) + 0.180*X5 * X0 - 0.179*max(0,X1-0.0166) * X4 + 0.178*max(0,-0.756-X3) * X5 - 0.168*max(0,-0.756-X3) * X2 + 0.168*max(0,X3+0.106) * X5 + 0.155*max(0,-0.756-X3) * max(0,X1+0.315) + 0.155*X5 + 0.154*X5**2 - 0.144*X9 * max(0,-0.902-X4) - 0.137*max(0,X1+0.315) * max(0,-0.671-X8) + 0.136*X9 - 0.131*max(0,X8-0.276) - 0.130*max(0,X1-0.0166) * max(0,-0.671-X8) - 0.121*max(0,-0.671-X8) * X4 - 0.121*max(0,-0.664-X6) + 0.119*X1 * X4 + 0.118*max(0,X1+0.647) * max(0,-0.671-X8) + 0.114*X5 * max(0,-0.830-X5) + 0.113*X2 * max(0,-0.902-X4) + 0.107*X2 - 0.0918*X6 * X4 + 0.0916*X1 * X6 - 0.0877*X1 * X0 - 0.0869*max(0,X3-0.219) + 0.0842*X2 * X6 - 0.0815*max(0,X3-0.544) - 0.0805*X9 * max(0,X3+0.106) - 0.0756*X6 * max(0,-0.671-X8) + 0.0755*max(0,X1+0.315) * max(0,-0.664-X6) + 0.0732*max(0,-0.355-X8) + 0.0654*max(0,-0.756-X3) * X4 + 0.0633*max(0,X1+0.647) * X0 + 0.0607*X9 * X5 - 0.0595*X9 * X4 + 0.0561*X1 * max(0,-0.671-X8) - 0.0558*X2 * X5 - 0.0535*X7**2 - 0.0506*max(0,X3+0.106) * X0 + 0.0485*max(0,-0.671-X8) + 0.0458*X4 * X0 - 0.0450*max(0,X1-0.0166) * X6 - 0.0410*X1**2 - 0.0378*X9 * X1 - 0.0375*max(0,X1-0.0166) * X5 - 0.0367*max(0,X8+0.0395) - 0.0366*X2**2 - 0.0363*max(0,0.308-X6) + 0.0351*max(0,-0.671-X8) * X0 + 0.0351*max(0,X1-0.0166) * X2 - 0.0349*X9 * X6 + 0.0337*X6**2 + 0.0335*max(0,X1+0.647) * X4 - 0.0310*max(0,-0.387-X0) - 0.0301*X1 * X5 + 0.0269*X2 * X1 - 0.0265*X9 * max(0,-0.671-X8) + 0.0235*X9 * X0 + 0.0184*max(0,X1+0.647) * max(0,X1-0.0166) - 0.0147*max(0,X8-0.908) - 0.0141*X9**2 + 0.0138*X5 * X6 - 0.0132*max(0,0.632-X6) + 0.0122*X2 * X4 - 0.0110*max(0,0.486-X4) + 0.0109*max(0,X1+0.647) * max(0,X1+0.315) + 0.00999*max(0,X1+0.315) * X0 + 0.00934*max(0,-0.0395-X8) - 0.00800*max(0,X3-0.870) + 0.00781*max(0,X3+0.106) * X1 + 0.00737*X2 * max(0,X3+0.106) + 0.00599*max(0,X1+0.647) * X6 + 0.00566*max(0,X1-0.0166) * X1 - 0.00516*max(0,X7+0.755) - 0.00349*max(0,X1+0.315) * X1 + 0.00342*max(0,X1+0.647) * X1 - 0.00312*X2 * max(0,-0.830-X5) - 0.00284*max(0,X8-0.592) - 0.000800*max(0,X1+0.315) * max(0,X1-0.0166) - 0.000470*max(0,-0.120-X0) - 0.000404*max(0,-0.106-X3) - 1.40e-6*max(0,0.147-X0) - 1.28e-9*max(0,0.681-X0)"
201_pol,ITEARegressor,timeout,,,,,,wall clock > 3900s,
230_machine_cpu,OperonRegressor,ok,6,-0.13310084732074023,191.8916041764965,96,53.1,,((-0.0000019914) + (0.9999232292 * ((((-0.6938704848) * X2) - (((1.2071954012 * X5) - (4.0605716705 + (0.2861260474 * X3))) - (exp((((-0.0298515055) * X3) * (22.3792476654 * X4))) - ((-2.4260563850) * X4)))) + ((((((-9.1708440781) * X3) + (-9.5436887741)) + ((exp((((-0.0411787666) * X3) + (0.0959088355 * X2))) + (0.0797742084 * X4)) * (((1.8164302111 * X5) + ((8.0409183502 * X3) + (1.5233739614 * X2))) + ((-4.5594520569) * X4)))) - exp(((0.1477248371 * X5) - ((-0.7511360645) * X4)))) * (((((-0.0432534516) * X5) - ((0.0544298403 * X3) + (0.0072300681 * X6))) - ((-0.4913950562) + ((-0.0012971227) * X1))) + ((-0.0413271487) * X4))))))
225_puma8NH,ITEARegressor,ok,8,0.18285830314825957,4.959956271880246,2,1962.7,,4.073*tanh(x_1) + 3.589*cos(x_1 * x_3 * x_4 * x_6 * x_7**-1) + -0.687
201_pol,ffx,timeout,,,,,,wall clock > 3900s,
294_satellite_image,OperonRegressor,ok,36,-0.34860742995703986,0.9258373952701925,92,47.3,,((-0.0000114909) + (0.9999783039 * (((exp((((sin((0.3652702570 * X36)) - (0.2002743483 * X3)) + ((1.2646216154 * X25) - (1.7817509174 * X23))) - sin((1.0116505623 * X36)))) * (((0.3326812983 * X23) + (0.0258997437 * X13)) - sin((0.5208684802 * X23)))) + (-0.4686521590)) + (exp((((sin(sin((2.8422129154 * X23))) - ((0.1317625493 * X36) + (1.1923445463 * X13))) - sin((((-0.4562537372) * X23) + (1.4279820919 * X13)))) + ((2.4258625507 * X5) - (3.2984688282 * X3)))) * (((cos((4.7521719933 * X23)) + (4.5736641884 * X23)) * ((0.0026315365 * X25) - (0.0031690507 * X23))) + 0.0220876765)))))
294_satellite_image,ffx,ok,36,-2.0386754611455666,1.3897417469098792,1160,51.3,,"0.582 + 5.98*max(0,-2.36-X32) - 5.72*max(0,X26-1.70) - 5.65*max(0,-1.82-X0) + 5.58*max(0,X24-1.25) - 5.20*max(0,X27-3.11) - 5.09*max(0,-2.10-X21) - 4.75*max(0,X6-1.73) + 4.51*max(0,-2.02-X20) + 4.46*max(0,-1.15-X0) - 4.18*max(0,X12-1.42) - 3.82*max(0,-1.11-X15) + 3.58*max(0,-1.45-X30) - 3.35*max(0,X33-1.30) + 3.03*max(0,X11-1.35) - 2.54*max(0,-1.45-X22) + 2.38*max(0,X1-1.13) + 2.24*max(0,-0.803-X22) - 2.04*max(0,X11-1.96) + 1.89*max(0,X10-1.40) - 1.77*max(0,-1.38-X33) + 1.65*max(0,X18-1.16) - 1.63*max(0,-1.23-X8) - 1.55*max(0,X22-1.13) - 1.54*max(0,-0.854-X19) - 1.50*max(0,-1.46-X34) + 1.38*max(0,-0.648-X31) - 1.38*max(0,X4-1.50) + 1.37*max(0,-0.496-X15) - 1.32*max(0,X25-1.18) + 1.26*max(0,X29-1.15) - 1.22*max(0,-1.20-X5) + 1.19*max(0,X30-1.88) - 1.18*max(0,X9-0.736) + 1.14*max(0,-0.372-X10) + 1.14*max(0,X13-0.704) - 1.07*max(0,-0.184-X14) - 1.06*max(0,-1.78-X4) + 1.03*max(0,-0.137-X19) - 1.02*max(0,X29-0.467) + 0.989*max(0,-1.11-X7) - 0.913*max(0,-1.14-X12) - 0.874*max(0,X28-0.260) - 0.851*max(0,X7-0.774) + 0.837*max(0,-1.16-X1) + 0.820*max(0,-1.66-X9) - 0.811*max(0,-0.887-X6) + 0.801*max(0,-0.710-X2) - 0.797*max(0,X19-2.73) + 0.779*max(0,X32-0.852) + 0.764*max(0,0.0589-X13) + 0.759*max(0,X9+0.462) + 0.758*max(0,-0.875-X18) + 0.737*max(0,X6-0.423) - 0.727*max(0,-1.44-X21) - 0.712*max(0,X21+0.773) - 0.706*max(0,X25-0.494) + 0.704*max(0,X13-1.35) + 0.698*max(0,X26-0.386) - 0.671*max(0,X3-0.971) - 0.668*max(0,X20+0.265) + 0.634*max(0,X34-0.554) + 0.584*max(0,X7-2.03) - 0.583*max(0,X33+0.0377) - 0.581*max(0,X19-0.579) + 0.576*max(0,X16-0.265) + 0.555*max(0,X28-0.865) + 0.548*max(0,X24-0.581) + 0.529*max(0,X28+0.345) + 0.523*max(0,-0.433-X32) + 0.521*max(0,-1.41-X2) + 0.481*max(0,X33-0.632) + 0.476*max(0,-0.232-X6) + 0.471*max(0,X0-0.186) - 0.463*max(0,X11+0.493) - 0.450*max(0,-0.120-X30) - 0.442*max(0,-1.78-X12) - 0.439*max(0,X16-0.850) + 0.439*max(0,X19+0.137) + 0.431*max(0,X12+0.501) - 0.426*max(0,X10-0.812) - 0.422*max(0,X13+0.586) - 0.421*max(0,-1.59-X26) + 0.407*max(0,X20-0.321) - 0.390*max(0,X5-0.0835) - 0.378*max(0,-0.484-X0) + 0.372*max(0,-1.50-X17) + 0.368*max(0,X22-0.489) - 0.362*max(0,X2+0.00864) + 0.359*max(0,X23-0.223) - 0.359*max(0,X18+0.198) - 0.350*max(0,-0.862-X27) - 0.324*max(0,-1.55-X28) - 0.320*max(0,X21-0.556) - 0.311*max(0,-0.786-X30) - 0.309*max(0,X24+0.752) + 0.301*max(0,X5-1.37) + 0.300*max(0,X13-0.0589) - 0.298*max(0,0.167-X31) - 0.297*max(0,X15-0.121) + 0.295*max(0,-0.396-X1) + 0.289*max(0,-0.932-X26) + 0.256*max(0,X10+0.372) - 0.256*max(0,-0.773-X21) + 0.250*max(0,X6-1.08) + 0.250*max(0,X5+0.559) + 0.242*max(0,X18-0.479) - 0.224*max(0,-1.05-X3) - 0.223*max(0,0.145-X7) + 0.223*max(0,X34+0.118) + 0.214*max(0,X25+0.196) - 0.214*max(0,0.546-X30) - 0.210*max(0,0.190-X4) + 0.208*max(0,-0.591-X23) - 0.195*max(0,X24+0.0857) - 0.195*max(0,X35-0.944) - 0.190*max(0,-0.752-X24) - 0.183*max(0,X5-0.726) - 0.179*max(0,-1.51-X14) - 0.171*max(0,X10-0.220) - 0.169*max(0,0.971-X3) - 0.164*max(0,-0.217-X29) - 0.160*max(0,-0.00864-X2) + 0.157*max(0,X14-0.477) - 0.153*max(0,-0.152-X8) - 0.148*max(0,X32+1.08) - 0.145*max(0,X1-0.366) + 0.141*max(0,X26+0.932) + 0.135*max(0,X22+0.157) - 0.135*max(0,X26-1.05) - 0.132*X32 + 0.129*max(0,X12-0.778) - 0.118*max(0,-0.845-X14) - 0.111*max(0,X2-0.693) - 0.0960*max(0,-0.320-X16) - 0.0953*max(0,-0.0681-X27) - 0.0917*max(0,X8-0.388) - 0.0888*max(0,-1.92-X1) + 0.0876*max(0,X8-0.927) + 0.0868*max(0,X7+0.484) + 0.0855*max(0,-1.55-X18) - 0.0849*max(0,X1+1.92) - 0.0771*max(0,-0.900-X29) + 0.0695*max(0,-1.58-X25) - 0.0695*max(0,X17+0.225) - 0.0691*max(0,X23-3.48) + 0.0675*max(0,X4+1.13) - 0.0650*max(0,-0.468-X4) + 0.0484*max(0,1.13-X1) - 0.0448*max(0,0.467-X29) - 0.0417*max(0,X35+0.802) - 0.0413*max(0,X11-0.120) - 0.0322*max(0,-0.708-X33) - 0.0294*max(0,X7-0.145) + 0.0276*max(0,X6+0.232) - 0.0265*max(0,X33+0.708) - 0.0255*max(0,0.725-X27) + 0.0228*max(0,0.321-X20) + 0.0211*max(0,X30+1.45) + 0.0190*max(0,0.738-X15) - 0.0184*max(0,X27-2.31) + 0.0161*max(0,X0+1.15) + 0.00909*max(0,0.479-X18) + 0.00831*max(0,X9+1.66) - 0.00339*max(0,0.388-X8) + 0.00296*max(0,-0.118-X34) + 0.000379*max(0,1.82-X35)"
227_cpu_small,ITEARegressor,ok,12,0.9434136381682792,4.461291410238873,2,1887.0,,-1.817*log(x_2 * x_3 * x_4 * x_6 * x_11) + -108.041*tanh(x_2 * x_3 * x_4**-1 * x_6 * x_11**-1) + 145.303
344_mv,OperonRegressor,ok,10,0.9904537825190094,0.8898050341694559,88,54.3,,((-0.0000175581) + (1.0001205206 * (sin((((((-3.4680471420) * X6) - ((((-0.5106079578) * X6) * cos(((-28.4604930878) * X3))) - ((-0.5864866972) * X1))) / (4.9366579056 * X8)) - ((0.6561869383 * X6) - (-5.3612513542)))) + (((0.5461751819 + (0.1320091337 * X1)) - (cos(((0.9557945132 * X6) - cos((2.4097816944 + (0.0694933310 * X1))))) + (((0.0917655528 * X6) * (((-10.3489952087) * X6) - (-6.3167343140))) / (7.3396949768 * X8)))) - (((-0.0124924835) * X3) - (((((-246.4201965332) + (193.5660858154 * X1)) + cos(((-19.3127975464) * X3))) / (142.0005340576 * X8)) / ((-4.1014528275) + (3.2035963535 * X1))))))))
215_2dplanes,ffx,timeout,,,,,,wall clock > 3900s,
218_house_8L,MRGPRegressor,ok,8,-0.7508658833341548,58904.69205999367,401,3686.6,,"div(mul(cos(div(log(cos(mul(cos(div(log(X3), add(square(X2), mul(cos(div(log(cos(X2)), add(square(X2), cube(X1)))), sqrt(mul(div(sin(square(X2)), log(X2)), cube(sin(X8)))))))), div(mul(cos(X2), sqrt(mul(quart(mul(sqrt(add(square(X2), cube(X1))), cube(X8))), mul(mul(log(X1), sin(X7)), quart(sqrt(X4)))))), div(cube(square(X2)), square(log(X1))))))), add(square(X2), cube(X1)))), sqrt(mul(div(sin(square(mul(X1, mul(add(square(X3), X2), quart(sqrt(X7)))))), cube(X1)), cube(sin(X8))))), div(cube(square(X2)), square(mul(cos(div(log(cos(X5)), add(sqrt(X2), cube(square(X1))))), sqrt(mul(div(sin(square(mul(quart(sin(sqrt(X1))), mul(add(square(X3), X8), quart(sqrt(X4)))))), log(X2)), cube(sin(X8))))))))"
228_elusage,ITEARegressor,ok,2,0.5779124064278234,10.511575193056778,2,1505.8,,70.574*log(x_0**-1) + 5.59*cos(x_1) + 322.121
344_mv,ffx,ok,10,-0.5784266031453735,11.441722023767557,2054,43.7,,"-1.34 + 27.0*max(0,0.0401-X8) * max(0,X5-1.41) + 18.0*max(0,X4-1.30) * max(0,X9-0.340) + 16.8*max(0,-0.227-X0) * max(0,X5-0.854) - 14.2*max(0,X4-1.30) * abs(X9) - 11.1*max(0,-0.626-X9) * max(0,X5-1.41) + 10.6*max(0,-0.0384-X1) * max(0,X5-1.41) + 9.90*max(0,X4-1.30) * max(0,-0.626-X9) + 8.05*max(0,X4-1.30) * max(0,0.0401-X8) - 6.79*max(0,X4-1.30) * max(0,X3-0.482) + 6.51*max(0,0.0596-X3) * max(0,X5-0.854) - 6.08*max(0,X9-0.340) * max(0,X5-0.854) + 5.99*max(0,X4-1.30) * max(0,X8-0.0401) + 5.85*max(0,X8-0.0401) * max(0,-0.970-X1) + 5.84*max(0,X4-1.30) * max(0,X1-0.893) + 5.43*max(0,X4-1.30) * max(0,X0-0.714) - 5.33*max(0,-0.970-X1) * max(0,X5-0.854) + 5.05*max(0,-0.970-X1) * max(0,X5-1.41) - 4.89*max(0,-0.0396-X4) * max(0,X5-1.41) + 4.64*max(0,-0.970-X1) * max(0,X9-0.340) + 4.24*max(0,X4-1.30) * max(0,0.0596-X3) + 4.02*max(0,X1-0.893) * max(0,X5-0.854) - 3.68*max(0,X4-1.30) * abs(X4) + 3.65*max(0,-0.626-X9) * max(0,X1-0.893) + 3.54*max(0,-0.970-X1) * max(0,0.0401-X8) + 3.44*max(0,X0-1.18) * max(0,X1-0.893) - 3.12*max(0,X4+0.0396) * max(0,X3-1.33) - 2.91*max(0,-0.970-X1) * max(0,-0.0396-X4) + 2.84*max(0,X0-1.18) * max(0,X8-0.0401) + 2.80*max(0,X1-0.893) * max(0,X3-1.33) + 2.78*max(0,-0.626-X9) * max(0,-0.970-X1) - 2.76*max(0,X0-1.18) * max(0,-0.0384-X1) - 2.64*max(0,X4-1.30) * max(0,X4+0.0396) - 2.40*max(0,-0.803-X5) + 2.34*max(0,X1-0.893) * max(0,X9-0.340) - 2.20*max(0,X1-0.893) * abs(X9) - 2.11*max(0,X0-1.18) * abs(X4) + 2.00*max(0,-0.626-X9) * max(0,X0-0.714) - 1.97*max(0,-0.835-X8) - 1.93*abs(X3) * max(0,X1-0.893) + 1.90*max(0,-0.626-X9) * max(0,-0.227-X0) - 1.90*max(0,0.482-X3) * max(0,X0-0.714) - 1.79*max(0,X8-0.915) - 1.75*max(0,-0.504-X1) - 1.66*max(0,-0.0384-X1) * max(0,X9-0.340) + 1.64*max(0,X3-0.482) * max(0,X9-0.340) + 1.50*max(0,X0-0.714) * max(0,-0.0396-X4) + 1.48*max(0,X3-1.33) * max(0,-0.0396-X4) - 1.45*abs(X9) * max(0,-0.227-X0) + 1.38*abs(X4) * max(0,X0-0.714) - 1.38*max(0,X3-1.33) * max(0,X9-0.340) + 1.38*max(0,-1.36-X5) - 1.37*max(0,X1-0.893) * max(0,X0-0.714) + 1.36*max(0,-0.227-X0) * max(0,X9-0.340) + 1.35*max(0,X4-0.856) + 1.35*max(0,-1.17-X0) + 1.35*max(0,-0.0384-X1) * max(0,-0.0396-X4) + 1.34*max(0,-0.0384-X1) * max(0,X3-0.482) - 1.32*abs(X3) * max(0,-0.0396-X4) - 1.31*max(0,-0.0384-X1) * max(0,X3-1.33) - 1.16*max(0,-0.0384-X1) * max(0,-0.626-X9) + 1.14*max(0,-0.362-X3) - 1.12*abs(X5) - 1.11*max(0,-1.11-X9) - 1.09*max(0,X8-0.0401) * max(0,X0-0.714) - 1.07*max(0,X0-1.18) * max(0,X5-1.41) - 1.06*max(0,-0.0384-X1) * max(0,-0.970-X1) - 1.06*max(0,0.0401-X8) * max(0,X0-0.714) + 1.04*X5**2 - 1.02*max(0,-0.626-X9) * max(0,X3-1.33) - 0.971*max(0,-0.0384-X1) * max(0,0.0401-X8) - 0.951*abs(X4) * max(0,X5-1.41) + 0.917*abs(X0) + 0.916*max(0,X1-0.893) * max(0,X4+0.0396) + 0.862*max(0,X8-0.478) - 0.862*max(0,-0.251-X5) + 0.853*max(0,X1-1.36) + 0.845*max(0,X1-0.893) * max(0,0.0401-X8) - 0.807*abs(X3) * max(0,-0.970-X1) - 0.758*max(0,X1-0.893) * max(0,X3-0.482) + 0.753*max(0,-0.970-X1) * max(0,X4+0.0396) - 0.742*max(0,-0.970-X1) * max(0,X3-1.33) + 0.723*abs(X3) * abs(X9) + 0.723*max(0,X9-0.340) * max(0,X5-1.41) + 0.697*max(0,X4-1.30) * max(0,0.482-X3) - 0.690*max(0,0.0596-X3) * max(0,-0.0396-X4) - 0.644*max(0,-0.626-X9) * max(0,-0.0396-X4) + 0.639*max(0,X5+0.251) + 0.639*abs(X9) + 0.615*max(0,X0-0.714) * max(0,X9-0.340) + 0.606*max(0,X5-1.41) + 0.605*max(0,0.0596-X3) * max(0,-0.970-X1) + 0.580*max(0,X8-0.0401) * max(0,X1-0.893) - 0.558*max(0,X8-1.35) - 0.556*max(0,X9-0.823) - 0.543*max(0,X4+0.0396) * max(0,X9-0.340) + 0.541*max(0,-0.487-X4) - 0.537*max(0,-0.227-X0) - 0.520*max(0,0.0401-X8) * max(0,X5-0.854) + 0.513*abs(X4) * max(0,X1-0.893) + 0.501*abs(X4) * max(0,-0.0384-X1) - 0.483*max(0,X0-1.18) * max(0,X3-0.482) + 0.474*abs(X7) + 0.468*abs(X8) + 0.438*max(0,-0.398-X8) + 0.427*max(0,X4+0.0396) * max(0,X3-0.482) - 0.422*max(0,-0.935-X4) - 0.414*abs(X9) * max(0,X0-0.714) + 0.413*max(0,X5-0.301) - 0.413*max(0,X3-1.33) * max(0,X3-0.482) - 0.408*max(0,0.0596-X3) * max(0,X0-0.714) + 0.396*max(0,0.856-X4) - 0.387*max(0,X8-0.0401) * max(0,-0.0384-X1) + 0.377*max(0,-0.0384-X1) * max(0,X4+0.0396) + 0.373*max(0,X4-1.30) * max(0,-0.970-X1) + 0.353*X7 + 0.345*max(0,X4+0.0396) * max(0,X0-0.714) + 0.341*max(0,X4-1.30) * max(0,-0.0384-X1) - 0.339*max(0,X0-1.18) * max(0,-0.0396-X4) - 0.330*max(0,-0.0384-X1) * abs(X9) + 0.324*abs(X3) * max(0,X4+0.0396) - 0.324*max(0,X0-1.18) * max(0,X3-1.33) - 0.324*abs(X9) * max(0,X3-1.33) + 0.318*max(0,-0.626-X9) * max(0,X5-0.854) + 0.315*max(0,X0-1.18) * max(0,0.0401-X8) - 0.310*max(0,-0.0384-X1) * max(0,X0-0.714) + 0.291*max(0,0.0401-X8) * max(0,-0.0396-X4) - 0.286*max(0,X0-1.18) * max(0,X9-0.340) - 0.284*abs(X3) * max(0,X0-0.714) - 0.282*max(0,-0.227-X0) * max(0,0.482-X3) - 0.258*max(0,-0.970-X1) + 0.255*max(0,0.482-X3) * max(0,X5-0.854) - 0.251*max(0,0.0401-X8) * max(0,X9-0.340) - 0.251*abs(X4) * max(0,0.482-X3) + 0.250*max(0,-0.626-X9) * max(0,X4+0.0396) - 0.246*max(0,X3-1.33) * max(0,X0-0.714) - 0.235*max(0,-0.626-X9) * max(0,0.482-X3) - 0.231*max(0,-0.227-X0) * max(0,0.0401-X8) - 0.228*abs(X3) * max(0,X3-0.482) + 0.223*max(0,X9-1.31) + 0.217*max(0,-0.970-X1) * max(0,-0.227-X0) + 0.211*abs(X3) * max(0,-0.0384-X1) + 0.187*max(0,-0.0384-X1) * max(0,-0.227-X0) - 0.181*X9**2 + 0.175*max(0,X3-1.75) + 0.170*max(0,-0.0384-X1) * max(0,0.482-X3) + 0.159*abs(X9) * max(0,-0.0396-X4) - 0.156*max(0,X4+0.0396) * max(0,0.0401-X8) - 0.143*max(0,-0.970-X1) * max(0,X3-0.482) + 0.139*max(0,0.0401-X8) * max(0,0.482-X3) - 0.128*max(0,X8-0.0401) * max(0,-0.227-X0) + 0.126*abs(X3) * max(0,0.0401-X8) - 0.118*max(0,X0-0.714) * max(0,X3-0.482) - 0.106*max(0,0.244-X0) + 0.0950*max(0,1.33-X3) - 0.0925*max(0,-0.227-X0) * max(0,-0.0396-X4) - 0.0913*abs(X9) * max(0,X9-0.340) - 0.0897*max(0,X4+0.0396) - 0.0871*max(0,0.0596-X3) * max(0,X9-0.340) - 0.0816*max(0,0.340-X9) - 0.0801*max(0,X8-0.0401) * max(0,X3-0.482) - 0.0709*max(0,X8-0.0401) * max(0,X9-0.340) - 0.0646*max(0,X4+0.0396) * max(0,-0.227-X0) - 0.0640*max(0,X1+0.504) - 0.0623*max(0,-0.626-X9) + 0.0593*max(0,-0.0995-X2) - 0.0588*abs(X4) - 0.0476*max(0,X3-0.482) * max(0,-0.0396-X4) - 0.0470*X4**2 - 0.0433*max(0,-0.0788-X7) + 0.0408*max(0,1.75-X3) - 0.0381*max(0,-0.626-X9) * abs(X9) - 0.0337*max(0,X4+0.0396) * abs(X9) - 0.0333*max(0,X3-0.0596) + 0.0325*max(0,0.299-X2) + 0.0319*max(0,X8-0.0401) * max(0,-0.0396-X4) - 0.0300*max(0,X4+0.935) + 0.0288*max(0,X8-0.0401) * max(0,-0.626-X9) + 0.0272*max(0,1.36-X1) + 0.0268*max(0,-0.626-X9) * max(0,0.0401-X8) + 0.0228*max(0,0.0401-X8) * max(0,X3-1.33) + 0.0217*max(0,X4+0.0396) * max(0,X5-1.41) - 0.0165*max(0,-0.143-X9) - 0.0151*X2 - 0.0141*max(0,-0.697-X0) - 0.0135*max(0,X0-0.714) - 0.0110*abs(X4) * max(0,-0.0396-X4) + 0.00921*max(0,X8-0.0401) * max(0,X5-0.854) + 0.00792*max(0,0.0596-X3) * max(0,0.0401-X8) + 0.00686*X6 + 0.00657*max(0,0.408-X4) + 0.00602*abs(X6) - 0.00597*max(0,0.823-X9) + 0.00562*max(0,-0.0396-X4) * max(0,X9-0.340) + 0.00558*X6**2 - 0.00471*max(0,0.482-X3) * max(0,-0.0396-X4) - 0.00433*max(0,-0.321-X6) + 0.00299*max(0,-0.0384-X1) * max(0,0.0596-X3) + 0.00251*max(0,0.697-X2) - 0.00110*max(0,0.236-X7) + 0.00105*X7**2 + 7.07e-5*max(0,X7-0.552) - 4.92e-5*max(0,-0.0418-X6) - 1.45e-5*max(0,0.552-X7) + 3.26e-6*max(0,X7-1.18) - 7.15e-8*max(0,1.50-X7) - 5.14e-10*max(0,1.18-X7)"
4544_GeographicalOriginalofMusic,OperonRegressor,ok,117,0.7955353779983902,0.4331131119246921,96,49.0,,((-0.0015606368) + (0.9891788363 * (((((((-0.0268561542) * X10) / ((-2.2142610550) * X99)) - (sin(((-0.4117691517) * X101)) - ((0.0206210539 * X73) + (0.3940387964 * X102)))) + (0.4878393412 * X99)) + (((-0.0642683432) - ((-0.6901593804) * X42)) - (((sin(((-0.1447550058) * X41)) - ((-0.1079373509) * X71)) * (sin(((-1.7436449528) * X91)) + ((-1.1974099874) * X102))) - (((-0.2933315337) * X44) - ((-0.1104951799) * X71))))) + (sin(((-0.4210473895) * X41)) - ((((-0.0163026210) * X91) / ((-1.9251335859) * X99)) - (((sin(((-0.1674008667) * X102)) - ((0.1551668346 * X73) + (0.0786510333 * X42))) * exp(((-0.5978006721) * X37))) + sin((0.1384539902 * X91))))))))
