dataset,algorithm,status,n_features,r2,rmse,complexity,seconds,error,expr
215_2dplanes,OperonRegressor,ok,10,0.9256372618031354,0.980686865456335,96,47.9,,((-0.0000004774) + (0.9999711514 * (((((((((-0.0091518713) * X10) - ((0.3105585575 * X6) - (2.0132830143 * X1))) - sin(((1.7713007927 * X1) + (0.1642265320 * X7)))) + (0.1383966506 * X2)) - (sin((103.4956741333 * X4)) + (0.0196009316 * X5))) + (0.1069460511 * X3)) / exp(((-1.1481691599) * X1))) - (((sin(((((0.1825541407 * X6) - (0.9644923806 * X1)) - ((-0.0799201876) * X3)) + ((-0.4691188931) * X5))) - 0.2780173719) + sin(((((0.0438083820 * X9) + ((-0.2198728174) * X7)) + (((0.3424607515 * X6) - ((-1.4012449980) * X1)) + ((-0.3083452880) * X5))) + cos(sin((0.3720376194 * X2)))))) - (0.8577421904 * X6)))))
1595_poker,MRGPRegressor,ok,10,-2.809275319447893,2.5384582191515497,434,3121.4,,"div(log(quart(quart(exp(mul(X4, sin(mul(quart(mul(log(sub(X6, X7)), div(log(sqrt(sub(square(sub(log(mul(X1, X7)), square(cos(cos(div(div(log(sqrt(sub(X9, X7))), div(exp(log(sub(X1, X7))), exp(exp(div(X7, X3))))), X7)))))), X7))), div(exp(sin(mul(sqrt(div(exp(sin(mul(X3, sub(X9, X7)))), X7)), cos(quart(X4))))), exp(exp(div(X7, X3))))))), X7))))))), div(exp(sin(mul(quart(mul(log(sub(X3, X7)), div(log(sqrt(X8)), div(exp(sin(mul(X9, cos(quart(X4))))), exp(X9))))), cos(quart(X4))))), div(quart(quart(exp(mul(X4, X8)))), div(quart(sqrt(square(sub(log(mul(X1, X7)), square(cos(cos(div(div(log(sqrt(sub(X9, X7))), div(exp(log(sub(X1, X7))), exp(exp(div(X7, X3))))), X7)))))))), square(sub(sub(X2, X5), exp(sqrt(X6))))))))"
218_house_8L,OperonRegressor,ok,8,0.3151787069579599,36839.360062430926,84,41.1,,(0.0001639491 + (1.0195354223 * (((sin(cos(((1.6109380722 - ((-0.3441688418) * X4)) + ((-8.3902959824) * X1)))) + (((0.1300789416 * X7) - (0.1593913734 * X1)) - (sin(((-0.7780762911) * X3)) - (sin(((-0.2589317858) * X8)) - (-0.3976077139))))) + ((sin((0.5594604611 + ((-8.2599525452) * X1))) - exp((0.3016571403 * X2))) + (exp((sin(((-6.3901886940) * X2)) * (sin((0.6431421041 * X3)) - 0.3297554851))) - sin((((((-0.1873801798) * X8) - (0.5150402784 * X2)) - exp((0.5348309875 * X2))) + ((0.9393889904 * X3) - (-1.0949718952))))))) - ((-0.8567984700) * X2))))
197_cpu_act,ITEARegressor,ok,21,0.7572211521723176,9.240811877017666,2,1960.5,,-80.03*tanh(x_0 * x_2 * x_3**-1 * x_4 * x_5 * x_6 * x_14 * x_15 * x_16**-1 * x_19**-1 * x_20**-1) + 11.192*tanh(x_2**-1 * x_4**-1 * x_5**-1 * x_16**-1 * x_17**-1 * x_18 * x_19 * x_20) + 81.502
1201_BNG_breastTumor,ffx,timeout,,,,,,wall clock > 3900s,
192_vineyard,MRGPRegressor,ok,2,-4.972561773251416,9.759248073091767,116,3030.0,,"div(mul(div(sin(mul(X2, X1)), log(X1)), mul(log(cube(X2)), exp(cos(X2)))), cube(mul(sin(cube(div(exp(cos(X2)), quart(cube(X2))))), sin(div(sin(div(X1, log(X1))), log(square(quart(X1))))))))"
225_puma8NH,OperonRegressor,ok,8,0.3096042305488561,4.559090595794982,92,45.7,,((-0.0076424717) + (1.0027773380 * ((exp(sin(((cos(((-1.2029722929) * X3)) + (((-0.7064706683) * X3) + ((1.9118373394 * X2) - (0.3396073282 * X4)))) + ((0.1199487150 * X5) - (-0.3068941832))))) * ((cos(((1.3753050566 * X3) + (0.0849689916 * X1))) * (1.6414294243 * X2)) + ((0.8371213078 - sin(((0.0900466666 * X8) + (((-0.7623171210) * X3) + (1.5153433084 * X2))))) - sin(((((-0.0482588634) * X5) - ((0.7130762935 * X2) - ((-0.0651446953) * X4))) + exp(((0.3884877861 * X3) + (0.7834152579 * X2)))))))) + cos((exp((1.0850092173 * X2)) + (((-0.1303136349) * X3) + ((-2.1077482700) * X2)))))))
210_cloud,ITEARegressor,ok,5,0.941639618542557,0.27686533480769937,2,1495.3,,0.006*exp(x_2 * x_3 * x_4**-1) + 0.926*sqrtabs(x_2 * x_3) + -0.006
215_2dplanes,ITEARegressor,ok,10,0.3729650389171938,2.8477282940849338,2,1458.6,,4.793*tanh(x_0) + 1.762*id(x_4) + -0.012
197_cpu_act,MRGPRegressor,ok,21,0.6431503184338715,11.203336043217412,419,3050.8,,"div(div(log(add(exp(log(sin(X17))), add(X16, X15))), mul(sin(X17), div(div(log(add(X4, add(X4, X15))), mul(quart(X21), quart(X10))), mul(X2, div(div(div(log(add(mul(X18, quart(cos(square(X12)))), add(mul(X11, X6), X15))), mul(sin(X3), X5)), mul(sin(quart(quart(X21))), div(cube(X7), cos(mul(sin(X6), sin(X11)))))), mul(sin(quart(quart(X21))), X7)))))), mul(cos(mul(sin(mul(mul(sin(X14), cos(X1)), div(div(X17, mul(sin(quart(mul(X20, square(X8)))), X12)), mul(cos(mul(sin(X7), sin(X11))), div(X17, exp(log(X3))))))), sin(X3))), div(X6, exp(log(div(mul(sin(div(X18, div(div(mul(X1, X20), mul(sin(quart(X21)), X8)), X7))), quart(cos(add(mul(add(X13, X9), sin(X7)), square(cos(X1)))))), sub(X17, X3)))))))"
225_puma8NH,ffx,ok,8,-3.3634142461282224,11.461524424647152,1740,23.0,,"1.40 + 37.6*max(0,X5-1.16) * max(0,X2-1.24) - 34.1*max(0,X0-1.18) * max(0,X1-1.16) - 33.3*max(0,X2-1.24) * max(0,X1-1.16) + 24.6*max(0,X1-1.16) * max(0,X7-0.254) + 19.5*max(0,X0-1.18) * max(0,X5-1.16) - 18.6*max(0,X5-0.707) * max(0,X2-1.24) - 15.6*max(0,X0-1.18) * max(0,-0.221-X1) + 10.6*max(0,X0-0.727) * max(0,X2-1.24) + 9.05*max(0,X2+0.153) * max(0,X1-1.16) - 9.05*max(0,X0-1.18) * max(0,X5-0.707) - 8.59*max(0,X0-0.727) * max(0,X1-1.16) + 7.09*max(0,-0.221-X1) * max(0,X5-1.16) + 6.23*max(0,X0-1.18) * max(0,-0.153-X2) - 5.72*max(0,X5-0.707) * max(0,X1-0.240) - 5.57*max(0,-1.10-X5) * max(0,-0.221-X1) + 4.35*max(0,-0.643-X7) * max(0,X1-1.16) - 3.97*max(0,-1.10-X5) * max(0,X1-1.16) + 3.84*max(0,X1-0.240) * max(0,X2-1.24) + 3.84*max(0,X0-1.18) * max(0,-0.643-X7) - 3.56*max(0,X4-1.19) + 3.47*max(0,X0-0.727) * max(0,-0.221-X1) - 3.41*max(0,X5-1.16) * max(0,X7-0.254) + 3.26*max(0,X6+0.302) * max(0,X2-1.24) + 3.05*max(0,-1.14-X1) - 2.81*max(0,X0-0.727) * max(0,-1.10-X5) - 2.80*max(0,-0.153-X2) * max(0,X5-1.16) + 2.76*max(0,X5-0.707) * max(0,X7-0.254) + 2.64*max(0,X0-0.727) * max(0,-0.643-X7) - 2.50*max(0,X6+0.302) * max(0,X1-1.16) + 2.43*max(0,-0.221-X1) * max(0,X2-1.24) + 2.30*max(0,-1.10-X5) * max(0,X7-0.254) - 2.30*max(0,-0.153-X2) * max(0,X1-1.16) + 2.29*max(0,X6+0.302) * max(0,-0.643-X7) + 2.21*max(0,-1.10-X5) * max(0,-0.153-X2) + 2.09*X1 * max(0,X5-1.16) + 2.07*max(0,X7-0.254) - 2.01*max(0,X5-0.707) * max(0,-0.643-X7) - 2.00*max(0,X0-0.727) * abs(X2) - 1.94*max(0,-0.778-X6) * max(0,-1.10-X5) + 1.84*max(0,X4-0.744) + 1.72*max(0,X5-1.16) * abs(X7) - 1.71*max(0,X5-0.255) * max(0,X7-0.254) - 1.70*abs(X7) + 1.68*X1 * max(0,X5-0.707) + 1.67*max(0,-0.778-X6) * max(0,X5-1.16) - 1.65*abs(X2) * max(0,X5-1.16) - 1.52*max(0,X7-1.15) - 1.47*max(0,X2+0.153) * max(0,X1-0.240) + 1.46*max(0,-1.10-X5) * max(0,-0.643-X7) + 1.42*max(0,X2-1.24) * max(0,X7-0.254) - 1.40*max(0,X5-0.255) * max(0,-0.778-X6) + 1.40*max(0,X2+0.153) * max(0,-1.10-X5) + 1.35*max(0,X6+0.302) * max(0,X0-1.18) + 1.33*max(0,X1-0.700) - 1.33*abs(X3) - 1.32*max(0,X1-0.240) * max(0,X1-1.16) - 1.31*max(0,-0.153-X2) * max(0,X5-0.707) + 1.28*max(0,-0.153-X2) * max(0,-0.643-X7) - 1.24*max(0,X0-1.18) * max(0,X7-0.254) + 1.23*max(0,-1.13-X3) + 1.23*max(0,X6+0.302) * max(0,X7-0.254) + 1.22*max(0,-0.778-X6) - 1.19*max(0,-0.681-X1) - 1.17*max(0,-0.221-X1) + 1.16*max(0,-0.153-X2) * max(0,X1-0.240) - 1.16*X1 * max(0,-0.153-X2) - 1.10*abs(X1) * max(0,X1-1.16) - 1.10*max(0,-0.649-X5) - 1.03*max(0,X5-0.707) * abs(X1) + 1.01*max(0,0.254-X7) + 0.948*max(0,X5-0.255) - 0.938*max(0,-0.178-X0) * max(0,-0.302-X6) + 0.935*max(0,X5-0.255) * max(0,-0.221-X1) - 0.930*max(0,X5-0.255) * max(0,X2-1.24) - 0.910*max(0,X0-0.727) * max(0,-0.153-X2) - 0.897*max(0,X6+0.302) * abs(X7) - 0.867*max(0,X0-1.18) * abs(X7) + 0.803*max(0,X6+0.302) * max(0,X5-0.707) + 0.786*max(0,-1.08-X0) - 0.785*max(0,X6+0.302) * max(0,X5-0.255) - 0.758*max(0,X5-0.707) * max(0,-0.302-X6) + 0.714*max(0,X2+0.153) * max(0,-0.643-X7) + 0.697*max(0,X0-0.727) - 0.688*max(0,-0.643-X7) * abs(X7) + 0.686*max(0,-0.153-X2) * max(0,X7-0.254) - 0.664*max(0,-0.630-X0) + 0.647*max(0,X1-0.240) - 0.633*max(0,-0.778-X6) * max(0,-0.643-X7) - 0.615*max(0,-1.08-X2) + 0.595*max(0,X5-0.255) * abs(X7) + 0.589*max(0,X2+0.153) + 0.577*X1 * max(0,-0.302-X6) - 0.571*max(0,-0.778-X6) * max(0,X7-0.254) - 0.565*X1 * abs(X7) - 0.557*max(0,X6+0.302) * abs(X2) + 0.543*max(0,X6-1.13) + 0.524*max(0,X5-0.255) * max(0,-0.643-X7) + 0.523*max(0,X5-0.255) * X1 + 0.514*max(0,X5-0.255) * max(0,X1-1.16) + 0.494*max(0,-0.643-X7) * max(0,X2-1.24) + 0.488*max(0,X3+0.667) - 0.447*max(0,-0.778-X6) * max(0,X2-1.24) + 0.410*max(0,X5-0.255) * abs(X2) + 0.406*max(0,-0.778-X6) * abs(X2) + 0.403*max(0,-0.643-X7) * abs(X1) + 0.398*max(0,-0.667-X3) + 0.387*max(0,-0.778-X6) * max(0,-0.221-X1) - 0.374*abs(X2) * abs(X7) + 0.368*max(0,X0-1.18) * max(0,-0.302-X6) - 0.340*max(0,1.16-X1) + 0.317*max(0,-1.10-X5) * max(0,X1-0.240) + 0.311*max(0,X6+0.302) * max(0,-0.153-X2) - 0.296*max(0,X7-0.703) - 0.276*max(0,X6+0.302) * max(0,-0.221-X1) + 0.275*max(0,X2+0.153) * max(0,X0-0.727) - 0.259*max(0,-0.302-X6) * max(0,X7-0.254) - 0.244*max(0,X0-0.727) * max(0,-0.778-X6) + 0.232*X3**2 + 0.229*max(0,X0-1.18) - 0.220*X1 * abs(X2) - 0.216*abs(X4) - 0.211*max(0,0.311-X2) - 0.202*abs(X2) * abs(X1) + 0.200*max(0,X3-1.17) + 0.200*max(0,-0.221-X1) * max(0,-0.643-X7) - 0.199*max(0,-1.09-X7) - 0.195*abs(X2) * max(0,-0.302-X6) + 0.188*max(0,X3-0.709) + 0.187*max(0,X2+0.153) * max(0,X7-0.254) - 0.183*max(0,-0.153-X2) * max(0,-0.302-X6) + 0.180*max(0,X2+0.153) * abs(X7) + 0.178*max(0,-1.04-X4) - 0.168*abs(X2) * max(0,X1-0.240) - 0.158*abs(X1) * max(0,X7-0.254) + 0.153*max(0,X0-0.727) * max(0,X7-0.254) - 0.148*max(0,X2-0.311) - 0.144*max(0,X0-0.727) * max(0,X1-0.240) - 0.143*max(0,X6+0.302) * max(0,-1.10-X5) + 0.134*max(0,-0.221-X1) * abs(X7) + 0.122*X1 - 0.112*max(0,-0.221-X1) * max(0,X7-0.254) + 0.110*max(0,0.274-X0) - 0.109*max(0,X6+0.302) * max(0,X0-0.727) + 0.108*abs(X2) * max(0,X7-0.254) + 0.104*max(0,-0.153-X2) * abs(X1) - 0.102*max(0,-0.221-X1) * max(0,-0.302-X6) + 0.0988*max(0,X2+0.153) * max(0,-0.778-X6) + 0.0953*max(0,X5+0.197) - 0.0912*max(0,X2+0.153) * max(0,X5-0.707) - 0.0860*max(0,X1-0.240) * abs(X7) + 0.0860*max(0,-0.178-X0) * max(0,X7-0.254) + 0.0797*max(0,X3+0.209) - 0.0788*max(0,X0+0.630) - 0.0777*abs(X1) * max(0,-0.302-X6) + 0.0735*abs(X0) + 0.0711*max(0,X2-0.774) - 0.0707*max(0,X2+0.153) * X1 - 0.0585*max(0,-0.302-X6) + 0.0545*max(0,X6+0.778) + 0.0528*abs(X5) + 0.0476*abs(X1) * max(0,X2-1.24) + 0.0427*max(0,0.744-X4) + 0.0396*max(0,X5-0.255) * abs(X1) + 0.0348*max(0,X6+0.302) * max(0,X2+0.153) - 0.0331*abs(X6) + 0.0326*max(0,0.297-X4) - 0.0280*max(0,-1.10-X5) - 0.0254*max(0,-0.194-X7) - 0.0237*max(0,X0-1.18) * max(0,X1-0.240) + 0.0217*X1 * max(0,X1-0.240) - 0.0131*max(0,X2+0.153) * max(0,X5-1.16) + 0.00541*max(0,-0.778-X6) * max(0,X1-1.16) - 0.00433*max(0,0.707-X5) - 0.00402*max(0,X5-0.255) * max(0,-0.302-X6) + 0.00262*max(0,X6+0.302) * X1"
227_cpu_small,OperonRegressor,ok,12,0.9746115109477657,2.9882926989072534,92,45.4,,((-0.0000533456) + (1.0000213385 * (exp(((-0.2634387314) * X7)) - ((((((((0.0002999180 * X8) - (-0.0002207000)) - ((-0.0000478550) * X7)) * exp(((-3.1156902313) * X3))) * exp(((0.3771205246 * X12) - (8.0549631119 * X11)))) - ((((0.1388722956 * X12) - (0.0737521574 * X8)) - exp((0.0373129956 * X1))) - exp(((0.9967688322 * X12) - ((-0.0198506247) * X8))))) - ((-0.2207257897) * X6)) - (((((0.9806165099 * X12) ^ 2) - (-2.1566500664)) * ((exp((0.2954970300 * X3)) - ((-0.0356463008) * X7)) * (exp(((-0.3623203933) * X3)) - (((-0.0373541489) * X11) - (0.0179297756 * X8))))) - exp(((-0.8700612187) * X12)))))))
201_pol,MRGPRegressor,ok,48,-0.06829823305717153,41.38266303079066,440,3118.5,,"div(div(log(cos(sqrt(div(sub(mul(sin(X6), X6), mul(cos(X7), sin(log(mul(X7, sqrt(mul(X19, X5))))))), div(div(div(div(X5, X8), mul(sin(X6), exp(X6))), mul(X7, exp(sqrt(X5)))), cube(sub(X14, X6))))))), exp(div(sub(mul(sin(X6), quart(cos(sqrt(X5)))), mul(cos(X7), X5)), div(sqrt(mul(X19, X27)), cube(sub(X14, X6)))))), div(div(div(sub(square(sin(div(sub(mul(sin(quart(X30)), quart(cos(X5))), mul(cos(X7), sin(log(X6)))), X16))), mul(cos(X26), X5)), div(sqrt(mul(X19, X5)), cube(square(sin(div(sub(mul(sin(quart(X30)), quart(cos(X6))), mul(cos(X5), sin(log(X6)))), div(sqrt(X6), cube(sub(X14, X6))))))))), div(sub(mul(sin(quart(X30)), quart(cos(X5))), mul(cos(X7), X32)), div(sqrt(mul(X19, mul(X6, sqrt(log(X5))))), X8))), exp(X28)))"
218_house_8L,ITEARegressor,ok,8,0.46796320390168744,32470.89688545165,2,1670.7,,236116.512*sqrtabs(x_1 * x_2 * x_3**-1 * x_6) + 193749.881*cos(x_1 * x_2**-1 * x_3**-1 * x_6 * x_7) + -169556.016
228_elusage,OperonRegressor,ok,2,-0.4709924593887842,19.623285884887302,84,33.6,,((-0.0000147194) + (1.0000221729 * (((cos(((4.6383190155 * X2) + 2.5546522141)) * (((0.6999071240 * X1) + (((-0.9657418728) * X2) - 0.2552708983)) + cos(((1.5178884268 * X2) + (-2.7835469246))))) + ((-1.1061756611) * X1)) + ((((((((-0.0287671778) * X1) + (0.1630791277 * X2)) * ((5.9935770035 * X2) + (-19.7484893799))) + ((3.3653962612 * X2) - 0.7289454937)) * ((((0.9554532766 * X1) + ((-0.5628007650) * X2)) + (-0.3210919797)) + cos(((8.6730709076 * X1) + ((1.4970830679 * X2) - 0.2500759661))))) + (0.2507677674 * X2)) + (0.2768912613 + (0.0421905778 / ((-2.9387862682) * X1)))))))
197_cpu_act,ffx,timeout,,,,,,wall clock > 3900s,
210_cloud,MRGPRegressor,ok,5,-0.29407786640805145,1.3037362062448168,239,3012.9,,"sub(div(square(log(sub(div(square(cube(X2)), add(cos(X5), log(X3))), square(X5)))), cube(square(log(sin(quart(square(sub(X4, log(X3))))))))), div(mul(log(sub(mul(X1, X5), div(X3, div(cos(sin(quart(div(X4, quart(cube(X4)))))), div(X3, X4))))), cos(square(mul(log(X4), div(X4, mul(add(sin(exp(log(X3))), quart(mul(sin(X4), X5))), cos(sin(quart(add(X2, X1)))))))))), sin(div(X3, add(cos(X4), log(X2))))))"
228_elusage,ffx,ok,2,-0.902803090212412,22.31841926400768,461,5.7,,"0.802 - 20.6*max(0,-0.780-X0) * max(0,X1-1.05) + 11.3*max(0,-0.319-X0) * max(0,X1-1.05) + 9.06*max(0,0.219-X1) * max(0,-1.03-X1) - 7.56*X0 * max(0,X1-1.05) + 7.03*max(0,-1.24-X0) + 6.04*max(0,-0.780-X0) - 5.89*max(0,-1.03-X1) * max(0,-0.780-X0) - 5.76*max(0,X1-1.05) - 4.37*max(0,-1.03-X1) * max(0,-0.319-X0) + 4.01*max(0,0.141-X0) + 3.90*max(0,0.141-X0) * max(0,X1-1.05) - 3.88*max(0,0.141-X0) * max(0,-1.03-X1) - 3.79*max(0,X0+0.319) + 3.14*max(0,X0-0.141) - 3.11*max(0,X1-0.219) - 3.09*max(0,-0.198-X1) * max(0,-0.319-X0) + 2.94*max(0,0.219-X1) * max(0,-0.780-X0) - 2.91*max(0,X1-0.219) * max(0,-0.780-X0) + 2.72*max(0,-0.198-X1) * max(0,-0.780-X0) + 2.04*X0 * max(0,-1.03-X1) - 2.02*X0**2 + 1.97*X0 * max(0,X1-0.219) - 1.95*max(0,-0.616-X1) - 1.84*max(0,X0-0.141) * max(0,X1-0.219) - 1.53*max(0,0.141-X0) * max(0,-0.319-X0) - 1.44*max(0,0.219-X1) - 1.40*max(0,0.219-X1) * max(0,-0.319-X0) + 1.34*max(0,X0-1.06) + 1.09*max(0,-0.198-X1) + 1.07*max(0,-0.780-X0) * max(0,-0.319-X0) + 1.06*max(0,X0-0.141) * max(0,0.219-X1) - 0.998*max(0,0.141-X0) * max(0,X1-0.219) + 0.946*max(0,X1-0.637) + 0.945*max(0,X0+0.780) + 0.919*max(0,X1-0.219) * max(0,-0.319-X0) + 0.899*max(0,X1+0.198) + 0.786*max(0,-1.03-X1) - 0.672*max(0,-0.319-X0) + 0.569*max(0,X0-0.601) + 0.569*max(0,X0-0.141) * X0 + 0.554*X0 - 0.494*X0 * max(0,-0.319-X0) + 0.430*max(0,X1-0.219) * max(0,X1-1.05) - 0.334*X0 * max(0,0.219-X1) + 0.245*max(0,0.141-X0) * max(0,0.219-X1) + 0.186*X0 * max(0,0.141-X0) - 0.101*max(0,X1+0.616) - 0.0914*max(0,0.141-X0) * max(0,-0.780-X0) - 0.0330*X0 * max(0,-0.780-X0)"
229_pwLinear,OperonRegressor,ok,10,0.786767420813049,1.6440832727857428,90,46.0,,((-0.0001912078) + (0.9992859364 * (((sin(sin((((0.2152150869 * X5) + ((-0.1333062202) * X7)) + (6.8431158066 - (8.3050136566 * X1))))) - (sin(((cos(((-5.9641265869) * X10)) - (-0.9968438745)) + (((-0.2169794142) * X6) + (((-0.1436731666) * X9) + (0.0967434868 * X7))))) + (sin(((-1.1901673079) * X3)) - (((0.4073560536 * X5) + (0.1122734472 * X7)) - (-1.7894439697))))) + cos(((((0.0754781812 * X2) / sin(((-14.7786426544) * X1))) + ((((-0.9381672740) * X1) + ((-0.2388419956) * X7)) - (((-0.3015898764) * X3) - (-2.9772186279)))) + ((-0.2913836539) * X6)))) + (((-0.6398234367) * X3) + (0.2387993932 * X6)))))
215_2dplanes,MRGPRegressor,ok,10,0.4414449670896313,2.6877301117738086,449,3138.0,,"sub(div(mul(X1, X6), mul(quart(cube(sin(cos(X3)))), div(X4, div(X5, X1)))), div(sub(sub(div(mul(X1, X6), mul(quart(X7), X6)), div(sub(div(X2, X1), X1), sub(div(X5, mul(quart(cube(sin(cos(div(X3, X1))))), X6)), div(sub(X5, X2), sub(div(mul(X1, X6), sub(mul(sub(mul(X5, X1), X7), X1), X5)), sub(div(X2, sub(mul(sub(X6, X4), div(sub(mul(X4, X3), sqrt(X6)), sub(mul(X4, X1), X3))), X5)), X5)))))), mul(log(X8), mul(X1, sub(X1, add(mul(add(div(X3, X1), X5), X4), cube(sin(div(X3, X1)))))))), sub(sub(div(X5, mul(quart(cube(sin(cos(div(X3, X2))))), X6)), div(sub(div(X2, X1), mul(sub(mul(X5, cos(div(X4, X1))), X7), X1)), sub(div(mul(X1, X6), sub(mul(sub(mul(X5, X1), X4), X9), X1)), X5))), X5)))"
201_pol,ITEARegressor,timeout,,,,,,wall clock > 3900s,
229_pwLinear,ffx,ok,10,0.5062922591947984,2.5016813967822777,1139,39.1,,"0.188 + 2.17*max(0,-0.830-X5) * max(0,-0.902-X4) - 1.64*max(0,X2+0.00807) * max(0,-0.830-X5) - 1.63*max(0,-0.902-X4) + 1.37*max(0,X2+0.00807) * max(0,-0.902-X4) + 0.947*X2 * max(0,-0.830-X5) - 0.833*max(0,-0.671-X8) * max(0,-0.902-X4) + 0.800*X1 * max(0,-0.902-X4) - 0.773*X2 * max(0,-0.902-X4) + 0.733*max(0,X1-0.0166) * max(0,-0.756-X3) + 0.676*max(0,-0.756-X3) * max(0,-0.671-X8) + 0.642*max(0,X3-0.219) * max(0,-0.902-X4) + 0.625*max(0,X3-0.219) * max(0,-0.830-X5) - 0.599*max(0,X1-0.0166) * max(0,-0.830-X5) - 0.592*max(0,-0.756-X3) * X1 - 0.584*X0 + 0.565*max(0,X3+0.106) * max(0,-0.830-X5) - 0.551*max(0,-0.830-X5) * X4 - 0.516*max(0,X1-0.0166) * max(0,-0.902-X4) - 0.495*max(0,X2+0.00807) * X5 - 0.488*max(0,-0.756-X3) + 0.475*max(0,X2+0.00807) * max(0,X1-0.0166) + 0.467*max(0,X2+0.00807) * max(0,-0.671-X8) + 0.459*max(0,X2+0.00807) * max(0,-0.756-X3) + 0.458*max(0,-0.756-X3) * max(0,-0.902-X4) - 0.439*max(0,-0.654-X0) - 0.417*X9 * max(0,-0.902-X4) + 0.386*X5 - 0.373*max(0,-0.671-X8) + 0.334*max(0,X2+0.00807) * X6 - 0.323*X2 * max(0,-0.671-X8) - 0.316*X1 * max(0,-0.830-X5) + 0.305*max(0,-0.830-X5) * X5 - 0.267*max(0,X1-0.0166) * X0 + 0.265*X1 + 0.252*X2 * X5 - 0.245*X5 * max(0,-0.671-X8) - 0.223*max(0,-0.830-X5) * X6 + 0.220*X5 * X0 - 0.218*max(0,X3-0.219) * max(0,X3+0.106) - 0.213*max(0,X2+0.00807) * X0 - 0.213*max(0,-0.756-X3) * X0 - 0.213*max(0,-0.756-X3) * max(0,-0.830-X5) - 0.199*X9 * X1 + 0.199*max(0,X1-0.0166) * X9 - 0.196*X5 * X4 - 0.186*max(0,X2+0.00807) * X1 - 0.180*max(0,X1-0.0166) * X2 + 0.176*max(0,-0.830-X5) - 0.172*max(0,X2+0.00807) * X9 - 0.165*X2 * X6 + 0.163*X5**2 - 0.148*X1 * X5 + 0.148*max(0,-0.671-X8) * X0 + 0.148*X9 * X2 + 0.145*max(0,X3+0.106) * max(0,-0.902-X4) + 0.142*max(0,X1-0.0166) * X1 - 0.134*X2**2 + 0.131*X9 + 0.128*X4 * X0 + 0.124*X5 * max(0,-0.902-X4) + 0.123*max(0,X3+0.106) * X4 + 0.121*max(0,X2+0.00807) * X4 - 0.119*X9 * X4 - 0.117*X1**2 + 0.117*X9 * X5 + 0.116*X6 * X0 + 0.115*max(0,X3-0.219) * max(0,X1-0.0166) - 0.113*max(0,X7-0.503) - 0.110*max(0,X3-0.219) * X1 - 0.106*X2 * X0 + 0.105*X9 * max(0,-0.830-X5) + 0.0973*max(0,X3-0.219) * X4 + 0.0962*X1 * X4 + 0.0953*max(0,X2+0.00807) * max(0,X3+0.106) + 0.0945*X4 - 0.0938*max(0,X1-0.0166) * X4 + 0.0934*X6 * max(0,-0.671-X8) - 0.0934*X1 * X0 - 0.0921*max(0,X3-0.219) * X9 - 0.0892*X2 * X4 + 0.0876*X2 - 0.0843*max(0,X1+0.647) * max(0,-0.902-X4) + 0.0825*X2 * X1 + 0.0765*X2 * max(0,-0.756-X3) + 0.0763*max(0,-0.756-X3) * X4 + 0.0762*max(0,-0.830-X5) * max(0,-0.671-X8) + 0.0693*max(0,X1+0.647) * X4 + 0.0691*X9**2 + 0.0640*X6**2 + 0.0639*max(0,-0.830-X5) * X0 + 0.0556*max(0,X7+0.440) + 0.0524*X6 * X4 - 0.0520*max(0,X1+0.647) * X6 + 0.0497*max(0,X1+0.647) * X0 - 0.0497*X9 * max(0,-0.671-X8) - 0.0493*max(0,X1-0.0166) * X5 + 0.0460*max(0,-0.902-X4) * X0 - 0.0455*max(0,-0.756-X3) * X6 + 0.0423*max(0,X3-0.219) * X5 + 0.0421*X4**2 - 0.0377*X9 * max(0,-0.756-X3) - 0.0357*X6 * max(0,-0.902-X4) + 0.0316*max(0,X1-0.0166) * X6 - 0.0290*max(0,0.486-X4) - 0.0273*max(0,X8-0.592) + 0.0272*max(0,X3+0.106) * max(0,-0.671-X8) - 0.0264*max(0,-0.387-X0) - 0.0257*max(0,0.447-X5) + 0.0254*X6 + 0.0244*max(0,X6+0.664) + 0.0233*X1 * max(0,-0.671-X8) - 0.0224*max(0,X8-0.276) - 0.0220*X9 * X6 - 0.0199*max(0,-0.756-X3) * X5 + 0.0179*max(0,X6+0.340) + 0.0178*X1 * X6 - 0.0167*max(0,X3+0.106) * X0 - 0.0164*max(0,X1-0.0166) * max(0,X3+0.106) + 0.0163*max(0,X3+0.106) * X5 + 0.0160*max(0,X2+0.00807) * max(0,X3-0.219) + 0.00958*max(0,-0.671-X8) * X4 - 0.00921*max(0,X1-0.0166) * max(0,-0.671-X8) - 0.00904*X9 * X0 - 0.00852*max(0,-0.120-X0) - 0.00574*max(0,X8-0.908) - 0.00479*max(0,-0.355-X8) - 0.00421*max(0,X7-0.818) - 0.00353*max(0,X3-0.219) * X2 - 0.00270*max(0,0.139-X4) - 0.00171*max(0,-0.0395-X8) - 0.00145*max(0,X3-0.219) * X6 + 0.000471*max(0,0.128-X5) - 0.000318*X5 * X6 - 1.73e-5*max(0,0.147-X0) + 1.93e-8*max(0,X0+0.387) - 2.89e-11*max(0,0.681-X0)"
