dataset,algorithm,status,n_features,r2,rmse,complexity,seconds,error,expr
582_fri_c1_500_25,ffx,ok,25,0.5913836995711268,0.644731018266792,1258,52.6,,"1.44 - 89.7*max(0,X5-1.32) * max(0,X1-0.797) - 32.5*max(0,X3-1.31) * max(0,X5-1.32) + 21.6*max(0,X1-1.23) * max(0,X16-1.24) + 15.7*max(0,X19-1.24) * max(0,X24-1.25) - 15.3*max(0,X19-1.24) * max(0,X17-1.20) - 14.7*max(0,X23-1.27) * max(0,X0-1.51) - 14.3*max(0,X16-1.24) * max(0,-1.00-X12) + 10.6*max(0,-1.03-X8) * max(0,X16-1.24) + 9.77*max(0,X19-1.24) * max(0,X0-0.938) + 8.29*max(0,X18-1.18) * max(0,X1-0.797) - 8.17*max(0,X5-1.32) * max(0,X23-1.27) - 6.55*max(0,X19-1.24) * max(0,X1-1.23) + 5.92*max(0,X18-1.18) * max(0,X0-0.938) + 5.92*max(0,X16-1.24) * max(0,X23-1.27) + 4.70*max(0,X23-1.27) * max(0,X10-1.24) + 4.66*max(0,X5-1.32) * max(0,X24-1.25) + 3.76*max(0,-1.07-X18) * max(0,X2-1.28) + 3.71*max(0,X1-1.23) * max(0,X10-1.24) + 3.64*max(0,-1.07-X18) * max(0,X5-1.32) - 3.34*max(0,X1-1.23) * max(0,X0-1.51) + 2.92*max(0,-1.00-X12) * max(0,X10-1.24) + 2.72*max(0,X0+0.200) * max(0,X1-0.797) + 2.67*max(0,-1.03-X8) * max(0,X2-1.28) - 2.47*max(0,-1.03-X8) * max(0,X17-1.20) - 2.31*max(0,-1.00-X12) * max(0,X24-1.25) - 2.22*max(0,X16-1.24) * max(0,X3-1.31) + 2.15*max(0,X1-1.23) + 2.14*max(0,X16-1.24) * max(0,X1-0.797) + 2.13*max(0,X1-1.23) * max(0,X2-1.28) - 2.10*max(0,X16-1.24) * max(0,X24-0.798) - 2.07*max(0,X5-1.32) * max(0,-1.05-X21) + 2.03*max(0,X18-1.18) * max(0,-1.05-X21) + 1.99*max(0,X3-1.31) * max(0,X1-0.797) + 1.90*max(0,-1.07-X18) * max(0,-1.05-X21) + 1.88*max(0,-1.07-X18) * max(0,X3-1.31) - 1.74*max(0,-1.07-X18) * max(0,X16-1.24) - 1.74*max(0,X2-1.28) * max(0,-1.04-X15) + 1.59*max(0,X16-1.24) * max(0,-1.34-X0) - 1.51*max(0,X2-1.28) * max(0,X17-1.20) - 1.49*max(0,X19-1.24) * max(0,X0+0.200) + 1.28*max(0,X23-1.27) * max(0,-1.34-X0) + 1.21*max(0,X0-0.938) - 0.923*max(0,X18-1.18) * max(0,-1.34-X0) - 0.895*max(0,X1+0.0713) + 0.825*max(0,X3-1.31) * max(0,X0-0.938) - 0.802*abs(X1) - 0.769*max(0,-0.0596-X3) - 0.745*max(0,-1.04-X15) * max(0,X1-0.797) - 0.720*max(0,X0+0.200) - 0.685*max(0,X16-1.24) * max(0,-1.04-X15) + 0.570*max(0,-1.07-X18) * max(0,-1.34-X0) + 0.517*max(0,-0.600-X15) * max(0,X23-1.27) + 0.490*max(0,X10-1.24) + 0.483*max(0,X3-1.31) + 0.465*max(0,-1.03-X8) * max(0,X3-1.31) - 0.460*max(0,X1+0.505) - 0.417*max(0,X0+0.200) * max(0,X23-1.27) + 0.394*max(0,-1.04-X15) * max(0,X23-1.27) + 0.381*max(0,X17-1.20) * max(0,-1.34-X0) + 0.367*max(0,-0.600-X15) * max(0,-1.34-X0) + 0.356*max(0,X15-1.18) + 0.348*max(0,X2-1.28) * abs(X1) - 0.347*max(0,X7-1.14) + 0.337*max(0,-0.600-X15) * max(0,X5-1.32) + 0.297*max(0,X2-1.28) * max(0,X3-1.31) - 0.294*max(0,X18-1.18) * max(0,X0+0.200) + 0.286*abs(X2) - 0.282*max(0,-1.03-X8) * max(0,-1.00-X12) + 0.264*max(0,-0.600-X15) * max(0,-1.05-X21) + 0.263*max(0,-0.568-X12) * max(0,X17-1.20) + 0.262*max(0,-1.05-X21) - 0.262*abs(X0) - 0.251*max(0,-0.940-X1) - 0.233*max(0,X23-0.792) - 0.229*max(0,X0+0.200) * max(0,-1.04-X15) - 0.220*max(0,-1.06-X6) - 0.217*max(0,-1.07-X18) * abs(X1) + 0.213*max(0,-0.568-X12) * max(0,X18-1.18) + 0.208*abs(X1) * max(0,-1.34-X0) - 0.200*max(0,-1.00-X12) * max(0,-0.600-X15) + 0.192*max(0,X5-1.32) + 0.190*max(0,X17-1.20) * max(0,-1.05-X21) - 0.187*max(0,X0-1.51) * max(0,X0-0.938) + 0.187*max(0,X3-0.396) - 0.184*max(0,X0+0.200) * max(0,X24-0.798) + 0.172*abs(X3) + 0.165*max(0,X16-1.24) * max(0,X0-0.938) - 0.164*max(0,-1.05-X19) - 0.156*max(0,X9-0.723) + 0.150*max(0,-0.568-X12) * max(0,X10-1.24) - 0.143*max(0,X19-1.24) * max(0,-1.04-X15) + 0.136*max(0,-0.997-X20) - 0.128*abs(X10) + 0.117*max(0,X4+0.524) + 0.116*max(0,-1.03-X8) - 0.107*max(0,0.874-X4) - 0.104*max(0,-0.599-X13) + 0.0954*max(0,X24-0.798) * max(0,X24-1.25) + 0.0950*max(0,-1.12-X23) - 0.0928*max(0,X19-1.24) - 0.0877*max(0,-1.00-X12) * max(0,-1.04-X15) - 0.0814*max(0,-0.997-X24) + 0.0804*max(0,X20-1.26) - 0.0786*max(0,X18-1.18) * max(0,-0.600-X15) + 0.0750*max(0,-0.134-X19) - 0.0648*max(0,X18-1.18) + 0.0561*abs(X17) + 0.0507*max(0,X14-0.745) + 0.0491*max(0,X13-1.18) + 0.0461*max(0,-0.600-X15) - 0.0416*abs(X22) + 0.0392*max(0,X8-1.25) + 0.0368*max(0,X4-0.408) - 0.0317*max(0,X6+0.590) - 0.0305*max(0,X9+0.671) - 0.0304*max(0,0.314-X23) - 0.0286*max(0,-0.475-X5) + 0.0284*max(0,X11-0.321) - 0.0274*abs(X9) - 0.0258*max(0,X18-0.726) + 0.0243*max(0,0.303-X12) - 0.0222*max(0,X12+0.568) + 0.0175*max(0,-1.07-X18) * max(0,X0-0.938) - 0.0154*max(0,X16+0.604) + 0.0123*abs(X16) + 0.00868*abs(X7) + 0.00585*max(0,-1.09-X7) - 0.00420*max(0,-1.00-X12) * max(0,X0+0.200) + 0.00280*max(0,-0.979-X22) - 0.00108*max(0,X24-0.798) * abs(X1)"
564_fried,MRGPRegressor,ok,10,0.7843100452884623,2.134584216951976,434,3061.7,,"mul(log(mul(mul(div(exp(X9), cube(mul(mul(mul(square(X8), X4), sub(X7, mul(cube(log(mul(cos(X3), add(X2, X1)))), sqrt(div(square(mul(X2, X1)), X1))))), add(cube(X2), square(sqrt(div(mul(X2, cos(X1)), cos(X1)))))))), square(div(log(exp(X1)), sqrt(square(mul(cos(X3), X1)))))), add(cos(exp(mul(X2, X1))), mul(sub(exp(X3), X4), square(mul(X2, cos(X1))))))), div(div(log(log(X1)), sqrt(quart(sub(add(sqrt(div(log(X4), sqrt(X2))), exp(sqrt(X10))), mul(X2, cos(square(X1))))))), mul(mul(X5, sub(X7, mul(cube(log(mul(mul(div(exp(X9), cube(sin(div(log(exp(X1)), exp(X6))))), square(div(log(exp(log(X1))), sqrt(X2)))), add(cos(exp(log(X5))), add(mul(X8, X1), mul(X10, X1)))))), X1))), div(exp(mul(X5, X10)), quart(quart(X8))))))"
583_fri_c1_1000_50,OperonRegressor,ok,50,0.9409363572899977,0.24599469214371264,90,60.6,,(0.0034490798 + (1.0015195608 * (((cos((5.0152339935 + ((-2.4652128220) * X1))) - cos(((((1.4701058865 + ((-0.4451945126) * X1)) - (0.0315024331 * X4)) - cos((((-1.8970899582) * X2) + (1.3374153376 * X1)))) + cos(((((-0.5894925594) * X41) * (0.0877422839 * X5)) + (1.4718427658 * X1)))))) + (((-0.0938751847) * X2) - ((-0.4556376636) * X4))) + (((((-0.6010200381) * X41) * (0.0977860391 * X5)) - ((-0.1982962191) * X5)) + (sin(((3.8478138447 + ((-2.7430105209) * X1)) + (0.6845160127 * X2))) + sin(((1.3369604349 * cos((((-0.0415812843) * X15) + (1.2199997902 * X1)))) + ((-2.1721918583) * X2))))))))
573_cpu_act,ITEARegressor,ok,21,0.6903140839431915,10.436753674139352,2,2519.7,,-21.239*sqrtabs(x_2 * x_3 * x_4**-1 * x_16 * x_18**-1 * x_20**-1) + 1480.924*sqrtabs(x_0 * x_1 * x_2**-1 * x_3**-1 * x_4**-1 * x_6**-1 * x_9 * x_10 * x_11 * x_17**-1 * x_18 * x_19**-1 * x_20**-1) + 94.614
574_house_16H,ITEARegressor,ok,16,-1.118682129005796,64797.21668124909,2,2232.5,,11623.345*sqrtabs(x_0 * x_3 * x_4**-1 * x_5 * x_7 * x_9 * x_10 * x_12**-1) + -1657368.019*id(x_0 * x_4 * x_5**-1 * x_7 * x_8 * x_10 * x_11 * x_12 * x_15) + 24330.64
583_fri_c1_1000_50,ffx,ok,50,0.5935280545699728,0.6453285962476342,992,73.3,,"0.993 + 3.38*max(0,X1-0.863) + 2.53*max(0,X0-0.758) - 2.33*max(0,X1+0.0665) + 1.14*max(0,X1-1.33) - 1.06*max(0,X3-1.10) - 0.935*max(0,-0.397-X0) - 0.912*max(0,X16-1.18) - 0.847*max(0,X0-0.181) - 0.747*max(0,X28-1.36) - 0.707*max(0,X37-1.22) + 0.645*max(0,-1.02-X6) + 0.620*max(0,X34-1.35) - 0.597*max(0,-1.05-X45) + 0.502*max(0,X20-1.13) - 0.498*max(0,X49-0.777) - 0.479*max(0,-1.04-X23) + 0.454*max(0,X3-0.645) + 0.452*max(0,X2-0.805) - 0.418*max(0,X45-0.814) + 0.410*max(0,X2-1.28) + 0.380*max(0,X25-1.35) - 0.368*max(0,X47-1.26) + 0.343*max(0,X36-1.39) + 0.342*max(0,-0.141-X2) + 0.340*max(0,X15-1.40) + 0.332*max(0,X31-1.19) + 0.306*max(0,X6-1.26) + 0.300*max(0,X0-1.34) + 0.273*max(0,X40-1.30) + 0.269*max(0,X48-1.33) + 0.266*max(0,X42-0.404) + 0.249*max(0,X16-0.253) - 0.248*max(0,X28-0.911) + 0.244*max(0,-1.02-X49) - 0.242*max(0,-0.503-X15) + 0.239*max(0,X18-0.863) - 0.218*max(0,X33-0.826) - 0.209*max(0,X8-1.24) - 0.208*max(0,-0.509-X21) + 0.207*max(0,0.332-X2) - 0.204*max(0,-0.0665-X1) + 0.203*max(0,X17-0.756) - 0.190*max(0,-1.09-X2) - 0.184*max(0,X0+0.397) + 0.175*max(0,X3+0.724) - 0.174*max(0,-0.151-X13) + 0.168*max(0,X24-1.40) - 0.162*max(0,X12-1.27) + 0.158*max(0,-0.992-X25) + 0.154*max(0,-1.17-X29) - 0.147*max(0,-0.531-X1) - 0.147*max(0,0.777-X49) + 0.136*X4 + 0.129*max(0,X25+0.523) + 0.120*max(0,X9-0.739) - 0.117*max(0,-0.980-X21) + 0.115*max(0,0.404-X42) - 0.114*max(0,X13+0.151) - 0.111*max(0,X5-0.768) + 0.109*max(0,X46-1.42) - 0.107*max(0,X29-1.10) - 0.105*max(0,0.456-X28) - 0.0998*max(0,-0.538-X41) - 0.0990*max(0,X29+0.258) + 0.0972*max(0,-0.550-X8) + 0.0957*max(0,X12+1.02) + 0.0936*max(0,X3+0.267) + 0.0933*max(0,X3-0.189) - 0.0925*max(0,-1.12-X31) - 0.0892*max(0,X44+0.649) + 0.0892*max(0,-0.0939-X40) - 0.0864*max(0,X48+0.500) + 0.0859*max(0,X22-1.22) - 0.0853*max(0,-0.606-X13) + 0.0840*max(0,X40-0.837) - 0.0829*max(0,-0.462-X24) - 0.0809*max(0,1.10-X3) - 0.0711*max(0,X30+0.184) - 0.0708*max(0,-0.959-X18) + 0.0707*max(0,X15-0.926) - 0.0698*max(0,-0.992-X10) + 0.0697*max(0,X43+0.534) - 0.0681*max(0,X32-0.329) - 0.0681*max(0,X24+0.462) + 0.0642*max(0,X43-1.28) + 0.0636*max(0,-1.13-X16) - 0.0633*max(0,-0.880-X38) + 0.0611*max(0,X35-0.784) + 0.0600*max(0,-0.563-X19) + 0.0557*max(0,-0.0876-X14) - 0.0534*max(0,-0.657-X31) + 0.0524*max(0,X26-0.951) - 0.0475*max(0,X33-1.29) - 0.0458*max(0,X38-0.455) - 0.0435*max(0,X30+0.652) - 0.0433*max(0,-0.538-X4) - 0.0404*max(0,X46+0.829) - 0.0400*max(0,-0.980-X19) + 0.0398*max(0,-0.978-X5) - 0.0396*max(0,-0.652-X30) - 0.0387*max(0,-0.538-X34) + 0.0383*max(0,X17-1.21) - 0.0379*max(0,X5-1.20) + 0.0370*max(0,X11-0.297) + 0.0357*max(0,X20+0.201) - 0.0354*max(0,X39-0.229) - 0.0340*max(0,X44-1.19) - 0.0323*max(0,X38-1.35) + 0.0323*max(0,-0.156-X37) - 0.0306*max(0,-0.126-X9) - 0.0296*max(0,X6+0.105) + 0.0291*max(0,-1.02-X12) + 0.0290*max(0,-1.55-X0) + 0.0264*max(0,X28+0.452) - 0.0260*max(0,X21+0.509) - 0.0233*max(0,-1.11-X44) + 0.0226*max(0,X27-1.31) + 0.0217*max(0,0.866-X27) + 0.0214*max(0,-0.105-X5) + 0.0211*max(0,-0.806-X26) - 0.0203*max(0,X41-0.907) - 0.0202*max(0,1.26-X47) - 0.0188*max(0,X6-0.805) - 0.0181*max(0,1.25-X4) + 0.0172*max(0,X4+0.985) - 0.0157*max(0,0.358-X4) - 0.0148*max(0,X23+0.591) - 0.0137*max(0,X10+0.522) + 0.0125*max(0,X11+0.178) - 0.0115*max(0,X36+0.568) + 0.0104*max(0,X4+0.0899) + 0.00950*max(0,-0.461-X27) - 0.00833*max(0,-0.530-X22) + 0.00720*max(0,0.837-X40) - 0.00701*max(0,X6-0.350) - 0.00689*max(0,-0.573-X33) - 0.00668*max(0,0.329-X32) - 0.00491*max(0,X33+0.107) + 0.00376*max(0,X11+0.652) + 0.00261*max(0,X47-0.321) + 0.00136*max(0,0.380-X14) + 0.000851*max(0,0.305-X17)"
584_fri_c4_500_25,OperonRegressor,ok,25,0.782960400859287,0.4232605011164426,84,58.7,,((-0.0000000429) + (0.9985430837 * ((((((0.3861428201 * X4) + (((0.4206883609 * X3) ^ 2) / exp((0.1795592904 * X4)))) - cos((3.0673129559 + (1.9500894547 * X1)))) - sin((2.0759005547 * X2))) - (((-0.3822573125) + (0.4310282767 * X1)) + (((-0.3753794432) * X5) + (0.2411153466 * X3)))) + (((cos((2.6044542789 + (1.8388009071 * X1))) - ((sin((1.5481944084 * X2)) + (-0.6999009848)) ^ 2)) + ((0.0156315733 * X6) - ((-0.0194107555) * X16))) / (exp(((sin(((-0.4411664009) * X2)) + (0.0122938966 * X19)) * exp(sin((1.2720099688 * X2))))) * 1.9836443663)))))
579_fri_c0_250_5,ITEARegressor,ok,5,0.24083163176675082,0.7524381678079008,2,2044.7,,0.56*id(x_3) + 0.307*exp(x_4) + -0.435
573_cpu_act,MRGPRegressor,ok,21,0.8699525324333914,6.763253341935611,431,3111.3,,"div(cos(add(mul(div(mul(X3, sub(sub(add(X17, cube(sin(X21))), mul(X10, X1)), sub(div(div(X9, mul(sin(quart(X21)), quart(cos(add(cos(X17), square(div(X9, log(X21)))))))), mul(cos(mul(X20, sin(X8))), div(square(div(X12, cube(sin(exp(X21))))), exp(log(X3))))), cube(X18)))), mul(cos(mul(sin(X7), sin(X18))), div(square(quart(square(X21))), exp(log(X3))))), sin(X7)), square(quart(X11)))), mul(cos(mul(add(X21, add(div(X19, X1), X12)), sin(mul(log(X17), X6)))), div(div(log(add(mul(X18, X16), add(square(quart(X3)), X15))), mul(sin(quart(X21)), quart(X13))), mul(cos(div(square(X2), X1)), div(square(div(div(div(X10, mul(sin(quart(X11)), X21)), X7), cube(sin(mul(cos(mul(sin(X7), sin(X18))), div(square(quart(square(X21))), exp(log(X3)))))))), X16)))))"
562_cpu_small,ffx,timeout,,,,,,wall clock > 3900s,
584_fri_c4_500_25,ffx,ok,25,-1.492474945905537,1.4343450970609455,1235,46.2,,"1.13 + 38.6*max(0,X5-1.71) * max(0,-0.968-X7) + 20.1*max(0,X5-1.71) * max(0,X1-1.32) - 6.14*max(0,X5-1.71) * max(0,X15-1.37) - 4.33*max(0,X16-1.28) * max(0,X21-1.26) + 3.79*max(0,-1.01-X6) * max(0,X12-1.23) + 3.52*max(0,X5-1.71) * max(0,-0.512-X7) + 2.97*abs(X0) * max(0,X1-0.850) + 2.71*max(0,X16-1.28) * max(0,-0.949-X15) - 2.61*max(0,X8-1.40) * max(0,-1.01-X6) + 2.46*max(0,X15-1.37) * max(0,X1-0.850) + 2.43*max(0,X1-1.32) * max(0,X5-2.39) + 2.30*max(0,X17-1.09) * max(0,-1.01-X6) - 2.02*max(0,X10-1.29) * max(0,X1-0.850) + 2.01*max(0,X0-1.08) + 1.91*max(0,X15-1.37) * max(0,X0-1.08) - 1.81*max(0,X21-0.800) * max(0,X5-1.71) - 1.79*max(0,X10-1.29) * max(0,-0.949-X15) - 1.73*max(0,X5-1.71) * max(0,X21-1.26) - 1.70*max(0,-0.246-X2) * max(0,X1-1.32) + 1.58*max(0,X24-1.18) * max(0,X1-0.850) + 1.45*max(0,X21-0.800) * max(0,X0-1.08) - 1.38*max(0,X24-1.18) * max(0,X12-1.23) - 1.33*max(0,X12-1.23) * max(0,X0-1.08) - 1.13*max(0,X21-1.26) * max(0,X1-0.850) + 1.11*max(0,X17-1.09) * max(0,-1.03-X19) + 1.06*max(0,X12-1.23) * max(0,-0.613-X24) + 1.04*max(0,-0.613-X24) * max(0,X1-1.32) + 1.04*max(0,X24-1.18) * max(0,-1.03-X19) - 0.971*max(0,-1.03-X19) * max(0,X15-1.37) - 0.970*max(0,-0.949-X15) * max(0,X21-1.26) - 0.917*max(0,X17-1.09) * max(0,-0.613-X24) + 0.905*max(0,X24-1.18) * max(0,X17-1.09) - 0.891*max(0,X1+0.561) - 0.827*max(0,X16-1.28) * max(0,-0.613-X24) - 0.660*max(0,X22-1.27) - 0.651*abs(X1) - 0.645*max(0,X8-1.40) * max(0,X15-1.37) + 0.618*max(0,X24-1.18) * max(0,X15-1.37) + 0.532*max(0,-1.01-X6) * max(0,X0-1.08) - 0.513*abs(X0) + 0.512*max(0,X5-2.39) * max(0,X0-1.08) + 0.506*max(0,X5-1.71) * max(0,X0-1.08) + 0.482*max(0,X21-1.26) * max(0,-0.613-X24) - 0.474*max(0,X8-1.40) * max(0,X1-0.850) - 0.463*max(0,X0+0.0266) - 0.433*max(0,X1+0.561) * max(0,X16-1.28) - 0.410*max(0,X7-1.31) - 0.403*max(0,X24-1.18) * max(0,-1.01-X6) + 0.387*max(0,X10-1.29) * max(0,X1+0.561) - 0.372*max(0,-0.246-X2) * max(0,X1-0.380) + 0.361*max(0,-1.03-X19) * max(0,-0.613-X24) + 0.345*max(0,-0.927-X2) - 0.334*max(0,-0.246-X2) * max(0,X5-1.71) - 0.328*max(0,X0+0.581) - 0.317*max(0,X21-0.800) * max(0,-0.246-X2) - 0.302*max(0,-0.246-X2) * max(0,-0.949-X15) + 0.299*max(0,X3-0.267) + 0.284*max(0,X10-1.29) * max(0,-1.01-X6) + 0.279*max(0,-0.246-X2) * max(0,-1.01-X6) - 0.275*max(0,-1.01-X6) * max(0,-0.613-X24) + 0.272*max(0,-0.512-X7) * max(0,-0.613-X24) - 0.270*max(0,X4-3.24) + 0.259*max(0,X4-0.269) - 0.258*max(0,-0.643-X3) - 0.256*max(0,X10-1.29) * max(0,-0.512-X7) + 0.249*max(0,-0.546-X18) + 0.236*max(0,X17-1.09) * abs(X0) + 0.234*max(0,-0.968-X7) * max(0,-0.613-X24) + 0.219*max(0,X3+1.10) - 0.207*max(0,X24-1.18) * max(0,X16-1.28) + 0.203*max(0,X3-1.18) + 0.197*max(0,-0.246-X2) - 0.189*max(0,X15-1.37) * max(0,-0.968-X7) - 0.177*max(0,-1.03-X19) * max(0,X16-1.28) + 0.175*max(0,X10-0.836) + 0.174*max(0,-1.06-X24) + 0.166*max(0,X21-0.800) * max(0,-1.01-X6) + 0.161*max(0,-1.03-X19) * max(0,-0.512-X7) - 0.153*max(0,-0.985-X10) + 0.135*max(0,X10-1.29) - 0.135*max(0,-1.03-X1) - 0.123*abs(X0) * max(0,-0.949-X15) + 0.114*max(0,X13-1.25) + 0.106*max(0,-1.08-X16) + 0.105*max(0,-0.246-X2) * max(0,-0.613-X24) + 0.0962*max(0,X16-1.28) * abs(X0) - 0.0930*max(0,0.441-X14) - 0.0867*max(0,X14-0.441) + 0.0813*max(0,-1.01-X6) * max(0,-0.949-X15) - 0.0802*max(0,-0.322-X5) - 0.0783*max(0,-1.05-X22) + 0.0749*max(0,X7+0.512) + 0.0698*max(0,-1.03-X19) + 0.0687*max(0,-1.06-X13) - 0.0666*max(0,X17-1.09) * max(0,-0.512-X7) - 0.0616*max(0,0.375-X18) + 0.0564*abs(X8) - 0.0527*max(0,1.18-X3) + 0.0496*max(0,X9-0.259) + 0.0492*abs(X2) - 0.0480*max(0,X16-1.28) * max(0,X12-1.23) + 0.0467*max(0,X12-0.358) - 0.0444*max(0,X8-1.40) * max(0,-0.512-X7) + 0.0436*max(0,X24-1.18) * max(0,-0.512-X7) + 0.0424*max(0,-0.139-X16) + 0.0397*max(0,0.259-X9) - 0.0362*abs(X23) + 0.0356*abs(X0) * max(0,-0.613-X24) - 0.0350*abs(X21) - 0.0330*max(0,0.282-X24) + 0.0313*max(0,0.381-X10) + 0.0304*max(0,-0.246-X2) * max(0,-0.512-X7) + 0.0289*max(0,-1.11-X23) + 0.0257*max(0,X6-1.36) + 0.0253*max(0,-0.246-X2) * max(0,X16-1.28) - 0.0222*max(0,X24-0.730) - 0.0207*max(0,0.396-X11) + 0.0195*abs(X19) - 0.0181*max(0,-0.515-X12) + 0.0164*max(0,-0.485-X15) + 0.0144*max(0,-0.594-X13) + 0.0122*max(0,X21+0.582) + 0.0122*max(0,X19+0.580) + 0.00977*max(0,X13+0.132) - 0.00897*max(0,X20-0.799) - 0.00652*abs(X11) - 0.00562*max(0,-0.466-X11) + 0.00407*max(0,X4-1.01) + 0.00236*max(0,X19-1.21) - 0.000355*max(0,X5-2.39)"
574_house_16H,MRGPRegressor,ok,16,-1.8826053404049148,75581.59336801687,413,3040.3,,"div(div(cos(sub(div(exp(cos(exp(sqrt(X10)))), add(quart(log(div(X13, X9))), cos(square(mul(X13, X3))))), div(div(mul(div(add(sub(X4, X13), sqrt(X11)), quart(square(X10))), log(sub(div(exp(cos(exp(sqrt(X10)))), add(quart(log(div(X13, X9))), cos(square(X11)))), div(div(mul(sin(add(exp(X16), X4)), log(mul(X10, X3))), sqrt(sqrt(log(X13)))), square(cube(X1)))))), sqrt(sqrt(log(X13)))), square(cube(exp(exp(X16))))))), div(quart(square(X15)), cos(quart(X13)))), div(sqrt(sqrt(add(div(exp(cos(exp(sub(div(exp(cos(exp(sqrt(X10)))), add(quart(log(X16)), cos(square(sqrt(X11))))), div(div(mul(sin(add(X4, X4)), log(mul(X10, X3))), sqrt(sqrt(log(X13)))), X1))))), add(quart(log(div(X3, X9))), cos(square(sqrt(X11))))), X4))), X7))"
586_fri_c3_1000_25,OperonRegressor,ok,25,0.9640802941789368,0.1903979397443696,88,59.8,,(0.0001129219 + (0.9987955093 * (((sin(sin(((2.2095086575 * X1) - (1.7702493668 + ((-1.7252612114) * X2))))) * ((-1.1953732967) + sin(((2.0384862423 + (0.1353661716 * X25)) - ((-0.6200676560) * X2))))) - sin(((0.9329493046 * X1) - (((-0.0271880254) * X19) - ((-0.4023149312) + (1.5631046295 * X2)))))) + ((sin(((0.6945193410 * X3) - ((0.0449037068 * X4) - ((-2.1384661198) + ((-0.1266435236) * X1))))) + (((-0.0487821512) * X8) - ((0.2414995730 * X1) - ((0.0315810405 * X19) - (((-0.0302745849) * X21) - (0.8033883572 + ((-0.0931845903) * X2))))))) - (((-0.3540940285) * X4) - (0.3858421147 * X5))))))
