dataset,algorithm,status,n_features,r2,rmse,complexity,seconds,error,expr
573_cpu_act,ITEARegressor,ok,21,0.9636352386516446,3.576391688428026,2,2457.2,,-74.724*tanh(x_0 * x_2 * x_5 * x_14 * x_19**-1 * x_20**-1) + -16.829*tanh(x_2 * x_3 * x_4**-1 * x_16 * x_20**-1) + 92.454
564_fried,MRGPRegressor,ok,10,0.5097312277016726,3.2182179302247187,449,3102.0,,"mul(log(div(log(mul(cos(X1), X2)), mul(X1, cos(cos(X3))))), div(div(log(div(X5, div(X4, X6))), sqrt(quart(sub(X8, X3)))), mul(mul(div(exp(cube(X1)), cube(sin(mul(square(div(log(mul(cos(X1), square(X3))), sqrt(X2))), div(div(log(log(X1)), sqrt(quart(X4))), mul(mul(cube(X2), sub(X7, cube(add(mul(log(quart(X5)), square(quart(log(add(cube(exp(X1)), X2))))), mul(sqrt(square(quart(X1))), mul(X2, X5)))))), cos(X2))))))), square(div(log(mul(log(div(cube(square(exp(X5))), mul(cos(X1), cos(mul(log(quart(X5)), X4))))), div(div(square(mul(mul(div(exp(cube(X2)), cube(X7)), square(div(log(mul(X5, X4)), sqrt(X8)))), X2)), sqrt(quart(X4))), mul(cube(X1), cos(X2))))), sqrt(mul(cos(X1), X2))))), add(cos(exp(log(quart(X1)))), mul(sub(exp(X2), square(X4)), cube(X3))))))"
583_fri_c1_1000_50,OperonRegressor,ok,50,0.971954628003596,0.16951035160123587,84,50.6,,(0.0000035140 + (1.0005946159 * (((((((((-16.3462295532) + ((-4.5567321777) * X1)) - ((-4.4082326889) * X2)) - (sin((3.4830079079 * X2)) + ((-6.7278828621) * X3))) - exp(((-14.5588064194) + (8.5817613602 * X1)))) * (0.0815498307 + (0.0330818444 * X3))) + (0.2088087350 * X5)) - ((((cos(((-4.3905692101) + ((-1.7235534191) * X1))) - sin(((-2.0384409428) + ((-1.0104457140) * X1)))) * (exp(sin((1.1189955473 * X2))) - 1.5913475752)) + ((-0.1694831103) * X2)) - exp(((-0.0409674123) * X34)))) + (cos((exp((0.8342073560 * X2)) + (1.3378801346 * X1))) - ((-0.4143590927) * X4)))))
574_house_16H,ITEARegressor,error,,,,,,ValueError: Input contains NaN.,
583_fri_c1_1000_50,ffx,ok,50,0.5974936007172322,0.6421729632487778,992,71.9,,"0.917 + 3.36*max(0,X1-0.863) + 2.48*max(0,X0-0.758) - 2.33*max(0,X1+0.0665) + 1.22*max(0,X1-1.33) - 1.10*max(0,X3-1.10) - 0.935*max(0,-0.397-X0) - 0.932*max(0,X16-1.18) - 0.798*max(0,X0-0.181) - 0.739*max(0,X37-1.22) - 0.666*max(0,X28-1.36) + 0.634*max(0,-1.02-X6) + 0.616*max(0,X34-1.35) - 0.575*max(0,-1.05-X45) - 0.515*max(0,X49-0.777) + 0.505*max(0,X20-1.13) - 0.479*max(0,-1.04-X23) + 0.479*max(0,X3-0.645) + 0.469*max(0,X2-1.28) + 0.437*max(0,X2-0.805) - 0.422*max(0,X45-0.814) - 0.368*max(0,X47-1.26) + 0.363*max(0,X15-1.40) + 0.356*max(0,-0.141-X2) + 0.352*max(0,X25-1.35) + 0.351*max(0,X6-1.26) + 0.338*max(0,X0-1.34) + 0.335*max(0,X36-1.39) + 0.330*max(0,X31-1.19) - 0.286*max(0,X28-0.911) + 0.280*max(0,-1.02-X49) + 0.258*max(0,X16-0.253) + 0.258*max(0,X42-0.404) - 0.251*max(0,-0.503-X15) + 0.245*max(0,X48-1.33) + 0.242*max(0,X40-1.30) - 0.235*max(0,-0.0665-X1) + 0.231*max(0,X18-0.863) + 0.226*max(0,X3+0.724) - 0.224*max(0,X33-0.826) - 0.208*max(0,X8-1.24) - 0.204*max(0,X0+0.397) - 0.200*max(0,-0.509-X21) + 0.193*max(0,0.332-X2) + 0.186*max(0,X17-0.756) - 0.170*max(0,-1.09-X2) - 0.154*max(0,0.777-X49) + 0.154*max(0,X24-1.40) - 0.151*max(0,-0.151-X13) + 0.144*max(0,-0.992-X25) + 0.137*max(0,-1.17-X29) + 0.130*max(0,X9-0.739) - 0.130*max(0,X5-0.768) + 0.128*max(0,X25+0.523) - 0.125*max(0,-0.980-X21) + 0.120*max(0,X17-1.21) - 0.119*max(0,X12-1.27) + 0.114*max(0,0.404-X42) - 0.114*max(0,X13+0.151) + 0.111*X4 - 0.111*max(0,-0.606-X13) - 0.110*max(0,0.456-X28) + 0.108*max(0,X40-0.837) - 0.105*max(0,-0.531-X1) - 0.105*max(0,X29+0.258) - 0.104*max(0,-0.538-X41) + 0.0991*max(0,X46-1.42) - 0.0977*max(0,-0.980-X19) + 0.0975*max(0,-0.550-X8) + 0.0929*max(0,-0.563-X19) - 0.0920*max(0,X44+0.649) + 0.0920*max(0,X12+1.02) - 0.0880*max(0,-0.959-X18) - 0.0853*max(0,-0.462-X24) + 0.0844*max(0,X3+0.267) + 0.0835*max(0,-0.0939-X40) - 0.0800*max(0,X48+0.500) - 0.0765*max(0,X30+0.184) - 0.0743*max(0,-0.880-X38) + 0.0710*max(0,X43+0.534) - 0.0706*max(0,-1.12-X31) + 0.0698*max(0,X3-0.189) + 0.0663*max(0,X22-1.22) - 0.0658*max(0,X24+0.462) - 0.0655*max(0,-0.657-X31) - 0.0648*max(0,X32-0.329) - 0.0639*max(0,X29-1.10) - 0.0632*max(0,-0.992-X10) + 0.0587*max(0,X15-0.926) - 0.0537*max(0,-0.538-X4) + 0.0511*max(0,X4+0.985) - 0.0507*max(0,1.10-X3) + 0.0498*max(0,X26-0.951) - 0.0477*max(0,X38-0.455) + 0.0467*max(0,-1.13-X16) + 0.0466*max(0,X35-0.784) + 0.0462*max(0,X11-0.297) - 0.0442*max(0,-0.538-X34) + 0.0440*max(0,X43-1.28) - 0.0400*max(0,X6-0.805) - 0.0391*max(0,X44-1.19) - 0.0387*max(0,X30+0.652) - 0.0384*max(0,X46+0.829) - 0.0375*max(0,X39-0.229) + 0.0361*max(0,-0.0876-X14) + 0.0358*max(0,-0.978-X5) + 0.0327*max(0,X20+0.201) - 0.0310*max(0,-0.652-X30) + 0.0279*max(0,-0.156-X37) + 0.0259*max(0,-1.55-X0) - 0.0248*max(0,-1.11-X44) + 0.0242*max(0,X28+0.452) - 0.0237*max(0,-0.126-X9) - 0.0235*max(0,X21+0.509) - 0.0232*max(0,-1.18-X3) + 0.0220*max(0,-1.02-X12) + 0.0204*max(0,0.866-X27) - 0.0202*max(0,X6+0.105) + 0.0189*max(0,-0.105-X5) - 0.0187*max(0,1.25-X4) - 0.0182*max(0,1.26-X47) + 0.0170*max(0,0.837-X40) + 0.0163*max(0,-0.806-X26) - 0.0161*max(0,X6-0.350) + 0.0159*max(0,0.380-X14) - 0.0155*max(0,X5-1.20) + 0.0151*max(0,X47-0.321) + 0.0148*max(0,X27-1.31) - 0.0145*max(0,X36+0.568) - 0.0136*max(0,-0.573-X33) - 0.0133*max(0,X23+0.591) - 0.0131*max(0,X41-0.907) - 0.0107*max(0,X33+0.107) - 0.00950*max(0,X10+0.522) - 0.00768*max(0,0.358-X4) - 0.00722*max(0,-0.530-X22) - 0.00626*max(0,-0.559-X9) - 0.00388*max(0,0.329-X32) + 0.00236*max(0,-0.995-X42) - 0.00220*max(0,-0.591-X23) + 0.00166*max(0,X11+0.178) - 0.00101*max(0,X23+0.142) + 0.000725*max(0,0.305-X17)"
584_fri_c4_500_25,OperonRegressor,ok,25,0.8304113141727865,0.37414219503112345,90,54.3,,(0.0000001191 + (0.9995172024 * ((sin((((-0.0738512352) * X4) + ((((-0.6481003165) * X3) + exp(((-1.2874212265) * X4))) - exp(exp(((-0.5078263879) * X4)))))) - ((0.3012429178 * X3) + ((-0.3923297226) * X4))) + (((sin((1.3167747259 + ((((-0.0332248621) * X19) - ((-0.9391390085) * X2)) + (0.8027645946 * X1)))) ^ 2) / exp((((-0.0587689951) * X12) - (0.4436075091 * X2)))) + (sin((((0.0417210236 * X23) + (0.2371705323 - (1.6064944267 * X2))) + ((-1.0439528227) * X1))) + ((((0.3477661312 * X5) - exp(((0.0204092488 * X19) - ((-0.3634452522) * X2)))) + ((-0.1386438012) * X1)) + 1.4788173437))))))
573_cpu_act,MRGPRegressor,ok,21,0.6481771781661742,11.124146759352447,401,3064.4,,"div(div(log(X11), div(log(add(div(div(mul(X21, mul(X8, X12)), X9), mul(sqrt(X16), div(square(sin(quart(X21))), sin(X2)))), add(X16, div(div(X20, div(div(log(add(mul(X20, X18), add(X16, X15))), mul(sin(quart(X16)), quart(cos(add(mul(add(X6, X19), X2), square(quart(X11))))))), mul(X17, div(X6, exp(log(X17)))))), cos(log(sin(div(div(X17, mul(sin(quart(X21)), quart(X1))), mul(cos(mul(X17, X6)), div(square(quart(sin(quart(X21)))), exp(log(X3)))))))))))), mul(sin(quart(X21)), quart(cos(add(mul(add(X6, X19), quart(X21)), square(quart(X11)))))))), mul(X17, div(X9, exp(log(div(mul(X8, add(sin(X2), X18)), mul(cos(mul(X20, sin(X8))), div(mul(X17, sin(quart(quart(X21)))), exp(log(X3))))))))))"
579_fri_c0_250_5,ITEARegressor,ok,5,0.24016973633551963,0.7527661101315504,2,2071.8,,0.561*id(x_3) + 0.308*exp(x_4) + -0.436
562_cpu_small,ffx,timeout,,,,,,wall clock > 3900s,
584_fri_c4_500_25,ffx,ok,25,0.029220261367793432,0.8951557469647562,961,46.9,,"0.486 + 3.29*max(0,X1-0.850) + 3.05*max(0,X0-1.08) - 2.01*max(0,X5-2.39) + 1.74*max(0,X1-1.32) + 1.52*max(0,-0.613-X24) + 1.45*max(0,-0.512-X7) - 1.20*max(0,-0.968-X7) - 1.14*max(0,X1-0.380) + 1.07*max(0,X12-1.23) - 0.946*max(0,X15-1.37) - 0.868*max(0,-0.949-X15) + 0.853*max(0,-1.01-X6) - 0.836*abs(X0) - 0.821*max(0,X16-1.28) + 0.819*max(0,-0.246-X2) + 0.810*max(0,X21-1.26) + 0.745*max(0,-1.03-X19) - 0.698*max(0,X10-1.29) + 0.651*max(0,X17-1.09) + 0.632*max(0,X5-1.71) - 0.627*max(0,X8-1.40) - 0.627*max(0,X1+0.561) - 0.611*max(0,X21-0.800) + 0.606*max(0,X24-1.18) + 0.572*max(0,X16-0.804) + 0.547*max(0,X11-0.827) + 0.543*max(0,-0.744-X17) + 0.536*max(0,0.528-X0) + 0.517*max(0,X3-0.722) + 0.470*max(0,X14-1.37) - 0.470*max(0,-0.958-X20) - 0.444*max(0,-0.643-X3) + 0.428*max(0,X19-1.21) + 0.424*max(0,X0-0.528) - 0.423*max(0,-0.985-X10) - 0.419*abs(X1) - 0.406*abs(X24) + 0.404*max(0,X10-0.836) - 0.399*max(0,0.282-X24) - 0.395*max(0,X18-1.30) + 0.390*max(0,X2+0.246) - 0.388*max(0,-1.00-X5) - 0.388*max(0,X4-3.24) + 0.384*max(0,X23-0.710) - 0.381*max(0,X14-0.441) - 0.358*max(0,X7-1.31) - 0.352*max(0,X22-0.803) + 0.352*max(0,-0.951-X12) + 0.345*max(0,-0.947-X14) - 0.339*max(0,-1.05-X22) - 0.338*max(0,-1.03-X1) + 0.324*max(0,X18-0.375) - 0.316*max(0,-0.561-X1) + 0.313*max(0,-0.466-X11) + 0.310*max(0,X15-0.906) + 0.310*max(0,0.381-X10) - 0.304*max(0,0.441-X14) + 0.301*max(0,X6-0.415) + 0.284*max(0,X24-0.730) - 0.282*max(0,-0.927-X2) - 0.277*max(0,X9-1.14) + 0.270*max(0,0.269-X4) - 0.266*abs(X17) - 0.261*max(0,-0.621-X9) + 0.250*max(0,-0.485-X15) - 0.244*max(0,-1.08-X16) + 0.244*max(0,-1.11-X23) + 0.238*max(0,X3+1.10) - 0.233*max(0,X3-1.18) - 0.230*max(0,X5-1.03) + 0.226*max(0,X7+0.512) - 0.219*max(0,-0.0570-X7) - 0.216*abs(X23) - 0.214*max(0,X11-0.396) - 0.213*max(0,-0.581-X0) - 0.212*max(0,X16-0.333) - 0.209*abs(X7) - 0.209*max(0,0.171-X17) + 0.198*max(0,X10-0.381) - 0.197*max(0,-1.06-X24) + 0.197*max(0,X13-1.25) - 0.195*abs(X2) + 0.193*abs(X20) - 0.186*max(0,-1.03-X8) - 0.181*max(0,-0.322-X5) - 0.178*max(0,X6-0.890) + 0.175*abs(X22) - 0.172*abs(X19) - 0.169*max(0,0.396-X11) - 0.166*max(0,-1.20-X17) - 0.165*max(0,X0+0.581) + 0.160*max(0,X4-0.269) - 0.160*max(0,X20-0.799) + 0.149*max(0,-0.897-X11) - 0.143*abs(X10) - 0.141*max(0,-0.474-X4) + 0.132*max(0,-0.0597-X8) - 0.131*abs(X11) + 0.122*abs(X8) + 0.122*max(0,0.259-X9) + 0.120*max(0,X9-0.259) + 0.115*max(0,0.375-X18) - 0.113*max(0,X11-1.26) + 0.105*max(0,-0.484-X14) + 0.0979*max(0,-1.10-X3) - 0.0949*max(0,-0.530-X10) - 0.0931*max(0,X4-1.01) + 0.0920*max(0,0.850-X1) + 0.0871*max(0,-0.594-X13) + 0.0811*max(0,-0.580-X19) + 0.0800*abs(X21) + 0.0770*max(0,-1.06-X13) + 0.0765*max(0,-0.546-X18) + 0.0679*max(0,-0.611-X16) + 0.0660*max(0,X3+0.188) - 0.0595*abs(X12) + 0.0583*max(0,0.710-X23) - 0.0564*max(0,0.358-X12) + 0.0560*max(0,-0.515-X12) - 0.0553*max(0,X0+0.0266) - 0.0536*max(0,X22-1.27) + 0.0532*max(0,-0.139-X16) - 0.0527*abs(X13) + 0.0523*max(0,X14-0.904) + 0.0507*max(0,X19-0.766) - 0.0489*max(0,X2-2.48) - 0.0458*max(0,1.18-X3) + 0.0451*max(0,X23-1.17) + 0.0413*max(0,X4-1.75) + 0.0374*max(0,0.339-X22) + 0.0344*max(0,X19+0.580) - 0.0217*max(0,X21+0.582) + 0.0171*max(0,X3-0.267) - 0.0165*max(0,X20+0.519) - 0.0126*max(0,-0.582-X21) - 0.0116*max(0,X7-0.854) + 0.00989*max(0,-1.04-X21) - 0.00746*max(0,X17-0.628) - 0.00713*max(0,X13+0.132) - 0.00351*abs(X18) - 0.00241*max(0,-0.0596-X6) - 1.26e-5*max(0,X18+0.0853)"
586_fri_c3_1000_25,OperonRegressor,ok,25,0.9676980668974468,0.18055524785772412,91,66.6,,(0.0000113177 + (0.9968491793 * ((((0.4354233146 - ((-0.1789844185) * X2)) * cos(((((-0.2947300673) - (0.0465454906 * X20)) - ((-1.8188046217) * X2)) + ((2.0879986286 * X1) + ((-0.0632279962) * X13))))) + (cos(((1.2517746687 - ((-1.5803974867) * X2)) + ((0.9680739045 * X1) + (0.0438868962 * X20)))) + ((0.9422110915 + (((-0.1190804765) * X8) - ((-1.0289925337) * X4))) - ((0.1462819427 * X2) + ((0.1831314862 * X1) + ((-0.4173321128) * X5)))))) + (((-0.3484492004) * X3) + (sin(((0.0949357972 * X8) - (0.7882694602 * X4))) - cos(((0.6603319049 * X3) + (((-0.1114996150) * X1) + (0.0421036258 * X20)))))))))
586_fri_c3_1000_25,ffx,ok,25,0.2493427872020244,0.8703956062485512,1396,43.6,,"1.67 + 11.7*max(0,X19-1.20) * max(0,-0.992-X3) + 10.4*max(0,X13-1.27) * max(0,X19-1.20) + 9.61*max(0,X14-0.921) * max(0,X0-1.07) - 9.07*max(0,X1-1.30) * max(0,X0-1.71) - 6.29*max(0,X22-1.17) * max(0,X17-1.25) + 5.86*max(0,X13-1.27) * max(0,X21-1.27) - 5.71*max(0,X21-1.27) * max(0,X14-1.38) + 5.35*max(0,X1-0.819) * max(0,-1.01-X12) - 5.14*max(0,X22-1.17) * max(0,X1-1.30) - 4.42*max(0,X1-0.819) * max(0,X17-1.25) - 3.92*max(0,-1.04-X17) * max(0,X1-0.819) + 3.81*max(0,X1-1.30) - 3.76*max(0,X14-1.38) * max(0,X0-1.07) - 3.51*max(0,-1.09-X13) * max(0,X17-1.25) + 3.42*max(0,X17-0.793) * max(0,X0-1.07) - 3.33*max(0,X19-1.20) * max(0,X21-1.27) + 3.27*max(0,-1.03-X8) * max(0,-1.09-X13) + 3.17*max(0,X14-1.38) * max(0,-1.17-X10) - 3.16*max(0,X19-1.20) * max(0,-1.01-X12) + 3.09*max(0,X21-1.27) * max(0,X1-0.819) + 3.02*max(0,X13-1.27) * max(0,X9-1.23) + 2.66*max(0,X0-1.07) - 2.62*max(0,-0.853-X0) * max(0,X22-1.17) - 2.62*max(0,-0.853-X0) * max(0,X13-1.27) + 2.54*max(0,-1.03-X8) * max(0,X1-0.819) + 2.43*max(0,X21-1.27) * max(0,-0.992-X3) - 2.26*max(0,X14-0.921) * max(0,X21-1.27) - 2.26*max(0,-0.611-X1) * max(0,X17-1.25) + 1.97*max(0,X19-1.20) * max(0,X0-1.07) + 1.92*max(0,X1-0.819) - 1.89*max(0,X13-1.27) * max(0,X1-0.819) + 1.63*max(0,X9-1.23) * max(0,X21-1.27) - 1.60*max(0,X1-1.30) * max(0,X17-1.25) - 1.57*max(0,-1.04-X17) * max(0,X19-1.20) - 1.54*max(0,-1.04-X17) * max(0,X21-1.27) + 1.49*max(0,-0.542-X5) * max(0,X0-1.07) - 1.45*max(0,X1+0.135) - 1.41*max(0,-0.539-X12) * max(0,X0-1.71) - 1.39*max(0,X22-1.17) * max(0,-1.03-X8) - 1.38*max(0,X19-1.20) * max(0,-1.17-X10) + 1.30*max(0,-1.04-X17) * max(0,-1.01-X12) - 1.26*max(0,-1.01-X12) * max(0,-0.992-X3) - 1.21*max(0,-1.17-X10) * max(0,X0-1.07) - 1.17*max(0,-0.542-X5) * max(0,-1.00-X19) - 1.14*max(0,X9-1.23) * max(0,-1.01-X12) + 1.12*max(0,-1.03-X8) * max(0,X19-1.20) + 1.09*max(0,X21-1.27) * max(0,X17-0.793) - 1.07*max(0,-1.00-X19) * max(0,-1.01-X12) - 1.06*max(0,X5-0.821) * max(0,X9-1.23) - 1.03*max(0,X0+0.212) - 1.02*max(0,-0.611-X1) - 1.00*max(0,X5-0.821) * max(0,X1-0.819) + 1.00*max(0,-1.00-X19) * max(0,X14-0.921) + 0.996*max(0,-1.09-X13) * max(0,-1.01-X12) + 0.905*max(0,-0.853-X0) * max(0,X14-1.38) - 0.866*max(0,X13-1.27) * max(0,-1.00-X19) - 0.842*max(0,X14-1.38) * max(0,X1-1.30) + 0.834*max(0,-1.09-X13) * max(0,-1.17-X10) + 0.766*max(0,X5-1.28) - 0.757*max(0,-1.00-X19) * max(0,-0.992-X3) - 0.656*max(0,X5-0.821) * max(0,-1.09-X13) - 0.634*max(0,X22-1.17) * max(0,-1.17-X10) + 0.609*max(0,X5-0.821) * max(0,X14-0.921) + 0.607*max(0,-0.960-X2) + 0.600*max(0,-1.49-X0) * max(0,-0.611-X1) + 0.577*max(0,-0.542-X5) * max(0,X19-1.20) + 0.534*max(0,X4-0.631) - 0.464*max(0,-1.00-X19) * max(0,X17-0.793) - 0.448*max(0,-0.542-X5) * max(0,X1-1.30) + 0.414*max(0,-1.13-X6) + 0.392*max(0,X2-0.774) + 0.386*max(0,X6-1.28) - 0.374*max(0,-0.542-X5) * max(0,-1.03-X8) - 0.354*max(0,-0.0900-X4) - 0.345*max(0,0.382-X3) - 0.338*max(0,-1.01-X12) - 0.334*abs(X0) - 0.321*max(0,X1+0.611) + 0.293*max(0,X14-0.921) * max(0,-1.09-X13) - 0.277*max(0,X8-1.32) - 0.275*max(0,X12-0.864) + 0.272*max(0,X10-1.23) + 0.271*max(0,-1.03-X8) * max(0,-0.611-X1) - 0.264*max(0,X22-1.17) * max(0,X14-0.921) + 0.263*max(0,-1.04-X17) * max(0,-1.09-X13) - 0.254*max(0,X14-0.921) * max(0,X1-1.30) + 0.254*max(0,X7-1.22) + 0.245*max(0,X20-0.687) + 0.238*max(0,-1.04-X17) * max(0,X22-1.17) - 0.233*max(0,X9-0.766) - 0.221*max(0,-0.853-X0) * max(0,-1.01-X12) - 0.216*max(0,-1.09-X13) * max(0,-0.611-X1) - 0.205*max(0,-1.03-X8) * max(0,X14-0.921) + 0.204*max(0,X14-1.38) * max(0,-0.611-X1) + 0.204*max(0,-0.542-X5) * max(0,-1.04-X17) - 0.198*max(0,X22-1.17) * max(0,-1.01-X12) + 0.189*max(0,0.196-X2) - 0.188*max(0,X7-0.339) - 0.183*max(0,X9-1.23) * max(0,X1-0.819) - 0.181*max(0,-1.12-X16) + 0.170*max(0,X19-1.20) * max(0,X14-0.921) - 0.162*max(0,-0.616-X13) - 0.144*max(0,-0.542-X5) * max(0,X14-0.921) + 0.134*max(0,X3+0.0759) + 0.126*max(0,X17-0.793) - 0.122*abs(X11) + 0.122*max(0,X11-0.821) - 0.121*max(0,X23+0.460) + 0.115*max(0,X11-1.27) - 0.111*max(0,X5-0.821) * max(0,-0.611-X1) + 0.106*max(0,X13-1.27) * max(0,-0.542-X5) + 0.0926*max(0,X15-0.793) + 0.0848*max(0,-0.101-X7) - 0.0843*max(0,X23-1.42) - 0.0744*max(0,-0.611-X1) * max(0,-1.17-X10) - 0.0738*max(0,-1.03-X8) - 0.0731*max(0,X24-1.23) - 0.0705*max(0,-0.224-X18) + 0.0704*max(0,X17-0.793) * max(0,-0.992-X3) - 0.0704*max(0,0.337-X24) - 0.0702*max(0,-1.00-X19) - 0.0677*max(0,X10+0.689) + 0.0616*max(0,X1-0.819) * max(0,X0-1.07) + 0.0615*max(0,X22-0.298) - 0.0600*max(0,-1.04-X17) * max(0,X14-1.38) + 0.0597*abs(X19) - 0.0591*abs(X14) + 0.0518*max(0,-0.541-X7) + 0.0436*max(0,0.397-X12) - 0.0417*max(0,-0.542-X5) * max(0,-0.611-X1) + 0.0385*max(0,X20+0.313) - 0.0315*max(0,0.380-X8) + 0.0296*abs(X22) - 0.0231*abs(X21) - 0.0217*max(0,X24-0.786) + 0.0157*max(0,-0.635-X9) + 0.0136*max(0,-0.139-X15) + 0.0128*max(0,X8-0.850) - 0.00698*max(0,X13-1.27) + 0.00597*max(0,X5-0.821) * max(0,X17-0.793) + 0.000440*max(0,X16-0.848)"
588_fri_c4_1000_100,OperonRegressor,ok,100,0.9613835497309473,0.18702212771085175,88,53.4,,((-0.0000021280) + (0.9994965196 * (sin((((0.9349972606 + ((-0.6214932203) * X2)) + ((-0.5098103881) * X1)) + sin((((0.0748554319 * X38) + (1.1411932707 * X2)) + ((1.2925922871 * X1) + (-2.1832475662)))))) + ((sin((0.3858323693 * X4)) - cos(sin((0.2822093666 * X4)))) - ((sin(((1.2423251867 * X1) + (1.9502871037 * X2))) - (0.4160476029 * X5)) - (((1.6931205988 - cos(((-0.6253525615) * X3))) - ((((0.0308419596 * X46) + (0.1153792292 * X2)) + (0.3154134154 * X3)) + (0.1116671860 * X1))) - sin(sin(((-2.6220576763) + ((1.7777812481 * X1) + (2.2716538906 * X2)))))))))))
574_house_16H,MRGPRegressor,ok,16,-1.2856435717134165,67301.95858889214,443,3422.9,,"sub(div(exp(log(quart(sin(X10)))), add(quart(div(cos(exp(X13)), div(quart(square(log(log(X13)))), cos(square(X4))))), cos(div(X11, X3)))), div(div(mul(quart(X4), log(mul(X10, sin(X3)))), div(div(cos(sub(div(exp(X4), add(div(div(exp(X8), quart(X10)), div(exp(add(X11, log(X13))), div(X3, X8))), cos(div(X7, cos(square(div(div(cos(sqrt(X13)), div(quart(X1), cos(square(X4)))), div(sqrt(div(quart(exp(sqrt(sqrt(X11)))), sub(exp(div(sin(X10), sqrt(X7))), cos(square(log(log(X13))))))), exp(mul(sqrt(log(X13)), cos(sin(X11)))))))))))), div(div(mul(sin(add(X4, X5)), log(mul(X10, X3))), sqrt(sqrt(log(X13)))), square(cube(exp(exp(X16))))))), div(quart(mul(X4, X15)), cos(quart(X13)))), div(sqrt(sqrt(add(X11, X10))), exp(add(square(X10), X1))))), square(cube(exp(exp(X16))))))"
573_cpu_act,ffx,timeout,,,,,,wall clock > 3900s,
579_fri_c0_250_5,MRGPRegressor,ok,5,0.3916049018857205,0.6735884290330716,452,3248.6,,"add(sub(sin(log(quart(log(X5)))), div(mul(log(div(mul(mul(X1, cos(X2)), X1), square(cube(square(mul(cos(div(cos(X2), square(X1))), sin(square(X4)))))))), div(div(exp(sub(X1, mul(add(sub(sin(log(X3)), div(mul(log(div(mul(mul(X1, log(X2)), X1), X4)), div(div(exp(sub(log(mul(cos(log(add(mul(X1, cos(mul(sin(X1), X2))), cos(X2)))), X2)), sin(log(X1)))), X4), div(log(mul(quart(cube(mul(sqrt(exp(X1)), square(X2)))), X2)), X1))), exp(sqrt(cube(X3))))), add(X1, square(add(X1, exp(exp(sub(log(mul(cos(X1), X2)), sin(log(X4))))))))), sqrt(mul(div(mul(square(X4), div(X4, X5)), log(X4)), cube(cos(exp(mul(sub(add(X4, X5), exp(X1)), log(X4)))))))))), exp(sub(log(mul(cos(X1), X2)), sin(log(X1))))), mul(X1, X2))), exp(sqrt(cube(X3))))), log(X5))"
